AccNum GeneName cdReads0 cdRPKM0 cdReads1 cdRPKM1 cdReads2 cdRPKM2 cdReads3 cdRPKM3 cdReads4 cdRPKM4
NM_020992 PDLIM1 20.0 3.6633560496800004 27.0 3.35758513345 25.0 2.91518707367 17.0 4.195641799790001 17.0 3.90999156185
NM_005802 TOPORS 166.0 9.59266942645 169.0 6.63028549296 110.0 4.04670328009 61.0 4.74964961364 82.0 5.95008276142
NM_003824 FADD 118.0 34.127053725900005 157.0 30.8269512252 158.0 29.0904983773 88.0 34.2925521716 88.0 31.957825768699998
NM_003825 SNAP23 84.0 23.9500541738 124.0 24.002862274699996 114.0 20.6923278701 41.0 15.7511191873 65.0 23.271176193600002
NM_003826 NAPG 73.0 14.0974835841 100.0 13.110911064200002 95.0 11.679375688099999 36.0 9.3674543472 68.0 16.4894212832
NM_003827 NAPA 382.0 78.0072066929 503.0 69.7354299675 679.0 88.2710767023 308.0 84.7466280863 316.0 81.02820351140001
NM_003820 TNFRSF14 6.0 1.27701496098 11.0 1.58946714064 16.0 2.16791376746 10.0 2.8677750495599996 12.0 3.20703533242
NM_003821 RIPK2 79.0 8.8265889293 134.0 10.1644700897 122.0 8.67766592133 51.0 7.677791833250001 61.0 8.55802219637
NM_003795 SNX3 156.0 57.8495611771 259.0 65.20627161 252.0 59.4912778028 94.0 46.9681734498 104.0 48.426889355
NM_003823 TNFRSF6B 47.0 9.43831434061 45.0 6.13512233686 49.0 6.264262455980001 36.0 9.740907676660001 28.0 7.060449879119999
NM_012181 FKBP8 1321.0 192.87038680400002 1652.0 163.752112305 1984.0 184.408819408 946.0 186.10336133200002 963.0 176.549618988
NM_012180 FBXO8 38.0 7.1778882598300005 55.0 7.05326043658 40.0 4.810058671559999 27.0 6.87190596252 33.0 7.827170608180001
NM_012183 FOXD3 17.0 2.1452429476700003 9.0 0.7710529534010001 3.0 0.241005027385 2.0 0.340061843038 6.0 0.950728637168
NM_001018088 VPS13C 95.0 1.58233965496 112.0 1.26650895086 50.0 0.53018006851 24.0 0.5386264739 48.0 1.0039107571299999
NM_020437 ASPHD2 107.0 17.4801489343 147.0 16.3039494318 146.0 15.184185211800001 64.0 14.0877511624 65.0 13.333755008199999
NM_020733 HEG1 101.0 4.41749844919 163.0 4.84012714606 144.0 4.00954239481 79.0 4.655673011 89.0 4.88790551509
NM_020731 AHRR 64.0 5.372922206189999 115.0 6.55454505217 164.0 8.7649958015 58.0 6.56083203006 81.0 8.53873157256
NM_001025780 ABHD17B 74.0 15.4773624106 99.0 14.0577093822 58.0 7.7227239571 19.0 5.35450317213 42.0 11.0304260222
NM_001300829 CIRBP 836.0 169.57158842 1243.0 171.17174321299998 1644.0 212.28822700799998 689.0 188.306963288 768.0 195.60763155
NM_002224 ITPR3 1113.0 25.178032250900003 1635.0 25.1106822293 1902.0 27.391411956 1108.0 33.7727735927 985.0 27.9795429108
NM_175856 CHSY3 83.0 5.68172832393 122.0 5.66991222988 105.0 4.5758202538 46.0 4.24287805747 70.0 6.01697455724
NM_001688 ATP5PB 380.0 89.3744841691 500.0 79.8388164027 548.0 82.0517401405 208.0 65.9164232404 269.0 79.44379742390001
NM_014171 CRIPT 51.0 30.2226874098 62.0 24.944150991399997 57.0 21.5037917081 21.0 16.7680494075 36.0 26.788177482600002
NM_001867 COX7C 79.0 74.61225954300001 137.0 87.8451527101 141.0 84.7772840862 46.0 58.5384581992 40.0 47.4373976254
NM_144643 SCLT1 71.0 6.228768667919999 101.0 6.01560568176 83.0 4.6355282408 35.0 4.13725457078 42.0 4.62669538523
NM_001161546 PROB1 552.0 32.840400492600004 713.0 28.798709756799997 691.0 26.1712641106 312.0 25.010611377100002 266.0 19.8714138084
NM_144641 PPM1M 58.0 7.6213733468300005 90.0 8.0290079278 106.0 8.86723859452 49.0 8.67564295429 70.0 11.549975074
NM_133447 AGAP11 1.0 0.10970122471799999 4.0 0.297910356668 1.0 0.0698375124727 1.0 0.147812724878 1.0 0.137749249003
NM_000159 GCDH 210.0 28.9146439912 276.0 25.8001226655 300.0 26.296448318299998 163.0 30.240328609200002 168.0 29.0459509834
NM_000158 GBE1 96.0 8.254275935539999 142.0 8.2891543835 136.0 7.44430132952 59.0 6.83533979097 81.0 8.74521583534
NM_021020 LZTS1 853.0 86.36499953290001 1407.0 96.7156990701 1647.0 106.159686862 762.0 103.954683907 709.0 90.1390014509
NM_021021 SNTB1 369.0 41.3809708877 595.0 45.3007518005 702.0 50.1174202216 295.0 44.5755461322 340.0 47.8774476961
NM_001347869 ZNF174 30.0 7.253444978360001 36.0 5.9093498348599995 39.0 6.0029532221 13.0 4.2351301932 18.0 5.464788206440001
NM_021025 TLX3 17.0 3.5190800408699996 17.0 2.38914923879 29.0 3.82169045137 12.0 3.3470470441500004 9.0 2.33937851303
NM_015225 PRUNE2 68.0 1.3306200996200002 95.0 1.26206843799 83.0 1.03395239816 50.0 1.31830384279 64.0 1.57254435637
NM_001143679 GSTK1 118.0 25.2033718329 128.0 18.5609731759 161.0 21.8917157914 82.0 23.5988499485 76.0 20.3829948807
NM_001297658 TSSC4 368.0 67.405751314 457.0 56.8302372587 465.0 54.222479570299996 191.0 47.1392696329 227.0 52.2098873258
NM_001286495 FAM214A 7.0 0.390329911197 11.0 0.416428660462 6.0 0.21299152789200002 3.0 0.225400769578 12.0 0.840219588936
NM_023009 MARCKSL1 1430.0 441.00452036800004 1950.0 408.277784084 1928.0 378.522168113 942.0 391.433736459 742.0 287.33509418799997
NM_173531 ZNF100 31.0 3.4508409197199996 38.0 2.87184486552 26.0 1.8425270786099996 7.0 1.04993311207 15.0 2.09668055803
NM_001286499 PIF1 47.0 4.82331513841 61.0 4.25002758827 78.0 5.09588558752 48.0 6.63726816225 57.0 7.34514543876
NM_001297656 KIF2C 857.0 77.0858425899 1469.0 89.7077020029 1592.0 91.1620643466 701.0 84.95954285229999 815.0 92.05114063010001
NM_001297650 CD163L1 2.0 0.0825756486607 8.0 0.224246730224 2.0 0.0525689472301 3.0 0.166895105343 1.0 0.0518441504102
NM_006885 ZFHX3 298.0 4.8630458143199995 403.0 4.46489527735 457.0 4.747725297840001 185.0 4.067842902380001 204.0 4.18022855964
NM_002226 JAG2 890.0 43.4191957946 1319.0 43.6868466516 1713.0 53.201811166300004 788.0 51.798637118 779.0 47.7207202585
NM_001282864 SLC2A11 28.0 3.157594207 51.0 3.90465435295 69.0 4.9536425125 36.0 5.47017390051 28.0 3.9649168164499997
NM_152695 ZNF449 18.0 2.09637138103 17.0 1.3441841574700002 15.0 1.1121522940000002 13.0 2.04004344566 8.0 1.16993967168
NM_015259 ICOSLG 11.0 2.19438654461 16.0 2.16697830395 24.0 3.0479579700999997 14.0 3.7631265996900005 7.0 1.7534615623900003
NM_001319119 DNPEP 456.0 58.39637906310001 757.0 65.8159402218 853.0 69.5420346922 386.0 66.605290685 459.0 73.8093746103
NM_001193653 C17orf62 248.0 79.7364518898 286.0 62.428858332299995 323.0 66.1127213154 152.0 65.8489964572 145.0 58.5397672823
NM_182976 ZNF326 42.0 4.354555304330001 77.0 5.420001158810001 51.0 3.3662160171399997 25.0 3.4924876246800007 34.0 4.42640554171
NM_006270 RRAS 61.0 16.8363829406 79.0 14.8033560678 123.0 21.6123184147 64.0 23.8012234251 54.0 18.7150281042
NM_006271 S100A1 8.0 5.090136826919999 6.0 2.59182010301 8.0 3.2404605787299996 3.0 2.57194141287 1.0 0.798945644216
NM_003356 UCP3 1.0 0.193116213481 2.0 0.262218221284 7.0 0.86058557702 4.0 1.0408282608 7.0 1.69744042621
NM_003355 UCP2 96.0 18.7185676861 136.0 18.0033955542 161.0 19.9850179644 86.0 22.594367035700003 75.0 18.362863596900002
NM_001002030 ECHDC1 48.0 9.60721189187 103.0 13.996114629100001 78.0 9.938664275 29.0 7.82085937358 36.0 9.04766259344
NM_001170704 MBNL3 21.0 4.90097633673 27.0 4.278004224080001 37.0 5.49720991035 15.0 4.71688096955 8.0 2.34439648496
NM_003358 UGCG 670.0 102.527597795 1096.0 113.865109336 1096.0 106.771125145 431.0 88.8676296625 860.0 165.250276285
NM_003359 UGDH 180.0 21.9801362981 253.0 20.974544167 254.0 19.745533779000002 106.0 17.440707089300002 124.0 19.013292300699998
NM_004813 PEX16 147.0 26.366380114200002 170.0 20.7012337604 225.0 25.691708038 107.0 25.8593318119 121.0 27.2518699711
NM_004814 SNRNP40 733.0 123.761060734 1150.0 131.823252446 1334.0 143.388117717 636.0 144.689664959 741.0 157.099940292
NM_004815 ARHGAP29 65.0 3.1132720786699997 123.0 3.9996589941500003 100.0 3.04916556042 36.0 2.3233068230400002 63.0 3.78897755993
NM_020199 C5orf15 96.0 21.8148721154 141.0 21.7527758646 135.0 19.529561523599998 63.0 19.2895605965 63.0 17.9762769949
NM_004817 TJP2 382.0 19.3871815123 545.0 18.7785454567 448.0 14.4746014096 198.0 13.5399434582 266.0 16.9516006963
NM_004818 DDX23 560.0 41.2294883057 874.0 43.6863221991 1069.0 50.104289597 533.0 52.8746461392 583.0 53.8972040255
NM_020196 XAB2 328.0 23.161311846799997 510.0 24.4497048269 780.0 35.0639791011 437.0 41.5787179733 497.0 44.068012373500004
NM_020195 SDR39U1 111.0 22.8212129421 119.0 16.6102756602 130.0 17.015173532000002 76.0 21.053760772 50.0 12.9081354083
NM_014314 DDX58 45.0 2.93741022342 49.0 2.17151234333 46.0 1.9115567938799998 18.0 1.58316048093 49.0 4.0162980278900005
NM_020191 MRPS22 171.0 28.6320196514 297.0 33.7618671313 327.0 34.856270041 134.0 30.231592046 154.0 32.3783234761
NM_001303098 TMEM198 172.0 28.799458362800003 263.0 29.896872240900002 294.0 31.3386648075 157.0 35.420596651 131.0 27.542599840100003
NM_005663 NELFA 334.0 37.3865836847 495.0 37.6173889951 739.0 52.6612349375 301.0 45.3979411735 337.0 47.3671199992
NM_032961 PCDH10 308.0 17.8839341445 375.0 14.7828356019 444.0 16.4124192136 234.0 18.3074792213 184.0 13.4155330076
NM_001303095 ISG20L2 165.0 28.173691653200002 225.0 26.0829353587 220.0 23.914415994200002 94.0 21.626588339899996 109.0 23.3702885476
NM_001303096 WDR75 253.0 19.9383048623 361.0 19.3147480297 370.0 18.5629382892 143.0 15.184625855699998 243.0 24.046493085700003
NM_014313 TMEM50A 65.0 24.866768122 115.0 29.868812895999998 102.0 24.8418219999 40.0 20.6189395969 77.0 36.98916068
NM_003688 CASK 114.0 7.47372313388 138.0 6.1422200922800005 135.0 5.63434204477 46.0 4.06340707674 88.0 7.244235993110001
NM_003689 AKR7A2 331.0 55.576164070299996 457.0 52.0943841538 535.0 57.1862530952 236.0 53.3915985894 296.0 62.4065319871
NM_003680 YARS 606.0 69.2436618917 1097.0 85.0997265392 1088.0 79.1431959872 430.0 66.2027767586 504.0 72.31288741979999
NM_003681 PDXK 245.0 47.3134723029 358.0 46.9370616099 412.0 50.6516082474 180.0 46.837271736000005 217.0 52.6206532125
NM_003682 MADD 497.0 18.2289752945 678.0 16.8830029162 626.0 14.616974409700001 347.0 17.1488771592 372.0 17.1327300161
NM_003684 MKNK1 104.0 13.4899548954 119.0 10.479444300599999 150.0 12.38641718 92.0 16.0792331534 107.0 17.4276447928
NM_003685 KHSRP 1737.0 147.462943907 2580.0 148.70203821299998 3165.0 171.054333657 1490.0 170.4392823 1658.0 176.74428149
NM_003687 PDLIM4 623.0 113.768787047 914.0 113.317089398 1248.0 145.086482709 596.0 146.6498719 534.0 122.44867834200001
NM_006416 SLC35A1 22.0 3.93431433737 26.0 3.15670397162 24.0 2.73234102053 5.0 1.20480490248 13.0 2.91922446925
NM_006417 IFI44 77.0 10.4590873283 106.0 9.775141736819998 115.0 9.94439096142 54.0 9.88319059778 114.0 19.444002981700002
NM_003172 SURF1 164.0 32.9336925928 215.0 29.312251165 258.0 32.9832594621 117.0 31.657949949099997 125.0 31.519865531799997
NM_001324229 STOML1 40.0 9.94985593739 51.0 8.612735527489999 36.0 5.7008102774000005 32.0 10.7252426545 48.0 14.992560237100001
NM_006411 AGPAT1 486.0 103.43821183899999 582.0 84.097261441 667.0 90.3749051811 318.0 91.1952465761 244.0 65.2097184258
NM_001128844 SMARCA4 3468.0 127.199368856 5004.0 124.605525948 5803.0 135.498885782 2715.0 134.176373162 2358.0 108.599401554
NM_001127325 MAD2L2 354.0 100.932371161 491.0 95.0435917492 645.0 117.075012949 292.0 112.178702505 336.0 120.29408001600001
NM_001127322 CBX5 124.0 39.0376379044 234.0 50.0140285503 211.0 42.288432487399994 82.0 34.7837215387 102.0 40.3217879815
NM_001127323 GRM8 3.0 0.19948968587299998 3.0 0.13543614399700002 6.0 0.25399649750799996 3.0 0.268794757121 2.0 0.166996339275
NM_002460 IRF4 1.0 0.133728705353 5.0 0.453950792378 10.0 0.851337817975 6.0 1.08112581515 4.0 0.6716799663770001
NM_001098398 COPA 1570.0 76.9037588872 2381.0 79.1810843058 2173.0 67.7617989841 870.0 57.4205720621 1153.0 70.9177561906
NM_001257360 AMPD2 967.0 66.42122437569999 1357.0 63.2811531401 1459.0 63.79886910729999 817.0 75.6141033182 743.0 64.0836117012
NM_002887 RARS 245.0 22.404110182800004 375.0 23.281288746799998 387.0 22.529412476799997 148.0 18.235752024700002 229.0 26.2951021028
NM_002886 RAP2B 152.0 49.933135720600006 245.0 54.6418595087 221.0 46.218389844099995 80.0 35.4107875685 83.0 34.2374261122
NM_002881 RALB 99.0 28.9086575224 162.0 32.1160317112 159.0 29.5574619817 63.0 24.787551298 56.0 20.533289020399998
NM_001346791 TSR2 45.0 28.041668730799998 90.0 38.0757076989 94.0 37.290351763000004 39.0 32.7458520092 60.0 46.948352289
NM_024298 MBOAT7 443.0 56.611630116499995 598.0 51.882064852700005 776.0 63.130748907 368.0 63.3650964017 355.0 56.9649933429
NM_024299 PPDPF 135.0 70.9576139187 188.0 67.08682179680001 215.0 71.9417470876 109.0 77.19551689939999 109.0 71.9398447466
NM_001323684 NRSN2 110.0 32.4341035618 162.0 32.4293588499 145.0 27.217892970799998 75.0 29.7968822223 63.0 23.3253155153
NM_024292 UBL5 197.0 160.915389723 265.0 146.95736732700001 283.0 147.16179503200001 107.0 117.76479487299999 134.0 137.440243931
NM_024293 RETREG2 629.0 69.8899646352 839.0 63.290754078 1087.0 76.89020258800001 539.0 80.6962377734 523.0 72.96987928840001
NM_024294 C6orf106 258.0 52.156878606899994 443.0 60.800863453299996 474.0 61.0024832192 250.0 68.097668401 226.0 57.36910696100001
NM_002014 FKBP4 544.0 71.4832258737 728.0 64.945753016 903.0 75.538834442 365.0 64.6246873126 411.0 67.8148536488
NM_024297 PHF23 232.0 34.711205342 274.0 27.8321275913 277.0 26.3838861786 139.0 28.0218534298 165.0 30.998695478000002
NM_001077269 WIPF1 164.0 19.6687330762 202.0 16.4474298204 186.0 14.201125601700001 103.0 16.6444753472 82.0 12.348782873900001
NM_032505 KBTBD8 8.0 0.803260794946 21.0 1.4315285452700002 19.0 1.21449986391 10.0 1.35290384398 13.0 1.63903300765
NM_032504 UNC80 50.0 0.9273607674079999 74.0 0.9318039953039999 115.0 1.35785639087 44.0 1.09959242158 83.0 1.93301209102
NM_032501 ACSS1 120.0 10.5122390991 158.0 9.39691298217 183.0 10.2056897031 100.0 11.8035958562 91.0 10.0099783975
NM_001469 XRCC6 1425.0 141.20435921 2280.0 153.384763473 2490.0 157.076014324 1080.0 144.197371017 1194.0 148.564597416
NM_032508 TMEM185A 38.0 6.54394371267 45.0 5.26117328603 54.0 5.92007221115 22.0 5.10480299421 34.0 7.352120885519999
NM_004104 FASN 9291.0 223.566073825 12384.0 202.31054371 14815.0 226.94592108 7894.0 255.94161674 7077.0 213.83086814900003
NM_001077268 ZFYVE19 98.0 12.5500990092 133.0 11.5634346757 179.0 14.593228851 86.0 14.8395207226 80.0 12.864379017000001
NM_001303115 TUBA1C 658.0 95.8386906779 953.0 94.2371216972 1040.0 96.4329834876 483.0 94.789985325 468.0 85.5930682936
NM_002087 GRN 1408.0 143.277925498 1999.0 138.1031416 2480.0 160.65919872700002 1298.0 177.971995298 1154.0 147.455237332
NM_002086 GRB2 355.0 98.4316883531 541.0 101.839903818 472.0 83.3155116688 224.0 83.6864117216 291.0 101.31583639600001
NM_002081 GPC1 1688.0 182.525568328 2670.0 196.00929312099998 3399.0 233.980528438 1722.0 250.89081439 1760.0 238.969072832
NM_002080 GOT2 271.0 38.0062565571 444.0 42.2749311466 516.0 46.0694250492 186.0 35.1478768488 262.0 46.138647528
NM_001104595 FAM118A 64.0 10.8058770627 77.0 8.82642646812 104.0 11.17868384 45.0 10.237476294299999 46.0 9.75249291963
NM_002088 GRIK5 120.0 7.39392964155 139.0 5.81464228003 212.0 8.315860863360001 87.0 7.22293434502 99.0 7.6596164973
NM_001329684 OARD1 35.0 13.8273733248 41.0 10.9968837704 45.0 11.3177851095 14.0 7.452466403310001 22.0 10.9137019373
NM_001288726 ELP4 52.0 5.86410352728 61.0 4.67027285353 62.0 4.4510990692000005 30.0 4.55847825043 38.0 5.380958536610001
NM_014008 CCDC22 111.0 10.68381625 152.0 9.93255899349 203.0 12.43875045 103.0 13.3579865844 92.0 11.119084284200001
NM_014007 ZBTB43 89.0 11.4949537584 121.0 10.6100327935 126.0 10.3601263695 34.0 5.91693074329 70.0 11.3525396026
NM_001461 FMO5 2.0 0.22638717160900002 1.0 0.07684859855989999 5.0 0.360304020341 3.0 0.457555120268 3.0 0.42640357416
NM_014002 IKBKE 42.0 3.5407332530300004 71.0 4.06365099833 76.0 4.07882241605 40.0 4.54364359317 43.0 4.5518730217900005
NM_014003 DHX38 614.0 30.2226874098 986.0 32.950025658099996 1188.0 37.227033888 631.0 41.849899021300004 636.0 39.3096871527
NM_014000 VCL 1570.0 83.6116638475 2684.0 97.0429206851 2695.0 91.36992507379999 1189.0 85.3197187345 1460.0 97.6332694739
NM_015351 TTC9 77.0 20.8712729198 96.0 17.6662177425 113.0 19.4990719242 42.0 15.3393815207 55.0 18.7196905427
NM_018230 NUP133 338.0 17.658199385499998 598.0 21.2102132025 599.0 19.9220407555 238.0 16.7535567113 325.0 21.320178708
NM_015352 POFUT1 476.0 73.9640062061 603.0 63.6128597262 677.0 66.9698657202 296.0 61.97342976 402.0 78.4363345826
NM_015355 SUZ12 44.0 3.5940493136000002 46.0 2.55095807436 51.0 2.65203234864 27.0 2.97163501082 40.0 4.10269384868
NM_015354 NUP188 1790.0 61.826983387 2625.0 61.55572744649999 3065.0 67.3957935009 1392.0 64.7835299882 1522.0 66.011171827
NM_005006 NDUFS1 900.0 74.7264249144 1472.0 82.9762186825 1446.0 76.4323608689 558.0 62.426105447 830.0 86.53415391
NM_005642 TAF7 269.0 46.4565880757 340.0 39.864661584400004 254.0 27.9258263446 99.0 23.037246655300002 100.0 21.6856674859
NM_018238 AGK 61.0 8.71670889834 100.0 9.70145428629 130.0 11.826148979700001 43.0 8.279259788480001 58.0 10.407069739099999
NM_006532 ELL 273.0 26.5298831604 403.0 26.588379593699997 511.0 31.613375963499998 241.0 31.5565909152 242.0 29.530161351300002
NM_000333 ATXN7 133.0 9.00250263271 161.0 7.398635400439999 247.0 10.6435340817 134.0 12.221281890999999 49.0 4.16471665602
NM_002229 JUNB 693.0 120.36966882200001 234.0 27.5939467864 208.0 22.999820774299998 143.0 33.4672644577 184.0 40.1309478762
NM_002228 JUN 916.0 166.7709739 647.0 79.9730033291 844.0 97.8238438264 761.0 186.685245425 1507.0 344.52124444099996
NM_133372 FNIP1 104.0 5.38673434554 152.0 5.34502746179 96.0 3.16548848308 50.0 3.4894949189199997 95.0 6.17864990493
NM_001009954 ERCC6L 84.0 4.501251316359999 98.0 3.5652844502099996 50.0 1.70569456438 30.0 2.16608540978 39.0 2.6241964643799998
NM_001080495 TNRC18 1357.0 27.6269362177 1746.0 24.1329965469 1862.0 24.1329181447 1003.0 27.514026891799997 863.0 22.0618250728
NM_002221 ITPKB 89.0 5.68071632413 65.0 2.81669995355 67.0 2.72248304958 57.0 4.90216921883 36.0 2.8853158428900003
NM_002557 OVGP1 2.0 0.178042341148 4.0 0.24175052507199998 6.0 0.340033602702 1.0 0.119948175858 3.0 0.33534537349300003
NM_002556 OSBP 195.0 14.5876832795 292.0 14.8302577676 301.0 14.3349273281 159.0 16.0268873933 175.0 16.4387021474
NM_001113756 TYMP 11.0 1.37660273916 13.0 1.10451960912 24.0 1.9120730122999998 13.0 2.19209637329 8.0 1.25714014411
NM_001317946 SMARCB1 579.0 88.60220764700001 1001.0 103.99541464 1297.0 126.352326015 561.0 115.672251138 472.0 90.6955004726
NM_001039469 MARK2 237.0 18.156595478099998 360.0 18.7241756491 409.0 19.9474169497 249.0 25.703115387199997 226.0 21.740637492199998
NM_007001 SLC35D2 53.0 9.47812090367 59.0 7.163289781739999 93.0 10.5878214546 43.0 10.3613221613 44.0 9.88045204978
NM_001004067 NOMO3 25.0 1.23559637816 26.0 0.872416960267 28.0 0.880991939844 17.0 1.13210285685 13.0 0.8067848492290001
NM_001323027 IQCG 9.0 1.22524408418 8.0 0.739408137496 15.0 1.30001585718 6.0 1.10060555956 2.0 0.341891154057
NM_001039465 SRSF5 350.0 77.4940702816 588.0 88.3877112052 597.0 84.1495978584 233.0 69.5115057069 314.0 87.2987126995
NM_000487 ARSA 44.0 5.21489508248 50.0 4.0232501599 74.0 5.58344065404 50.0 7.98478543212 34.0 5.05998908004
NM_001291978 NOP14 340.0 23.9527126325 484.0 23.149162458499998 460.0 20.6305546752 191.0 18.1304883203 240.0 21.2307234127
NM_005686 SOX13 104.0 10.0903996489 131.0 8.628999781160001 120.0 7.41196841845 75.0 9.80475257716 54.0 6.57879800133
NM_005687 FARSB 403.0 41.287264495500004 616.0 42.8455684825 534.0 34.8280858388 200.0 27.6084106466 274.0 35.2483985067
NM_001348913 DYNC2LI1 38.0 6.125131315060001 58.0 6.347079452259999 51.0 5.233343834649999 21.0 4.56090943883 33.0 6.679185585650001
NM_005680 TAF1B 28.0 2.8734643377799998 47.0 3.27461142047 27.0 1.7639603956799998 13.0 1.79759346061 26.0 3.35041721768
NM_001318966 EIF2B4 221.0 26.2444554718 321.0 25.8800111465 358.0 27.0648487924 175.0 28.0016542168 191.0 28.481078024200002
NM_033109 PNPT1 212.0 16.3449227829 339.0 17.744380615999997 325.0 15.951725186300001 124.0 12.881577314500001 207.0 20.039880221300002
NM_001130009 GEN1 37.0 2.4603727924400003 55.0 2.4829959732700004 63.0 2.66696322383 25.0 2.23995630934 57.0 4.75939566934
NM_000484 APP 1867.0 146.370317495 2729.0 145.253419975 3000.0 149.72945281100002 1339.0 141.445658203 1252.0 123.25109588
NM_018053 XKR8 55.0 8.39519094717 57.0 5.90686273477 66.0 6.41341156208 36.0 7.4040737643300005 36.0 6.899985109139999
NM_018052 VAC14 346.0 26.7102167147 476.0 24.947233941700002 576.0 28.3074717223 242.0 25.171959592100002 244.0 23.6520562362
NM_001177701 IFT27 22.0 7.11122056702 34.0 7.46130029655 29.0 5.9675594214 18.0 7.83960751517 19.0 7.711748063160001
NM_033102 SLC45A3 82.0 8.946788330710001 65.0 4.81482825996 110.0 7.64052640969 46.0 6.76256556814 54.0 7.39817897984
