AccNum GeneName cdReads0 cdRPKM0 cdReads1 cdRPKM1 cdReads2 cdRPKM2 cdReads3 cdRPKM3 cdReads4 cdRPKM4
NM_001282864 SLC2A11 16.0 2.40516775595 13.0 2.34760791777 13.0 3.1918831178400002 7.0 1.51012640284 5.0 1.14133613285
NM_152695 ZNF449 22.0 3.41543089814 14.0 2.61100486363 5.0 1.2678593087 15.0 3.34198080894 10.0 2.35744187748
NM_015259 ICOSLG 21.0 5.58427563138 18.0 5.75011962189 23.0 9.98972710756 9.0 3.43462978186 10.0 4.03799450301
NM_001319119 DNPEP 287.0 48.992553791400006 265.0 54.34390949149999 160.0 44.6114563536 99.0 24.2534344554 109.0 28.254839926
NM_001193653 C17orf62 228.0 97.7163368081 155.0 79.8033002489 122.0 85.4024635195 83.0 51.0505345059 44.0 28.635395060700002
NM_182976 ZNF326 252.0 34.8274891865 184.0 30.5489488431 123.0 27.765466445799998 105.0 20.8257569106 119.0 24.9739224348
NM_006270 RRAS 152.0 55.922895951099996 121.0 53.4796133175 53.0 31.849320552 38.0 20.064093002699998 25.0 13.967035781
NM_006271 S100A1 16.0 13.570209654600001 12.0 12.226570143399998 6.0 8.31181871009 2.0 2.43436917872 4.0 5.15163088173
NM_003356 UCP3 1.0 0.257422108065 1.0 0.30924498499 2.0 0.840918825835 3.0 1.10829906699 3.0 1.17269552819
NM_003355 UCP2 70.0 18.1939302829 87.0 27.1646780202 113.0 47.9717063725 67.0 24.9915481009 40.0 15.7872559279
NM_001002030 ECHDC1 160.0 42.687745602199996 115.0 36.8585206448 65.0 28.3253203835 52.0 19.9102379849 59.0 23.9030555398
NM_001170704 MBNL3 39.0 12.1326319426 32.0 11.9590647477 14.0 7.11371871584 19.0 8.482695690329999 8.0 3.7791886777199997
NM_003358 UGCG 726.0 148.091354411 604.0 148.00856431 401.0 133.602841249 259.0 75.8198147372 305.0 94.473737214
NM_003359 UGDH 330.0 53.7154132162 186.0 36.3709586589 127.0 33.7650143896 85.0 19.856092038499998 104.0 25.7061177331
NM_004813 PEX16 120.0 28.69072516 87.0 24.988279484499998 68.0 26.5550686781 45.0 15.440546348699998 32.0 11.6179212763
NM_004814 SNRNP40 948.0 213.361222328 764.0 206.56528422 454.0 166.894199705 317.0 102.389703655 282.0 96.3772285765
NM_004815 ARHGAP29 50.0 3.1922789153799997 67.0 5.13880870066 44.0 4.58840494033 37.0 3.3901773626 52.0 5.04141373925
NM_020199 C5orf15 225.0 68.1539547385 179.0 65.1355968949 109.0 53.9278713929 50.0 21.735439095700002 57.0 26.2181214517
NM_004817 TJP2 240.0 16.2363969419 157.0 12.7595363622 135.0 14.917306878900002 102.0 9.90303834668 96.0 9.86206415646
NM_004818 DDX23 220.0 21.5908481868 166.0 19.570951193800003 125.0 20.0371187946 139.0 19.5772503075 127.0 18.9264392777
NM_020196 XAB2 912.0 85.8442585043 749.0 84.6944702642 736.0 113.15466592899999 538.0 72.6755892082 372.0 53.171330420699995
NM_020195 SDR39U1 151.0 41.382792834899995 131.0 43.1291568692 75.0 33.5723970008 44.0 17.3055496038 48.0 19.9757115822
NM_014314 DDX58 97.0 8.4401648196 51.0 5.330969433469999 35.0 4.97422555994 24.0 2.99695557639 34.0 4.49237790173
NM_020191 MRPS22 270.0 60.262444189899995 217.0 58.183458796400004 140.0 51.0374833076 91.0 29.148367797800002 91.0 30.8420006735
NM_001303098 TMEM198 41.0 9.15096374735 49.0 13.138200373399998 36.0 13.1239242791 25.0 8.007793351050001 26.0 8.81200019244
NM_005663 NELFA 394.0 58.7885355755 331.0 59.3309410739 162.0 39.4811388729 112.0 23.9830445015 94.0 21.2981776731
NM_032961 PCDH10 168.0 13.003154784300001 161.0 14.9700120352 122.0 15.423307532799999 109.0 12.107537389800001 73.0 8.57986555351
NM_001303095 ISG20L2 111.0 25.2644528262 106.0 28.983418395500003 76.0 28.2539223573 44.0 14.372405603199999 48.0 16.5899977547
NM_001303096 WDR75 365.0 38.3431404639 243.0 30.666055167399996 202.0 34.6596699363 175.0 26.3829123835 153.0 24.4064390046
NM_014313 TMEM50A 168.0 85.6726843701 168.0 102.919862599 79.0 65.8018981216 58.0 42.4473866289 47.0 36.3956200743
NM_003688 CASK 117.0 10.224571604600001 104.0 10.9181591664 68.0 9.70613681619 58.0 7.27406408609 63.0 8.36022527852
NM_003689 AKR7A2 359.0 80.3493056025 281.0 75.5528449023 132.0 48.2547252891 86.0 27.6233280419 96.0 32.6269955843
NM_003680 YARS 576.0 87.73179020559999 529.0 96.79368030190001 287.0 71.3994130846 194.0 42.405882763499996 191.0 44.1759651933
NM_003681 PDXK 259.0 66.6723259887 250.0 77.3112462475 168.0 70.63718137010001 122.0 45.0708287242 85.0 33.2263732987
NM_003682 MADD 220.0 10.7561203649 178.0 10.454657217100001 147.0 11.738930854200001 115.0 8.06901798468 98.0 7.2757408235600005
NM_003684 MKNK1 87.0 15.0426210831 76.0 15.7860937831 41.0 11.578874776800001 48.0 11.910647483900002 45.0 11.8150332722
NM_003685 KHSRP 2136.0 241.719359473 2264.0 307.78215197099996 1099.0 203.135634931 983.0 159.644357974 958.0 164.624271962
NM_003687 PDLIM4 543.0 132.178864243 522.0 152.647435401 318.0 126.435067086 249.0 86.98640924870001 176.0 65.0568492013
NM_006416 SLC35A1 22.0 5.24440424891 20.0 5.72743670425 21.0 8.176567222200001 18.0 6.15794570357 14.0 5.06780256857
NM_006417 IFI44 196.0 35.4883853608 123.0 26.754208263200002 99.0 29.278147928200003 68.0 17.6696908927 61.0 16.771742112200002
NM_003172 SURF1 120.0 32.1221740163 114.0 36.659400513 65.0 28.4194244379 54.0 20.7447074532 31.0 12.6009575969
NM_001324229 STOML1 19.0 6.299955871030001 12.0 4.779934829719999 11.0 5.95737349249 6.0 2.85512434541 6.0 3.0210181096599995
NM_006411 AGPAT1 176.0 49.9326376376 192.0 65.4379810492 96.0 44.48579027939999 68.0 27.6866635467 71.0 30.587808360300002
NM_001128844 SMARCA4 2653.0 129.709033309 2527.0 148.420892065 1882.0 150.290257603 1532.0 107.49335263100001 1300.0 96.5149292922
NM_001127325 MAD2L2 254.0 96.5357190347 256.0 116.882934704 183.0 113.601390153 105.0 57.2708315041 80.0 46.170276770200005
NM_001127322 CBX5 502.0 210.66513620700002 307.0 154.769061733 149.0 102.13002937600001 131.0 78.89511570100001 122.0 77.7440129157
NM_002460 IRF4 5.0 0.891295573277 2.0 0.42829062080499997 2.0 0.582317682492 2.0 0.511648389333 2.0 0.54137713912
NM_001098398 COPA 955.0 62.3560206095 640.0 50.2009362992 500.0 53.324066549099996 440.0 41.2304018114 308.0 30.5382333062
NM_001257360 AMPD2 674.0 61.711684956300005 578.0 63.575849107399996 487.0 72.8307372391 311.0 40.8655894234 220.0 30.587808360300002
NM_002887 RARS 378.0 46.076610126400006 283.0 41.4411672094 203.0 40.416899602600004 137.0 23.966198835900002 139.0 25.728928060999998
NM_002886 RAP2B 100.0 43.789739034899995 97.0 51.0271032026 80.0 57.219041844799996 47.0 29.5365716929 34.0 22.608380092399997
NM_002881 RALB 214.0 83.2978146975 151.0 70.60795036520001 92.0 58.490576108 59.0 32.958065813299996 58.0 34.2819881139
NM_001346791 TSR2 115.0 95.52483278129999 91.0 90.8064423451 42.0 56.983087033100006 28.0 33.3784639969 38.0 47.9314110388
NM_024298 MBOAT7 322.0 54.8510456309 295.0 60.3681515625 256.0 71.2274246051 148.0 36.1810049184 108.0 27.936433851300002
NM_024299 PPDPF 581.0 407.069414069 392.0 329.94019720299997 164.0 187.678457251 114.0 114.627035676 103.0 109.584148212
NM_001323684 NRSN2 108.0 42.4482777611 110.0 51.9380723571 84.0 53.9254579728 36.0 20.306201442 41.0 24.470246688200003
NM_024292 UBL5 422.0 459.484548187 353.0 461.732015494 238.0 423.266263593 122.0 190.637424198 99.0 163.686109604
NM_024293 RETREG2 144.0 21.328178777 177.0 31.49353201 114.0 27.5787367127 81.0 17.2173445131 62.0 13.9444420466
NM_024294 C6orf106 243.0 65.4825020645 143.0 46.2926297096 72.0 31.6905462525 68.0 26.2977004925 72.0 29.4625043738
NM_002014 FKBP4 689.0 120.68452078 505.0 106.26262728799999 286.0 81.8232298381 222.0 55.8052673687 191.0 50.802359972299996
NM_024297 PHF23 148.0 29.5168854802 89.0 21.3233602645 56.0 18.2421103703 42.0 12.021204236500001 47.0 14.2339306231
NM_001077269 WIPF1 268.0 42.844436731900004 266.0 51.08555349270001 133.0 34.7287795642 109.0 25.007830204 84.0 20.3918722402
NM_032505 KBTBD8 10.0 1.33842391735 4.0 0.643147377421 2.0 0.43722191442900005 4.0 0.768322498267 6.0 1.21944750938
NM_032504 UNC80 11.0 0.27195591226300003 27.0 0.801911435456 27.0 1.0903045408299998 24.0 0.851543683259 27.0 1.0136493718700001
NM_032501 ACSS1 94.0 10.9766279181 68.0 9.5390873341 41.0 7.819935718789999 29.0 4.85991817926 22.0 3.90105381986
NM_001469 XRCC6 1069.0 141.201090315 698.0 110.757358772 353.0 76.1576066784 294.0 55.731091116099996 288.0 57.765828247600005
NM_032508 TMEM185A 33.0 7.575250581769999 27.0 7.44566771553 27.0 10.123368941799999 18.0 5.929873640469999 7.0 2.44005308857
NM_002010 FGF9 8.0 3.08413855787 4.0 1.85251062779 3.0 1.88904970684 2.0 1.10653144487 1.0 0.585412600197
NM_004104 FASN 7011.0 224.87983403200002 5944.0 229.037275364 4770.0 249.90052073200002 3622.0 166.72812315 2374.0 115.629708674
NM_001077268 ZFYVE19 88.0 15.022107085899998 70.0 14.35499496 27.0 7.5281832596700005 35.0 8.57444652462 26.0 6.7396865878600005
NM_001303115 TUBA1C 674.0 130.85851267799998 646.0 150.671608374 385.0 122.09026880399999 304.0 84.70431551979999 298.0 87.8570302782
NM_002087 GRN 1546.0 209.70714351599997 1283.0 209.06783135900002 770.0 170.597513648 498.0 96.94444936469999 379.0 78.0658543337
NM_002086 GRB2 503.0 185.909537943 440.0 195.363391435 312.0 188.35038728400002 180.0 95.4764058626 170.0 95.4115123165
NM_002081 GPC1 1650.0 237.827634544 2007.0 347.522211746 1934.0 455.316175195 1037.0 214.509731343 693.0 151.680509436
NM_002080 GOT2 317.0 59.2614361584 263.0 59.0643571216 161.0 49.1605828194 120.0 32.1946735933 106.0 30.091022609699998
NM_001104595 FAM118A 45.0 10.1279061232 45.0 12.1668033899 38.0 13.969118037000001 22.0 7.10591003285 15.0 5.12644832854
NM_002088 GRIK5 32.0 2.62827709926 49.0 4.83475059612 45.0 6.036871387300001 22.0 2.59318633207 22.0 2.74386048492
NM_001329684 OARD1 49.0 25.8044632117 36.0 22.7749836004 24.0 20.643732744 21.0 15.8711323907 16.0 12.794900229100001
NM_001288726 ELP4 83.0 12.476807734000001 62.0 11.196283915499999 40.0 9.82117882411 34.0 7.3348996709600005 17.0 3.8805428516800005
NM_014008 CCDC22 102.0 13.0867169141 89.0 13.7175757116 58.0 12.1544907358 42.0 7.733386164880001 25.0 4.87067012106
NM_014007 ZBTB43 70.0 12.0515350164 36.0 7.44566771553 19.0 5.34288916372 20.0 4.941561367059999 23.0 6.01298796826
NM_014002 IKBKE 11.0 1.23612875602 9.0 1.21498343475 19.0 3.4874088265300007 6.0 0.967636284428 8.0 1.36514625876
NM_014003 DHX38 324.0 21.258705882 240.0 18.9173316551 175.0 18.7546126568 181.0 17.043557829 197.0 19.6280073191
NM_014000 VCL 1826.0 129.626887048 1582.0 134.914186993 918.0 106.44254180700001 718.0 73.1490403879 591.0 63.7088801442
NM_015351 TTC9 49.0 17.704407495 46.0 19.9664093896 29.0 17.1143950271 21.0 10.8891625819 21.0 11.5218650326
NM_018230 NUP133 289.0 20.1258700339 223.0 18.6559988827 151.0 17.175603485499998 126.0 12.592653011800001 108.0 11.420858437
NM_015352 POFUT1 336.0 69.5952911592 324.0 80.6199290946 229.0 77.473700102 143.0 42.5075903508 80.0 25.1622073915
NM_015355 SUZ12 104.0 11.3237898131 93.0 12.164611173099999 56.0 9.95920620218 57.0 8.90683047484 60.0 9.920370279010001
NM_015354 NUP188 1382.0 63.629743769799994 955.0 52.8216941076 622.0 46.7757492933 519.0 34.293306387600005 514.0 35.9363051364
NM_005006 NDUFS1 1050.0 116.211230516 584.0 77.6476776048 345.0 62.3671836592 283.0 44.9505600068 273.0 45.8817125404
NM_005642 TAF7 597.0 137.434721529 306.0 84.6253319211 153.0 57.529659500600005 123.0 40.6365769333 116.0 40.5506945119
NM_018238 AGK 119.0 22.667142456500002 70.0 16.0178667166 64.0 19.9116854836 50.0 13.6681484621 34.0 9.83437810165
NM_006532 ELL 178.0 23.0579024577 179.0 27.8554160354 154.0 32.5835765618 109.0 20.2635794579 63.0 12.3924882746
NM_000333 ATXN7 47.0 4.24069051706 37.0 4.01048843356 30.0 4.42118016494 25.0 3.23719305681 21.0 2.8772406520300002
NM_002229 JUNB 665.0 153.968749089 111.0 30.8738463032 47.0 17.774075929400002 59.0 19.604366733800003 50.0 17.5792002071
NM_002228 JUN 980.0 237.836317553 283.0 82.5078660405 277.0 109.80196252799999 318.0 110.756465194 353.0 130.090317484
NM_133372 FNIP1 96.0 6.6281229675499995 76.0 6.30361585514 32.0 3.60867307607 35.0 3.46798522675 41.0 4.29854376271
NM_001009954 ERCC6L 90.0 6.4287063689499995 60.0 5.1486000160600005 42.0 4.90014134948 29.0 2.9728222905 25.0 2.71168513832
NM_001080495 TNRC18 460.0 12.4835416366 545.0 17.7677857072 528.0 23.404110615100002 436.0 16.9807294346 317.0 13.0634358373
NM_002221 ITPKB 41.0 3.48838216768 25.0 2.5552713912900002 24.0 3.33525988367 29.0 3.5410174695699994 19.0 2.4547765949099998
NM_002556 OSBP 346.0 34.5028458653 249.0 29.8287455386 144.0 23.4541419047 127.0 18.174915929 127.0 19.2309488206
NM_001113756 TYMP 9.0 1.5013624812000002 11.0 2.2044109385499997 4.0 1.0898865113299998 2.0 0.47880967283299997 5.0 1.2665759155399998
NM_001317946 SMARCB1 771.0 157.270570594 780.0 191.136887685 530.0 176.582308883 330.0 96.6043971555 302.0 93.5444873398
NM_001039469 MARK2 162.0 16.5435303061 175.0 21.4688137552 135.0 22.5177598135 104.0 15.2418044903 108.0 16.7476973532
NM_007001 SLC35D2 39.0 9.29689844126 26.0 7.44566771553 21.0 8.176567222200001 9.0 3.0789728517799997 10.0 3.61985897755
NM_001004067 NOMO3 17.0 1.11998613002 11.0 0.8705891114640001 5.0 0.538036779408 5.0 0.47274135727399996 2.0 0.200083783223
NM_001323027 IQCG 9.0 1.6332389153600002 7.0 1.52602649125 4.0 1.18561978597 3.0 0.781300918846 15.0 4.13348761625
NM_001039465 SRSF5 797.0 235.226287545 638.0 226.20647631 260.0 125.336948803 106.0 44.897614706400006 102.0 45.7136476593
NM_000487 ARSA 49.0 7.7413389635000005 36.0 6.83249508013 24.0 6.19311982321 8.0 1.8138437017900002 7.0 1.67933065507
NM_001291978 NOP14 240.0 22.5379356152 201.0 22.675442588200003 151.0 23.161041063800003 121.0 16.3071525113 117.0 16.6842591056
NM_005686 SOX13 97.0 12.5450924927 67.0 10.4095932267 45.0 9.50589218449 26.0 4.82575591608 27.0 5.3025414171900005
NM_005687 FARSB 606.0 82.75815358220001 458.0 75.1381450479 328.0 73.1627884199 178.0 34.8857481459 186.0 38.5717447797
NM_001348913 DYNC2LI1 74.0 15.899762312 55.0 14.1964064443 44.0 15.4415120925 35.0 10.792370025699999 38.0 12.398258322
NM_005680 TAF1B 81.0 11.0805139317 56.0 9.20279473159 32.0 7.14995157857 29.0 5.6932827566799995 28.0 5.81635744712
NM_001318966 EIF2B4 252.0 39.8908176733 173.0 32.8984414386 100.0 25.855362719699997 91.0 20.673007416500003 81.0 19.4704320407
NM_033109 PNPT1 366.0 37.614492162800005 291.0 35.9272461325 198.0 33.2366730308 128.0 18.878781386 139.0 21.692374296300002
NM_001130009 GEN1 21.0 1.8614252104599998 29.0 3.08802720435 19.0 2.75079442092 13.0 1.65371063571 13.0 1.74979761797
NM_000484 APP 2802.0 292.822155315 2112.0 265.146890788 1344.0 229.410508626 1172.0 175.77345289099998 951.0 150.915723739
NM_018053 XKR8 25.0 5.08668685759 33.0 8.066140025160001 34.0 11.2993158391 6.0 1.7520081210499998 14.0 4.32554865701
NM_018052 VAC14 196.0 20.1690057287 230.0 28.4323709699 243.0 40.8425574548 139.0 20.5273595179 110.0 17.188551313599998
NM_001177701 IFT27 28.0 12.064424358699998 31.0 16.046011173 25.0 17.5940904068 12.0 7.4202696891499995 7.0 4.57999269566
NM_033102 SLC45A3 24.0 3.4905322667500003 14.0 2.44604968272 16.0 3.80083166045 13.0 2.7133988589499998 6.0 1.3251036112799999
NM_033103 RHPN2 92.0 10.7899956679 48.0 6.7628772263300005 31.0 5.93845368783 26.0 4.37619495738 24.0 4.2742788975099995
NM_033104 STON2 65.0 5.78063221697 67.0 7.158031545499999 55.0 7.98919292867 34.0 4.3394108428600005 34.0 4.591547391830001
NM_033107 GTPBP10 207.0 42.9861747516 182.0 45.4032211725 136.0 46.129165693500006 99.0 29.5041779972 87.0 27.4344260551
NM_002592 PCNA 1514.0 465.601921427 1208.0 446.28536566699995 857.0 430.47501290199995 513.0 226.41027084900003 366.0 170.918135265
NM_001206651 SH3GLB1 411.0 83.83684113359999 390.0 95.5684438424 237.0 78.9622777459 151.0 44.2038302136 128.0 39.6479946341
NM_001349205 LPIN1 137.0 11.9077857777 98.0 10.2327731063 52.0 7.38230572237 41.0 5.11427613329 55.0 7.25924254505
NM_004586 RPS6KA3 194.0 21.094716931 152.0 19.855113908099998 105.0 18.648311208499997 101.0 15.7609799391 82.0 13.539542702
