AccNum	GeneName	TE0	TE1	TE2	TE3	TE4
NM_005802	TOPORS	0.6416578181337546	0.7590641838126192	0.4005081032908456	0.4766079255581493	0.4121834635110234
NM_003824	FADD	0.5988490759006093	0.5971677181454753	0.5236480073103462	0.6111693617352788	0.44234322913306107
NM_003825	SNAP23	0.295594355181548	0.31729073432041754	0.3877646636406299	0.26061805987674797	0.2882918772771686
NM_003826	NAPG	0.3536346815712183	0.35183448362205455	0.2822807896231349	0.22502144682059017	0.3845370116898976
NM_003827	NAPA	0.5017273067585994	0.3984377004005777	0.5451184401912523	0.6875655319526911	0.36100325518213905
NM_003820	TNFRSF14	1.119035773189233	4.644215183817861	1.3787188040576803	1.8751787234989652	0.9047929686893263
NM_003821	RIPK2	1.0524265009743128	0.9124997575242738	1.0875238842338326	0.6595456199910752	0.726215409073716
NM_003795	SNX3	0.28454699367191766	0.3206749487071875	0.394814930252917	0.3389746154025786	0.24004711414056967
NM_003823	TNFRSF6B	17.531560446630614	18.999062115528766	1.055581584354163	1.687660851154785	1.266710156162354
NM_012181	FKBP8	1.3687465336820999	1.4839929368724978	1.8123088166371837	1.7306527535955856	1.0422435751695658
NM_012180	FBXO8	0.7661866555165191	1.2221618904716898	0.6462744394001071	0.7789203928411983	1.066363141664897
NM_012183	FOXD3	1.5853006786813673	0.6333020705171424	0.2585097757601751	0.3750357447013444	0.678594726513935
NM_001018088	VPS13C	0.7382527670354614	0.8597555381600496	0.24387714694386503	0.16365196132435084	0.2360329483520508
NM_020437	ASPHD2	2.5749855426090535	3.266505416357827	2.096801514500209	2.0001906384042614	1.2252404784280129
NM_020733	HEG1	0.6440034934025833	0.4468754869891947	0.387764663640152	0.41729329340002996	0.3050249023209502
NM_020731	AHRR	1.9893969301118917	2.206961760895587	1.324862600772043	0.8366181997176181	1.0777680950494777
NM_001025780	ABHD17B	0.6133973867857738	1.044948416360768	0.374839174853372	0.23752263831118764	0.41305765961641466
NM_001300829	CIRBP	0.4699894028557731	0.5950071607357283	1.124312358072644	0.949998632718246	0.6226532257595603
NM_002224	ITPR3	3.169177647728871	2.5951099882147832	1.446134098519673	1.3491545621105299	0.8282723737465398
NM_175856	CHSY3	1.587691780764848	1.3921234703262144	0.9694116591003831	1.014802603309747	0.6884294326953566
NM_001688	ATP5PB	0.4550386236608172	0.42819612611057883	0.4953264234864715	0.3939769439280225	0.321943529862253
NM_014171	CRIPT	0.22120474586251734	0.2296182945742068	0.1584414754650701	0.17501668086046168	0.1809585937366795
NM_001867	COX7C	0.12303942391346696	0.13266419520014266	0.18134267851849162	0.15542021852503732	0.10520848473039987
NM_144643	SCLT1	0.8025408070332042	0.9072838173379835	0.5960086496690249	0.5048558101741585	0.3518639322657926
NM_001161546	PROB1	1.1375833274411309	1.1445991794119328	1.3038704748214822	1.1251072341037618	0.898040782351606
NM_144641	PPM1M	1.442312774332572	1.3570758653954214	2.283503019216171	1.6706137718486804	1.1309912108548852
NM_000159	GCDH	0.9215588720385928	0.9033145812051311	0.8078430492493851	1.0539797652781189	0.6909328124513937
NM_000158	GBE1	0.5079311310938338	0.6245062084292431	0.5326868106565357	0.3512239513854811	0.3592560316829526
NM_021020	LZTS1	1.2803990805235783	1.0421707756942327	0.8125297722852619	0.9720314199403175	0.6766858805867456
NM_021021	SNTB1	0.7732662927095078	0.6524930423513117	0.795937993787807	0.7902538906171898	0.5613679002780274
NM_001347869	ZNF174	1.1190357731886333	0.7599624846215304	0.7755293272814383	0.6964949544437378	0.29082631136252013
NM_021025	TLX3	0.792650339342898	0.3987457481042975	0.6815257724602499	0.7500714893992647	0.2908263113628711
NM_015225	PRUNE2	0.5454798034161285	0.5142196299090132	0.5364077847010699	0.6466133529350021	0.40213020830395746
NM_001143679	GSTK1	0.6824094120736788	0.6283927521435593	1.15611316381896	0.8542480851503054	0.7814121093177273
NM_001297658	TSSC4	1.854978218619042	1.4398957523724671	1.693056982092327	1.3023968588747923	1.5102059109609918
NM_001286495	FAM214A	0.7460238487925163	0.9288430367592457	0.22157980779468045	0.3750357447011891	0.6785947265141979
NM_023009	MARCKSL1	0.3340056680560321	0.2909161454667532	0.3470799774830667	0.3487499225150557	0.19653289893540918
NM_173531	ZNF100	0.325728722711786	0.37310819658387057	0.2800522570729771	0.08468549073893877	0.1413739013567137
NM_001286499	PIF1	1.9479511607402418	1.6096427625680307	1.2602351568301855	0.8182598066189782	0.7162944335402959
NM_001297656	KIF2C	1.0295369378655845	1.33955470351477	1.2860861344068537	1.022957420372637	0.6537289623032333
NM_006885	ZFHX3	1.1171613414080148	0.6187169319239971	0.3691842735090015	0.2965026186742868	0.2651979390976239
NM_002226	JAG2	2.88678793662268	2.209855637597906	1.6161578316685465	2.4627347235344366	1.4684035887616607
NM_001282864	SLC2A11	1.3055417353870753	1.656328492124704	1.3720903482655453	1.9287552584686518	1.266710156156956
NM_152695	ZNF449	0.610383149012124	0.5126731047061309	0.7755293272809489	0.32503097873998055	0.18095859373679057
NM_015259	ICOSLG	0.3907743969866923	0.3752901158620943	0.2697493312285473	0.5833889361999582	0.1583387695197208
NM_001319119	DNPEP	1.1853201221242267	1.2060620563073685	1.3781802420229339	1.4622605803486026	0.9525228729975711
NM_001193653	C17orf62	0.8114645372832595	0.7790296437340251	0.6844152259876426	0.686812448127214	0.7454260253351713
NM_182976	ZNF326	0.12433730813183493	0.1766820993838911	0.10718698019316675	0.08929422492891392	0.0646280691919241
NM_006270	RRAS	0.29939114984388915	0.2756521408874153	0.5999377814796154	0.631639148970979	0.4885882030876713
NM_006271	S100A1	0.37301192439677194	0.2111006901729726	0.3446797010132309	0.5625536170524753	0.05654956054269348
NM_003356	UCP3	0.7460238487927714	0.8444027606896971	0.9047842151607263	0.50004765960071	0.5277958983994001
NM_003355	UCP2	1.0231184212020055	0.6599929623781347	0.3683192380296228	0.4813891648379617	0.42412170407062355
NM_001002030	ECHDC1	0.22380715463801923	0.3781455841355466	0.3102117309119121	0.20915454992944996	0.1380192664095531
NM_001170704	MBNL3	0.4017051493515897	0.3562324146668189	0.683204407366859	0.29608085107934523	0.2261982421710503
NM_003358	UGCG	0.6884793094945638	0.7661137630083671	0.7065504095610432	0.6240942315292113	0.6378048795646748
NM_003359	UGDH	0.40692209934089946	0.5742846732660665	0.5170195515206711	0.4676916345695755	0.26969790412703976
NM_004813	PEX16	0.9138792147699065	0.8249912029712717	0.8553632286190417	0.8917516596204693	0.855312103209969
NM_004814	SNRNP40	0.5768306763344256	0.6355125489488701	0.7595859930906997	0.7524376455213796	0.5943719767686673
NM_004815	ARHGAP29	0.9698310034295557	0.7750861161553733	0.5875222176371637	0.36489964349277026	0.2740478703232827
NM_020199	C5orf15	0.3183035088181803	0.33257203703150706	0.3201726580510505	0.47254503832554007	0.2500085834519233
NM_004817	TJP2	1.187421292660507	1.4656035177578877	0.8578694780826053	0.7280105632436528	0.6267576293489376
NM_004818	DDX23	1.8989697969237913	2.2229157013370955	2.2107756023055662	1.4380867045059107	1.0383746077613107
NM_020196	XAB2	0.26830682281152535	0.2874802456293512	0.2739641645281464	0.3046294060110907	0.3022057160195552
NM_020195	SDR39U1	0.5484016371911173	0.3835264447405095	0.4480836113174025	0.6477890135739117	0.23562316892851481
NM_014314	DDX58	0.34609353809970234	0.4056444634690794	0.3397557052861884	0.28127680852594056	0.3259915843046139
NM_020191	MRPS22	0.47248177090155374	0.5778516588133854	0.6038049762401017	0.5522504372514111	0.38279702521192543
NM_001303098	TMEM198	3.1296610242056313	2.26610128634347	2.1111631687042958	2.355224476718922	1.1396911432453287
NM_005663	NELFA	0.632416156082891	0.631388771211978	1.179251384487232	1.0079085638809593	0.8109447618241262
NM_032961	PCDH10	1.3677103894566458	0.9833883082581852	0.9408060691613366	0.8051226078923571	0.5701435145133242
NM_001303095	ISG20L2	1.1089543698268975	0.8961821752617288	0.7483177719371513	0.8012127273137992	0.5136585082644634
NM_001303096	WDR75	0.5171069417662217	0.6272209806772736	0.4735080051039858	0.3064577799552014	0.359256031682763
NM_014313	TMEM50A	0.28864017959183197	0.28900689726133594	0.3337721155385717	0.2586453411721972	0.3705800988763455
NM_003688	CASK	0.7268950321562893	0.5602287546872998	0.5132179371715636	0.2974421423489271	0.31595944938192144
NM_003689	AKR7A2	0.6878381447080036	0.6866406790675427	1.0477479547877657	1.0291678575506134	0.6974445800259306
NM_003680	YARS	0.7848792575841533	0.8755291384476521	0.9799952474818302	0.8312647949553162	0.5968791311728733
NM_003681	PDXK	0.7056982353454174	0.6045923766545347	0.6339644500786314	0.5533314266087452	0.5774708064828343
NM_003682	MADD	1.685335694769211	1.608160313893454	1.100864759364041	1.1316295948808845	0.8586300621183037
NM_003684	MKNK1	0.8917986238429815	0.6610784771196676	0.9457674722885685	0.7188185106748375	0.5378491536068888
NM_003685	KHSRP	0.6066682702937578	0.48113054827478374	0.744479927465061	0.5684672020384219	0.3914787949044124
NM_003687	PDLIM4	0.8559352814002679	0.7392568230547603	1.0145289312794095	0.8976759190432609	0.6863060302236065
NM_006416	SLC35A1	0.7460238487933432	0.5488617944493979	0.2954397437265895	0.10417659575028237	0.21004122487359622
NM_006417	IFI44	0.29308079773865303	0.36384834403751043	0.30028913345921876	0.2978225031454344	0.4227311411056505
NM_003172	SURF1	1.0195659266829535	0.79625698924751	1.0260849560947258	0.8125774468513777	0.9120896861780947
NM_001324229	STOML1	1.5705765237736982	1.7943558664695058	0.8460319933967042	2.000190638408052	1.8095859373664134
NM_006411	AGPAT1	2.0600431279148443	1.2797979341711954	1.7961043794989018	1.7538436296303994	0.77735733929081
NM_001128844	SMARCA4	0.9752019252249194	0.8360489541907403	0.7970947017700016	0.6646358008224993	0.4102888115683493
NM_001127325	MAD2L2	1.0397340254846108	0.8097690537099504	0.9111410129277064	1.0429565471687603	0.9500326171189637
NM_001127322	CBX5	0.184276807271777	0.321808218242757	0.366077601916228	0.234755198973176	0.18911656312676486
NM_002460	IRF4	0.149204769758988	1.0555034508631538	1.2925488788009463	1.125107234101619	0.4523964843419671
NM_001098398	COPA	1.2264475838785125	1.5707210728150618	1.1234834854528015	0.7415479497497003	0.8467745883862245
NM_001257360	AMPD2	1.070333919557918	0.9912236559317137	0.7744676854914262	0.9852225190381272	0.7639331542408949
NM_002887	RARS	0.4835339760690143	0.5594541258997437	0.4928240552676795	0.4051481037641723	0.3726575356628885
NM_002886	RAP2B	1.1339562501645633	1.0663849297392096	0.7141332555381386	0.6383587143843219	0.5521898264748585
NM_002881	RALB	0.34512318238479317	0.45295777229022816	0.4467723298476081	0.40046189688333766	0.2183983027861288
NM_001346791	TSR2	0.2919223756145528	0.4175618047373712	0.5785694981293193	0.5223712158330398	0.3571551192169657
NM_024298	MBOAT7	1.026362003151776	0.8558522896482796	0.7836077577737326	0.9325213111491442	0.7435219997284449
NM_024299	PPDPF	0.1733446120256513	0.20248433547154515	0.3389000109055463	0.35858680853077385	0.23937483880380703
NM_001323684	NRSN2	0.7598391052500543	0.6217874874169316	0.44623711291868223	0.7813244681294441	0.3475729087022797
NM_024292	UBL5	0.3482623180374609	0.31695004473628857	0.307387674537432	0.3289247924844646	0.3061673176853079
NM_024293	RETREG2	3.258673617296827	2.001282249205557	2.464913388171823	2.4956082270821462	1.9080916234785823
NM_024294	C6orf106	0.7920747036561184	1.3079385419088385	1.7018560237548874	1.3788078849305117	0.710011149035324
NM_002014	FKBP4	0.5890231839531856	0.6086388215671727	0.8162039423479545	0.6166128234948657	0.4867407200646332
NM_024297	PHF23	1.1694427899974396	1.2998109911758744	1.2787001408168976	1.2411897265081457	0.7941002118737521
NM_001077269	WIPF1	0.45652205672333984	0.3206190933438847	0.3615249495592005	0.35439157526799075	0.2208125697381202
NM_032505	KBTBD8	0.5968190790325762	2.216557246810989	2.455842869729634	0.9375893617521838	0.49009619137100835
NM_032504	UNC80	3.391017494516399	1.157144523909105	1.1010601560148692	0.6875655319516011	0.6953501518564504
NM_032501	ACSS1	0.9523708707992268	0.9809973249199629	1.1538363161987912	1.293226705863387	0.9356381835257503
NM_001469	XRCC6	0.9944658414658362	1.3791105260503476	1.8234825542303605	1.3776823274723096	0.9377802123342819
NM_032508	TMEM185A	0.8590577652758609	0.7036689672427928	0.5170195515199079	0.4583770213010075	1.0986771762581233
NM_004104	FASN	0.9886332305117393	0.879633562282879	0.8028977626628342	0.8173749775458923	0.6743070597498788
NM_001077268	ZFYVE19	0.830799286154355	0.8021826226541566	1.7138240689249058	0.9215164012653488	0.6959945912958881
NM_001303115	TUBA1C	0.7283140838381462	0.6228450703835056	0.6983121215333646	0.595862712797696	0.3552375078394173
NM_002087	GRN	0.6794318105435884	0.657818050902548	0.8326029141378709	0.9775028044618083	0.6887408218075369
NM_002086	GRB2	0.5265178256884889	0.5191157881068139	0.39107889153439107	0.4667111489609916	0.3871981674805844
NM_002081	GPC1	0.7632050040989622	0.5616729873043768	0.4543302625706315	0.6227690958289915	0.5744717261486136
NM_002080	GOT2	0.6377680221548723	0.7127658284153957	0.828515803057705	0.5813054042857184	0.5590937683844879
NM_001104595	FAM118A	1.061011696058727	0.7224334730350437	0.7075004389219479	0.767118568706915	0.6936746093240668
NM_002088	GRIK5	2.797589432975015	1.197673303428924	1.2178682769152456	1.4830958994990504	1.0178920897690729
NM_001329684	OARD1	0.5328741777067997	0.48084046094802296	0.484705829550532	0.2500238298002745	0.3110225829857776
NM_001288726	ELP4	0.46738843538710567	0.4153916806630305	0.40069015242848044	0.3309138923835236	0.5056196001470666
NM_014008	CCDC22	0.8118494825125256	0.7210630315993567	0.9047842151632667	0.9197305167665019	0.8324095311894466
NM_014007	ZBTB43	0.9485160363260229	1.4190657506058064	1.7143279866192658	0.6375607659921522	0.6884294326948184
NM_014002	IKBKE	2.848454695388569	3.330699778283541	1.0340391030403266	2.5002382980089846	1.2158155516666844
NM_014003	DHX38	1.4137612443120398	1.734544004251986	1.7549120777318001	1.3074450547340588	0.7302643757398618
NM_014000	VCL	0.6414334296827726	0.7163012040773304	0.7589148645705076	0.6210550145537489	0.5587976879348903
NM_015351	TTC9	1.1723231909603082	0.8811159242013542	1.0072967124460002	0.7500714894050985	0.5924239675891863
NM_018230	NUP133	0.8725123214261958	1.1321812800324904	1.025479176692071	0.7084008511011038	0.6806891546833731
NM_015352	POFUT1	1.056867119123717	0.7857636800879192	0.7642406907847108	0.7762977652549755	1.1366461669082932
NM_015355	SUZ12	0.3156254744904667	0.2088307902777483	0.23542854578176783	0.17764851064805112	0.15079882811383233
NM_015354	NUP188	0.9662682267279741	1.1605011763411084	1.2738464030619978	1.0058762170034692	0.6697932384907186
NM_005006	NDUFS1	0.6394490132489288	1.0641788216920471	1.0834931470988727	0.7394697722380233	0.6877089414004884
NM_005642	TAF7	0.3361480993713201	0.46911264482853654	0.4291600198892626	0.30185803841780107	0.1949984846303808
NM_018238	AGK	0.38241558635523104	0.6031448290656455	0.5250979820122011	0.32253074044256363	0.38586758958589545
NM_006532	ELL	1.1441826444967804	0.9505427725096902	0.8577824377501667	0.8292074722291605	0.8688884857990762
NM_000333	ATXN7	2.1110887636069706	1.8371465469081927	2.1283971537603477	2.010191591595254	0.5277958983995915
NM_002229	JUNB	0.7774353792717263	0.8900461531594737	1.1440432629392072	0.9089849405477762	0.832409531185036
NM_002228	JUN	0.6973039239730193	0.9652448518848806	0.7876615550249885	0.8974912003726979	0.9656678497187209
NM_133372	FNIP1	0.8081925028587802	0.8444027606900839	0.7755293272833211	0.5357653495748127	0.5241178782019985
NM_001009954	ERCC6L	0.6962889255402566	0.6895955878967281	0.30774973304801295	0.38796801175963197	0.35286925778736256
NM_001080495	TNRC18	2.200770353939607	1.3525937799644512	0.9116386410357441	0.8627542475559797	0.6158015236374953
NM_002221	ITPKB	1.6194176229885524	1.0977235888959478	0.7216731239970002	0.7371392223453137	0.4285861430614514
NM_002556	OSBP	0.4204469668048313	0.49511165887914027	0.5403572396123485	0.4695329402158908	0.31169049117998676
NM_001113756	TYMP	0.9118069263032546	0.49896526767985444	1.551058654563118	2.437732340564267	0.36191718747357104
NM_001317946	SMARCB1	0.5602435907259401	0.5418251047734696	0.632617319173328	0.6375607659914206	0.35352837849301644
NM_001039469	MARK2	1.0914052602691717	0.8685285538509854	0.7831888761921578	0.8979221195239607	0.47334076602329506
NM_007001	SLC35D2	1.0138272816920841	0.9580723630912426	1.1448290069388527	1.7918374469071816	0.9952722655533993
NM_001004067	NOMO3	1.09709389527713	0.9979305353613137	1.447654744257468	1.275121531983115	1.4702885741126037
NM_001323027	IQCG	0.7460238487897108	0.4825158632507455	0.9694116591008732	0.7500714894020378	0.03015976562283719
NM_001039465	SRSF5	0.327613986295887	0.3891134978729558	0.5935782158797794	0.8243710237288846	0.6963357651142082
NM_000487	ARSA	0.6698989662629828	0.5863908060353508	0.7970718085931363	2.3439734043811424	1.098677176260498
NM_001291978	NOP14	1.0568671191222865	1.0166441198372198	0.7875132241705651	0.5919985722136599	0.46399639419718797
NM_005686	SOX13	0.799860621389518	0.8254982212714324	0.6893594020277197	1.0818338789461173	0.4523964843430179
NM_005687	FARSB	0.4961181700715335	0.5678516381938882	0.42086652517094	0.4213884771918728	0.33321676535006794
NM_001348913	DYNC2LI1	0.38309332775766586	0.44523054654495425	0.2996363309955424	0.22502144682001723	0.1964353155699638
NM_005680	TAF1B	0.25788478723672303	0.35434758707549563	0.21811762329751452	0.16811947176257175	0.21004122487260798
NM_001318966	EIF2B4	0.6542510737419279	0.7833910005250614	0.9254649972196421	0.7212225859649151	0.533381040183977
NM_033109	PNPT1	0.43212310367372125	0.4918428451440676	0.4243216016275424	0.36331587767875856	0.33685637503204835
NM_001130009	GEN1	1.314422971683813	0.8007267558287176	0.8571639933097615	0.7212225859622242	0.9917922925985795
NM_000484	APP	0.4970829856143189	0.5455433555683487	0.5770307494667103	0.42847513835837203	0.29779200756856666
NM_018053	XKR8	1.6412524673428428	0.7292569296865533	0.5018130941210713	2.2502144682053613	0.5816526227262789
NM_018052	VAC14	1.3169604677638242	0.8737732914958297	0.6127639129135566	0.6529399296247711	0.5017488280874617
NM_001177701	IFT27	0.5861615954805498	0.46305957844418116	0.2998713398824457	0.5625536170516426	0.6139666573212257
NM_033102	SLC45A3	2.5489148167090203	1.960220694457931	1.777254708352497	1.3270495581742088	2.0357841795361162
NM_033103	RHPN2	0.5757357963489382	1.055503450863871	0.8422415274771072	0.7500714894007343	0.6974445800265016
NM_033104	STON2	1.7445480771800388	1.1720814439445113	1.0246387475577925	1.2795337172155226	0.8715285213064305
NM_033107	GTPBP10	0.39643779404366986	0.41756180473783105	0.3307404483981337	0.2879062282557453	0.29119773704778823
NM_002592	PCNA	0.4326347022723409	0.4721805172572836	0.42924085286702945	0.36772510640264405	0.39059368593503946
NM_001206651	SH3GLB1	0.3902557846479668	0.37348583645937955	0.33704439118059615	0.3228784557024394	0.28804932401492805
NM_001349205	LPIN1	0.8222598625368618	1.0684279829158827	1.0141537356754788	0.9147213285393269	0.6251296874540158
NM_004586	RPS6KA3	0.6652686899048487	0.6666337584394451	0.5564115173534053	0.2896315652153966	0.3558484541467049
NM_001287045	SH3GLB2	0.9358018454146873	0.8605635790774543	1.1969654323013796	1.3942505332406883	0.9801923827440094
NM_005641	TAF6	1.3137328756212432	0.9886814859582534	1.0114339881188599	0.9655525532444502	0.5840924407708984
NM_001353361	GPR137C	0.27128139956011793	0.3377611042758545	0.369299679657258	0.6563125532282557	0.3769970702850134
NM_013237	PRELID1	2.061381687448859	1.5199249692409253	1.277342421402917	1.1667778724018993	1.4379745395166053
NM_001353366	NOM1	0.8986196360448069	0.7570507509633065	0.7755293272810391	0.6094330851394684	0.440058398405421
NM_016034	MRPS2	0.6010618686929387	0.5002168528007933	0.5505666216571731	0.5297115038145277	0.33550209073754966
NM_001300813	SEC24B	0.589296149467461	0.6282758636070056	0.599046691903903	0.43754170215112115	0.2183983027868849
NM_001012968	SPIN4	0.28783597315729115	0.22693324193558692	0.23740693692310683	0.14804042553937644	0.16399372557365458
NM_001256182	ANKRD11	1.585769286628612	0.8007804778501295	0.5262520435113098	0.5350509957741543	0.24295366751704023
NM_004322	BAD	0.5545443942677307	0.4206260020601287	0.8011666604145689	0.6583074242087615	0.48632622066716513
NM_001142353	PPP3CB	0.45122410209205804	0.5455411094347863	0.37053067859063354	0.2763421276745383	0.3415149930823226
NM_018292	QRSL1	1.040230437049767	1.0286360902897669	1.1891449684976745	0.7188185106769561	0.49009619137122684
NM_033360	KRAS	0.16702026465531525	0.157290710324983	0.05589400557000455	0.12001143830452808	0.03571551192180841
NM_134442	CREB1	0.46792028385712264	0.4829727911530925	0.4510731801532874	0.42571625074032526	0.3883781139166781
NM_079834	SCAMP4	0.267135177296698	0.28275872261653695	0.24162220246953475	0.2511108899307717	0.24762754932384795
NM_001270399	TUBA1A	0.8135608267407101	0.7966698020833665	0.8726379218014223	0.6764239866663311	0.5736911939119421
NM_000138	FBN1	1.6649671327360718	2.1749768078413947	0.9356681264245381	0.8250786383427432	0.5286726357725188
NM_005647	TBL1X	2.152811677936053	1.5786660308583735	1.0075252798861598	1.0228247582761723	1.0555917967971427
NM_014911	AAK1	0.34180375542264435	0.31507565697363443	0.2737162331585343	0.18751787235041728	0.16913922612813742
NM_014912	CPEB3	1.3349900452092995	0.9348744850463814	0.8904225609524714	0.7875750638707603	0.43623946704581373
NM_014913	ADNP2	1.81549859706202	1.5872232343754096	0.9136747630058933	0.731583811848754	0.8497186140705049
NM_014915	ANKRD26	0.5180721172168359	0.38886969242301084	0.20367436878078501	0.12501191490007194	0.2261982421715294
NM_014916	LMTK2	1.7981989940254262	1.1893436296610334	0.9387226494100074	0.8843255303054182	0.797414814813879
NM_001323949	MBD1	1.1413051418092421	1.171513740056347	1.1417515096090627	1.275121531986474	1.3427512673565587
NM_005022	PFN1	0.2527388756941334	0.22770805748802786	0.3641791378820542	0.4231285637271446	0.36109960346554393
NM_005023	PGGT1B	0.40170514935129875	0.33619739545909555	0.2517068869252597	0.31947489363371495	0.4297766601248885
NM_005027	PIK3R2	5.851927333388165	2.025959141658119	1.5360725806035462	1.3501286809272743	0.8813931505295711
NM_005025	SERPINI1	0.29935988836933936	0.3028835989434057	0.30294114346938333	0.3256889361886464	0.161570172979127
NM_001005333	MAGED1	0.506302414033796	0.5040345809950452	0.5379798036094843	0.5722616267928369	0.443966736186859
NM_004328	BCS1L	1.4443021712611503	1.6838962030094602	1.2829744426629455	1.3971919900624186	1.0684257396170411
NM_001185095	AIF1L	0.27128139956045627	0.6860772430604571	0.6164463883518365	0.5796006963564171	0.22619824217068857
NM_001005339	RGS10	0.4294186056464557	0.4883293073866637	0.5333809297328299	0.5318688743038706	0.20852650450142757
NM_177401	MIDN	0.18174815704032243	0.17807935316272772	0.1651297139037799	0.21448962111274503	0.11182834444410525
NM_022778	CEP85	1.0154213497453264	1.4340889861291262	1.6049148578413241	1.2467404485994127	0.6338811205023621
NM_001287435	CEBPA	1.887001499887831	1.6216371199612745	1.2063789535469205	1.614284292407242	1.091073874000964
NM_020899	ZBTB4	3.4068422428244864	1.4722919929962202	1.7138240689308746	1.6876608511517366	0.9933053243167143
NM_014371	AKAP8L	1.2497964108936483	1.4190170874681824	1.4875650254272907	1.2371605968483528	0.5462446912000684
NM_001002814	RAB11FIP1	0.6993973582424658	0.8444027606911958	0.8521248163952347	0.6848478816254829	0.7665607095773713
NM_022917	NOL6	1.8457659017581352	1.6250355212180871	1.3642819579426386	1.192077902803521	1.1109252377634964
NM_001316951	GPALPP1	0.20426843478818052	0.5013641391613695	0.4154621396151752	0.21430613982919372	0.1376858865383375
NM_001042697	ZSWIM7	0.363195821122935	0.26164592584849716	0.4669854013740239	0.44121852317818716	0.3571551192177597
NM_001856	COL16A1	1.2287451627201897	1.4173903483037111	1.3183998563808084	3.150300255493118	1.0555917967984547
NM_001855	COL15A1	0.47958675993868105	0.39998025506375673	0.31768671237987034	0.3116494216519633	0.3099753689002577
NM_001853	COL9A3	0.8837307599493506	0.7822878454585879	1.1731286019556502	1.1616366897575403	1.1503796316079338
NM_001852	COL9A2	0.8593089517574268	0.70421870862155	0.9191458693687692	1.1841406383621953	0.7877938779063269
