AccNum	GeneName	TE0	TE1	TE2	TE3	TE4	TE5	foldTE1	foldTE2	foldTE3	foldTE4	foldTE5
NM_006270	RRAS	0.4670938760431662	0.6166886791111423	0.7227409703670737	0.17098492750740402	-0.25336092835100965	1.2875505632448405	0.14959480306797612	0.25564709432390753	-0.2961089485357622	-0.7204548043941759	0.8204566872016743
NM_001002030	ECHDC1	2.0164653428543815	2.145797945102821	1.8902271688949388	1.8444176972208752	0.8841425954010944	2.2324090090505733	0.12933260224843934	-0.1262381739594427	-0.17204764563350627	-1.132322747453287	0.21594366619619176
NM_003359	UGDH	1.8948140977371262	1.8585113419560626	1.1496659394223698	0.5627487906433606	0.5100768771859334	1.692534397861781	-0.03630275578106357	-0.7451481583147563	-1.3320653070937656	-1.3847372205511927	-0.2022796998753451
NM_004813	PEX16	-0.43536411622590876	-0.668182453772554	-0.29941939495486825	0.013017301196658337	-0.2933955901459453	0.2144871010527445	-0.23281833754664527	0.13594472127104051	0.4483814174225671	0.14196852607996346	0.6498512172786532
NM_004814	SNRNP40	0.7697904407628462	0.6701776763567615	0.3914789632263762	-0.026875425919792306	-0.32049554032201044	0.7914568110203675	-0.09961276440608469	-0.37831147753647	-0.7966658666826385	-1.0902859810848566	0.021666370257521272
NM_004815	ARHGAP29	-0.18859552097890875	-0.06787198871542977	0.5948711638684652	1.5655583242276725	0.7439649373570885	2.0022664847799216	0.12072353226347898	0.7834666848473739	1.7541538452065812	0.9325604583359972	2.1908620057588304
NM_004817	TJP2	0.32535350752988323	0.2171376671112344	0.3663450177682108	0.2574360288672355	0.35052697468602023	0.8770704988964533	-0.10821584041864885	0.04099151023832759	-0.06791747866264775	0.025173467156136997	0.55171699136657
NM_004818	DDX23	-0.5885571199119024	-0.5306470504310941	-0.8476647600094473	-1.0255228559413698	-0.457452532934397	0.6347048394340709	0.057910069480808346	-0.25910764009754494	-0.4369657360294674	0.13110458697750538	1.2232619593459733
NM_020195	SDR39U1	0.8712759349989394	1.004735247579152	1.3263400604547817	0.8820319890169039	0.6211081895790702	1.423940466680902	0.1334593125802126	0.4550641254558423	0.010756054017964534	-0.2501677454198692	0.5526645316819625
NM_020191	MRPS22	1.190375160794944	1.0451369731102114	0.9695903359540594	0.2862976039762213	0.21712587880877798	1.3628098480079993	-0.14523818768473262	-0.22078482484088457	-0.9040775568187227	-0.973249281986166	0.17243468721305533
NM_001303098	TMEM198	-2.492152635956945	-2.1114451355149577	-1.1415009554131785	-0.5631749899025684	-1.1976514957577784	-0.933266519391156	0.3807075004419871	1.3506516805437663	1.9289776460543764	1.2945011401991664	1.5588861165657888
NM_032961	PCDH10	-0.9062123683092134	-0.8024108454969814	-0.5222332256873683	-0.2767208139142219	-0.03146521730020968	1.3549683246046127	0.10380152281223198	0.38397914262184507	0.6294915543949915	0.8747471510090037	2.2611806929138263
NM_001303096	WDR75	1.6194933528254731	1.8159722355929606	1.0406327438114156	0.7949371758780135	0.6451759495416556	1.6340746673103363	0.19647888276748748	-0.5788606090140576	-0.8245561769474596	-0.9743174032838176	0.014581314484863217
NM_014313	TMEM50A	1.9897631790578956	1.7552310492283434	1.8299330884371843	1.2708150586665408	1.5913608461782256	2.3749517732464462	-0.23453212982955218	-0.1598300906207113	-0.7189481203913548	-0.39840233287967	0.38518859418855067
NM_003689	AKR7A2	0.11327396732684036	-0.20186444955087257	0.0440430313806921	-0.38553207529383293	-0.6164277180187661	0.11495142750082055	-0.31513841687771293	-0.06923093594614826	-0.4988060426206733	-0.7297016853456064	0.001677460173980183
NM_003680	YARS	0.7424131673244974	0.695671036890193	0.7320610923441295	0.2552182036120616	0.16001734701499704	1.5236179214799677	-0.04674213043430431	-0.010352074980367831	-0.48719496371243576	-0.5823958203095003	0.7812047541554703
NM_003681	PDXK	0.31663294740731107	0.4145987808504934	0.7751860147411405	0.3971607925316949	0.3652692851461934	1.4935135396563863	0.09796583344318233	0.4585530673338294	0.08052784512438382	0.04863633773888232	1.1768805922490753
NM_003682	MADD	-0.6482243503421001	-0.6302804785475318	-0.18072343704655092	-0.2666747824937983	-0.15507871439285914	0.4720876208372369	0.017943871794568356	0.4675009132955492	0.38154956784830185	0.493145635949241	1.120311971179337
NM_003684	MKNK1	0.521016422952052	0.41873697904508544	0.38785444966663585	-0.7539015150650563	-0.669455734404045	0.9438395111092084	-0.10227944390696653	-0.13316197328541612	-1.2749179380171083	-1.190472157356097	0.4228230881571564
NM_003687	PDLIM4	-0.1361611453317293	-0.07793968512291016	0.11026541048911209	-0.5933808164238084	-0.6509593907864675	0.4794086164306961	0.05822146020881913	0.2464265558208414	-0.45721967109207906	-0.5147982454547382	0.6155697617624254
NM_003172	SURF1	-0.034504796627016	-0.17586924101841994	0.06132430148545609	-0.3417596732653827	-0.2459179451531912	0.40517066266499224	-0.14136444439140394	0.09582909811247209	-0.3072548766383667	-0.2114131485261752	0.43967545929200824
NM_006411	AGPAT1	-0.9764812357133277	-0.8250933199829431	-0.7198954057272324	-0.9126187638638967	-0.7872346571356212	0.6509270770697313	0.15138791573038457	0.25658582998609525	0.06386247184943095	0.18924657857770644	1.627408312783059
NM_001128844	SMARCA4	0.48916264529313036	0.5722337038443799	0.8393334107477273	0.6077018976097017	0.8406947079473239	1.850570595958989	0.08307105855124952	0.3501707654545969	0.11853925231657136	0.35153206265419357	1.3614079506658587
NM_001127325	MAD2L2	-0.17687960654104984	-0.09462471632419334	-0.09887464481796027	-0.4947196877000568	-0.27440334390512344	0.8719621015612349	0.0822548902168565	0.07800496172308957	-0.31784008115900697	-0.0975237373640736	1.0488417081022847
NM_001127322	CBX5	2.95762014041852	2.9351946666466446	2.0732555354348206	1.4928019817844111	1.40682081787293	2.5818581666973635	-0.022425473771875204	-0.8843646049836993	-1.4648181586341087	-1.5507993225455898	-0.3757619737211564
NM_001257360	AMPD2	0.21145436126426453	0.20241907211529409	0.5263437575628362	0.3898682999640082	0.3536278787116558	1.0230905693105607	-0.009035289148970449	0.3148893962985717	0.17841393869974365	0.14217351744739126	0.8116362080462962
NM_002881	RALB	1.3720027876023728	1.158444662978523	1.159936896955581	0.9608596054447922	1.0522653542165092	2.195378278107285	-0.21355812462384982	-0.21206589064679182	-0.4111431821575806	-0.3197374333858636	0.8233754905049122
NM_001346791	TSR2	1.4141882568314141	1.2863984214689488	1.1254273665260808	0.5553625571165774	0.788985362367236	1.6343903555030206	-0.12778983536246535	-0.28876089030533336	-0.8588256997148367	-0.6252028944641781	0.22020209867160645
NM_024299	PPDPF	1.8966426551558726	1.8902199494385945	1.6712514733393462	1.1104433855707398	0.9957879512344876	1.8277386462097542	-0.006422705717278099	-0.2253911818165264	-0.7861992695851328	-0.900854703921385	-0.06890400894611837
NM_001323684	NRSN2	0.08728166783145852	0.08270551662842607	0.5977348123803887	0.12452561641273618	-0.01767701064908822	0.6875567216990168	-0.0045761512030324525	0.5104531445489302	0.037243948581277664	-0.10495867848054674	0.6002750538675583
NM_024292	UBL5	2.070017088269318	1.9195678643188732	2.078834027038228	1.7702487438216865	1.3839884824875899	2.464029270556366	-0.1504492239504449	0.008816938768910099	-0.29976834444763156	-0.6860286057817282	0.3940121822870477
NM_024293	RETREG2	-1.8727337379439701	-1.996508319861186	-1.6148876277726325	-1.5925449687530318	-1.9068488804439956	-0.9299028082797811	-0.1237745819172158	0.25784611017133763	0.2801887691909384	-0.03411514250002545	0.942830929664189
NM_024294	C6orf106	0.12031644707494671	0.060041307652425324	-0.719496705977785	-0.9269885422721824	-0.687014105785698	1.1291550472486938	-0.060275139422521384	-0.8398131530527317	-1.0473049893471291	-0.8073305528606447	1.008838600173747
NM_002014	FKBP4	0.9103033800158453	0.8643424277220983	0.7850816650883825	0.3246580776760597	0.16911955411993063	1.534396028308104	-0.04596095229374697	-0.1252217149274628	-0.5856453023397856	-0.7411838258959147	0.6240926482922586
NM_024297	PHF23	-0.2190020496007854	-0.0683407767116444	-0.27001809380277475	-0.5815459697990844	0.11977084390056492	0.3371063877168301	0.150661272889141	-0.05101604420198935	-0.36254392019829895	0.3387728935013503	0.5561084373176155
NM_001077269	WIPF1	1.4333450846901812	1.3042317145568951	1.2436996026578222	0.980595823510451	1.3970938512107565	2.3963847441641195	-0.12911337013328605	-0.18964548203235898	-0.45274926117973013	-0.036251233479424716	0.9630396594739383
NM_001469	XRCC6	0.5067934364722042	0.4800034902213586	0.14650943718256038	-0.5320524724070097	-0.20771826278715722	1.0225452622361502	-0.02678994625084563	-0.36028399928964383	-1.038845908879214	-0.7145116992593614	0.515751825763946
NM_004104	FASN	0.9792592057476641	1.1319495926587821	1.5017955011063497	1.0915042016263037	0.9855808078628279	1.5791014016188845	0.15269038691111803	0.5225362953586856	0.11224499587863956	0.006321602115163749	0.5998421958712203
NM_001077268	ZFYVE19	0.27216925195321995	-0.07925105085647965	-0.38856861283706845	-0.8388319308470846	-0.504127994308049	1.0832425677763782	-0.3514203028096996	-0.6607378647902884	-1.1110011828003046	-0.776297246261269	0.8110733158231582
NM_002087	GRN	0.5007503987875115	0.7728166838645301	0.8510680448968628	0.5586820378714537	0.290257015664908	1.3021889771861046	0.2720662850770186	0.35031764610935134	0.057931639083942166	-0.21049338312260346	0.8014385783985931
NM_002086	GRB2	1.4122992577778248	1.261390616325551	1.4502467872906077	1.390032507929944	0.9884792552237656	1.8678365767532146	-0.15090864145227378	0.03794752951278291	-0.022266749847880796	-0.42382000255405927	0.45553731897538974
NM_002081	GPC1	0.10279784750983811	0.11937822346512039	0.9075400680855612	1.2129849118957772	0.37928894085901366	0.8685496135582138	0.016580375955282278	0.8047422205757231	1.110187064385939	0.27649109334917554	0.7657517660483757
NM_002080	GOT2	1.257737026871009	1.1200636453356214	1.2283388949665106	0.3890329116442919	0.5899594909971446	1.5145684936428916	-0.13767338153538766	-0.02939813190449847	-0.8687041152267172	-0.6677775358738645	0.2568314667718825
NM_001104595	FAM118A	0.27325032734812194	0.3178146868172247	0.35858760421497626	0.41933758336940485	-0.08784302842489855	1.180539769129686	0.044564359469102754	0.08533727686685433	0.14608725602128292	-0.3610933557730205	0.907289441781564
NM_001329684	OARD1	1.5873589177749485	2.128641800793205	1.3257408101676167	0.8567896218880371	0.4855932189150063	2.1404865196049627	0.5412828830182566	-0.26161810760733184	-0.7305692958869114	-1.1017656988599422	0.5531276018300142
NM_001288726	ELP4	0.7110253707573437	1.493837349583588	1.311871105300221	0.7614785342023418	0.2991800946873775	1.0170410368509046	0.7828119788262442	0.6008457345428773	0.05045316344499806	-0.41184527606996624	0.3060156660935609
NM_014008	CCDC22	0.12038150219225674	0.019126141609630665	0.2700509296123088	0.2354097225334364	-0.15062282275171213	0.5959162076863149	-0.10125536058262607	0.14966942742005207	0.11502822034117965	-0.27100432494396887	0.4755347054940582
NM_014003	DHX38	-0.049051218263652885	-0.152964404953857	-0.3407515760496169	-0.38904160980245894	-0.09399797063799342	1.0512328726336801	-0.1039131866902041	-0.29170035778596404	-0.33999039153880606	-0.04494675237434054	1.100284090897333
NM_014000	VCL	0.9159144116439446	0.9783478702969264	0.8273058642283839	0.46835035162002114	0.31038554939623975	1.3358368418702184	0.06243345865298178	-0.08860854741556068	-0.44756406002392346	-0.6055288622477049	0.41992243022627385
NM_018230	NUP133	0.6943538273247363	1.0363002354434823	0.4897174265768758	0.13415737874070022	0.1457904609708609	0.6305459773929907	0.341946408118746	-0.2046364007478605	-0.560196448584036	-0.5485633663538754	-0.0638078499317456
NM_015352	POFUT1	0.01804065152222556	0.11301392037332203	0.30685053583620636	0.34081687381044823	-0.08889035699038494	0.7330483760496742	0.09497326885109647	0.2888098843139808	0.32277622228822267	-0.1069310085126105	0.7150077245274487
NM_015354	NUP188	0.6510302434073978	0.6491945488833499	0.21538220932297136	-0.3636292081140189	-0.08558182134872183	1.038284312734143	-0.0018356945240478595	-0.4356480340844264	-1.0146594515214167	-0.7366120647561196	0.3872540693267452
NM_005006	NDUFS1	1.1836810167604357	1.1770546594697837	0.3182568262278309	-0.18764791094744826	-0.33685659063046103	0.8869124430236175	-0.006626357290651974	-0.8654241905326048	-1.371328927707884	-1.5205376073908967	-0.2967685737368182
NM_001080495	TNRC18	-1.0231020492970813	-1.0431698738058808	0.10345839646148747	0.6359476521166227	0.6590229614624619	1.1178850906711588	-0.020067824508799514	1.1265604457585687	1.659049701413704	1.6821250107595431	2.14098713996824
NM_002556	OSBP	1.315603722369516	1.3481883358689006	1.2765855433831987	0.7578511387014544	1.074748528073933	2.048969201130989	0.032584613499384574	-0.03901817898631732	-0.5577525836680617	-0.240855194295583	0.7333654787614727
NM_001039469	MARK2	0.5037979660998011	0.27682690944664134	0.5667113209613839	0.5394454839007592	0.815662857523975	1.5005381596141971	-0.22697105665315975	0.06291335486158278	0.035647517800958095	0.31186489142417395	0.996740193514396
NM_007001	SLC35D2	-0.9664977376604207	-0.6874681245461449	-0.5186972066640103	-0.7009566503437812	-1.28578240603305	0.136484589050327	0.27902961311427577	0.4478005309964104	0.2655410873166395	-0.31928466837262937	1.1029823267107477
NM_001039465	SRSF5	1.9823801766741518	1.9944373753016462	1.7131986873609852	1.1041651892539779	0.7097716889346115	2.069538765144988	0.012057198627494436	-0.26918148931316654	-0.8782149874201739	-1.2726084877395403	0.08715858847083613
NM_001291978	NOP14	0.5720084375265628	0.6258020425353559	0.5856991549500297	0.14678810606565218	0.4046163696815537	1.5669565904701037	0.053793605008793044	0.013690717423466836	-0.42522033146091065	-0.16739206784500915	0.9949481529435409
NM_005687	FARSB	1.7564891954835824	1.7091029092777257	1.3528292276359846	1.1950062107946247	0.9551433643077818	1.9290092355441089	-0.04738628620585672	-0.40365996784759783	-0.5614829846889577	-0.8013458311758006	0.17252004006052646
NM_001318966	EIF2B4	0.7047259325673503	0.6457106780091761	0.5284699381481772	0.055363591907011234	0.17076382155923397	1.2995232049063667	-0.059015254558174135	-0.17625599441917306	-0.649362340660339	-0.5339621110081163	0.5947972723390165
NM_033109	PNPT1	1.0016190131409797	1.4946531228798055	1.0791824136435775	0.808355258477425	0.7233198010722774	1.4571684449328663	0.4930341097388258	0.0775634005025978	-0.19326375466355472	-0.27829921206870223	0.45554943179188667
NM_000484	APP	1.3567781085653552	1.3851632428998961	1.2739732265634354	0.8503014987818585	1.0162811932447715	2.0909725645702837	0.02838513433454093	-0.08280488200191982	-0.5064766097834967	-0.3404969153205837	0.7341944560049285
NM_018052	VAC14	-0.2513927040944681	-0.3867107996853183	0.5490268793062034	0.49669646608541296	0.5455571565639192	1.3582598146400588	-0.13531809559085017	0.8004195834006715	0.7480891701798811	0.7969498606583874	1.609652518734527
NM_033103	RHPN2	0.13604695860668592	0.26470335036724935	0.2847076256717056	0.15052082494705887	-0.09567952265506863	1.6068045238344448	0.12865639176056343	0.14866066706501968	0.014473866340372954	-0.23172648126175455	1.470757565227759
NM_002592	PCNA	1.3297885514112133	1.4005473565692101	1.3740824726816472	1.298514838683829	0.9886367632773929	1.8236463122087683	0.07075880515799682	0.044293921270433856	-0.03127371272738433	-0.3411517881338204	0.49385776079755495
NM_001206651	SH3GLB1	1.571932497708521	1.7378272107259214	1.3931460605731107	1.086826149628659	0.6924469712946086	1.6589683782225872	0.16589471301740044	-0.1787864371354102	-0.48510634807986186	-0.8794855264139123	0.0870358805140663
NM_001349205	LPIN1	0.39832185137302467	0.4630320668149994	0.28010459427818546	-0.050176525289909346	-0.11585740459175575	1.0590934184079899	0.06471021544197475	-0.11821725709483921	-0.448498376662934	-0.5141792559647804	0.6607715670349652
NM_004586	RPS6KA3	1.1016889192657722	1.3947638909308027	0.9375051603088673	0.4318463796361689	0.5622145005188686	1.726518079321203	0.2930749716650305	-0.16418375895690485	-0.6698425396296033	-0.5394744187469036	0.6248291600554308
NM_001287045	SH3GLB2	-0.025478908957611957	-0.17837718609066044	-0.14015372141596405	-0.8115566919104751	-1.1041755995410703	0.2267134033894651	-0.1528982771330485	-0.1146748124583521	-0.7860777829528631	-1.0786966905834583	0.25219231234707706
NM_005641	TAF6	-0.20196848195131256	-0.2810719793052394	0.18380234309081	-0.0010028881906114506	0.14876325213291341	1.159327050889683	-0.07910349735392685	0.38577082504212257	0.2009655937607011	0.350731734084226	1.3612955328409955
NM_013237	PRELID1	-0.7746801303620923	-1.006150559918391	-0.5749395782716755	-0.27734071468567834	-0.4154176864514394	0.4775215068866694	-0.23147042955629882	0.19974055209041675	0.49733941567641393	0.3592624439106529	1.2522016372487617
NM_016034	MRPS2	0.392971770920294	0.5195531235014927	0.741122463800882	0.7197160098092734	0.8479829321091081	1.936185938562462	0.12658135258119874	0.348150692880588	0.3267442388889794	0.45501116118881413	1.543214167642168
NM_001300813	SEC24B	0.9628872135622162	1.2531153760912401	0.9705212447640013	0.8304317297250359	0.9535639963653215	1.9211281583647553	0.29022816252902395	0.007634031201785074	-0.1324554838371803	-0.009323217196894662	0.9582409448025391
NM_004322	BAD	0.18357532868983029	0.051107877269684465	0.49793318760906313	0.5759374700057958	0.11711976738754792	0.9438395111085995	-0.13246745142014582	0.31435785891923285	0.3923621413159655	-0.06645556130228236	0.7602641824187693
NM_018292	QRSL1	-0.24758183595296934	0.43753994723764045	-0.22949743640683895	-0.7173756390394286	-0.5367005255528039	0.6898251106020317	0.6851217831906098	0.018084399546130392	-0.46979380308645924	-0.28911868959983456	0.937406946555001
NM_079834	SCAMP4	1.7032244701613068	1.7103291694799472	1.9801332296266159	2.150520824946292	2.051437340806823	2.378606480814646	0.0071046993186403284	0.276908759465309	0.4472963547849851	0.3482128706455163	0.675382010653339
NM_001270399	TUBA1A	0.79909121758112	0.7065247281168423	0.594196849743323	0.29980953369379826	0.006195705518379668	1.1874568950866102	-0.0925664894642777	-0.20489436783779702	-0.49928168388732175	-0.7928955120627403	0.3883656775054902
NM_014911	AAK1	2.2550489821026414	2.154226814009796	2.09612890517345	2.280401107500647	2.323026836639627	2.8229085745893983	-0.10082216809284539	-0.1589200769291912	0.025352125398005576	0.06797785453698557	0.5678595924867569
NM_014916	LMTK2	-0.7543029594007571	-0.6992273949225183	-0.10538895002501825	0.1522812828059008	0.0926383988616375	0.8707082849517618	0.0550755644782388	0.6489140093757388	0.9065842422066579	0.8469413582623946	1.6250112443525189
NM_001323949	MBD1	-0.8009116719385592	-0.806218435563367	-0.49361745809626356	-0.289243760239577	-0.9748135231387098	0.1851927942531928	-0.005306763624807864	0.3072942138422956	0.5116679116989822	-0.17390185120015067	0.986104466191752
NM_005022	PFN1	1.844721534509418	1.7401579573494317	1.841454916195472	1.5416035920741784	1.4879244440989128	2.314220390523408	-0.10456357715998621	-0.0032666183139458127	-0.3031179424352395	-0.3567970904105051	0.4694988560139901
NM_005027	PIK3R2	-2.851236696431438	-3.317643202144726	-1.0523132883280018	-0.6846683053025133	-0.5358955849284652	0.7364398042542959	-0.46640650571328823	1.7989234081034362	2.1665683911289246	2.3153411115029727	3.587676500685734
NM_001005333	MAGED1	1.3075279329954421	1.3173873848861355	1.5204118303771823	1.0444634320032646	0.9300972287519915	1.759091864155982	0.009859451890693371	0.21288389738174018	-0.2630645009921775	-0.3774307042434506	0.45156393116053994
NM_004328	BCS1L	-0.35870139513647725	-0.4946548558420938	-0.4867879587089581	-1.0059836607375212	-0.9523586723090047	0.37623817104614954	-0.13595346070561654	-0.12808656357248083	-0.647282265601044	-0.5936572771725275	0.7349395661826268
NM_001005339	RGS10	1.0458990167427373	1.2108103423731658	0.7744452614206905	0.6223443503188131	0.8670690820455196	2.2511455716317617	0.16491132563042843	-0.27145375532204685	-0.42355466642392425	-0.17882993469721775	1.2052465548890243
NM_177401	MIDN	2.100453357272599	2.1137274517222187	2.5816565531219613	2.6106180468356435	2.6953091314157045	3.182306695302232	0.013274094449619689	0.48120319584936233	0.5101646895630445	0.5948557741431055	1.081853338029633
NM_022778	CEP85	0.6625873162977776	0.2519922986203129	-0.10051194053380108	-0.26746999172971586	0.07508537812008154	1.632988455641502	-0.41059501767746465	-0.7630992568315786	-0.9300573080274934	-0.587501938177696	0.9704011393437244
NM_014371	AKAP8L	-0.1711484353211361	-0.12704619401927264	-0.3032553051980589	-0.2572851051014684	0.007481930595816699	1.10284174522143	0.044102241301863465	-0.13210686987692277	-0.0861366697803323	0.1786303659169528	1.2739901805425662
