AccNum	GeneName	cdReads0	cdRPKM0	cdReads1	cdRPKM1	cdReads2	cdRPKM2	cdReads3	cdRPKM3	cdReads4	cdRPKM4
NM_001350532	SNX14	117.0	9.74965883994	86.0	8.61053252738	80.0	12.2545088253	46.0	9.66599118703	34.0	8.38582643638
NM_001350531	LARP1B	9.0	1.14326708141	4.0	0.6105105648420001	5.0	1.16755556525	2.0	0.640649056422	4.0	1.50393330068
NM_001350530	MIER1	254.0	33.9778049679	242.0	38.8960026945	153.0	37.6231711249	101.0	34.0696743231	115.0	45.5326406642
NM_014177	TIMM21	86.0	27.8598015689	57.0	22.1861745928	23.0	13.6965052453	23.0	18.7885129901	30.0	28.7649893353
NM_020992	PDLIM1	47.0	11.4884868838	40.0	11.747703293199999	25.0	11.233299756600001	13.0	8.01296660722	15.0	10.8522459765
NM_005802	TOPORS	193.0	14.883481746600001	94.0	8.70969780483	71.0	10.0648647532	48.0	9.33412200753	45.0	10.271246191900001
NM_003824	FADD	147.0	56.7348568392	111.0	51.4734894293	78.0	55.338781958599995	54.0	52.554679772	45.0	51.40537567810001
NM_003825	SNAP23	212.0	80.6638440774	165.0	75.431892018	76.0	53.1568222442	59.0	56.6082945728	51.0	57.4349999322
NM_003826	NAPG	154.0	39.6876421339	120.0	37.1572723969	87.0	41.2150844742	60.0	38.991579951599995	40.0	30.5111068987
NM_003827	NAPA	568.0	154.787376473	533.0	174.51887941200002	322.0	161.30411245	168.0	115.446691451	198.0	159.703998222
NM_003820	TNFRSF14	4.0	1.1361104799600001	1.0	0.34126250763599997	3.0	1.56633334634	2.0	1.4324371508000002	3.0	2.52200082552
NM_003821	RIPK2	56.0	8.34967702095	62.0	11.1071168844	29.0	7.948442045860001	29.0	10.9034679982	19.0	8.38491463618
NM_003795	SNX3	409.0	202.401915507	341.0	202.755989506	165.0	150.09893785100002	104.0	129.780563454	98.0	143.542590953
NM_003823	TNFRSF6B	2.0	0.535972385897	1.0	0.32198854541099997	12.0	5.91147734697	8.0	5.40614153924	5.0	3.9659370678199997
NM_012181	FKBP8	720.0	140.284946222	470.0	110.02830801799999	283.0	101.360180122	205.0	100.720399662	209.0	120.528084541
NM_012180	FBXO8	37.0	9.32675697145	19.0	5.75453903501	16.0	7.413977839319999	13.0	8.26337181369	7.0	5.222643376180001
NM_012183	FOXD3	8.0	1.3472040764500002	6.0	1.21401109188	3.0	0.928681984049	2.0	0.8492946781380001	2.0	0.9968660187170001
NM_001018088	VPS13C	96.0	2.13384652285	55.0	1.46886755836	53.0	2.16555979876	55.0	3.08275947858	46.0	3.02630832962
NM_020437	ASPHD2	31.0	6.75832207135	19.0	4.9768986248800005	18.0	7.21360005988	12.0	6.596953797209999	12.0	7.7432241562
NM_020733	HEG1	117.0	6.828994035499999	154.0	10.799896551400002	96.0	10.3001718173	71.0	10.4499503288	66.0	11.4019255846
NM_020731	AHRR	24.0	2.6887948025800004	22.0	2.96140020515	32.0	6.59020252384	26.0	7.3452193899500005	17.0	5.63713888223
NM_001025780	ABHD17B	90.0	25.1202282594	40.0	13.4143324801	40.0	20.5231220466	30.0	21.114817517	23.0	19.0008182149
NM_001300829	CIRBP	1327.0	359.197721781	882.0	286.852896016	378.0	188.086149212	272.0	185.65923662	279.0	223.52713356900003
NM_002224	ITPR3	262.0	7.9094038728600005	266.0	9.648328920980001	340.0	18.8679076749	308.0	23.4465086929	269.0	24.0357753327
NM_175856	CHSY3	39.0	3.56272924011	37.0	4.0611397851	28.0	4.701956500590001	17.0	3.9160852571199993	23.0	6.2188408427
NM_001688	ATP5PB	623.0	195.53920179099998	493.0	185.917689569	286.0	165.01149121	198.0	156.709739035	189.0	175.57836097400002
NM_014171	CRIPT	172.0	136.021384131	114.0	108.32073477700001	93.0	135.19606648200002	45.0	89.73797444739999	45.0	105.330622713
NM_001867	COX7C	479.0	603.718458017	436.0	660.257636649	201.0	465.690483033	111.0	352.782412046	86.0	320.81952168
NM_144643	SCLT1	66.0	7.7268704051	47.0	6.611280046340001	36.0	7.74755303964	26.0	7.675700959019999	27.0	9.35592759076
NM_001161546	PROB1	362.0	28.74046413	263.0	25.088168524	137.0	19.9943890549	104.0	20.8210943337	67.0	15.744301741500001
NM_144641	PPM1M	30.0	5.26068548331	28.0	5.899390132000001	12.0	3.8681623509500005	11.0	4.864058325119999	14.0	7.26628643643
NM_000159	GCDH	170.0	31.2365683216	129.0	28.479483439099997	96.0	32.4255978394	58.0	26.873695612800002	55.0	29.911657475100004
NM_000158	GBE1	141.0	16.1786657396	96.0	13.2349658722	66.0	13.920982571700002	63.0	18.228424966	51.0	17.3203698231
NM_021020	LZTS1	497.0	67.1523124062	570.0	92.5353010655	524.0	130.148220697	294.0	100.16982608299999	237.0	94.77991712129999
NM_021021	SNTB1	356.0	53.2770472942	385.0	69.2275372633	228.0	62.723077824300006	140.0	52.8327468608	137.0	60.6839877053
NM_001347869	ZNF174	20.0	6.453107526189999	20.0	7.7534841734899995	13.0	7.710536952899999	7.0	5.69537011159	14.0	13.369967042999999
NM_021025	TLX3	16.0	4.41993666178	18.0	5.974431298069999	11.0	5.58587371456	6.0	4.179576892069999	7.0	5.72344479582
NM_015225	PRUNE2	93.0	2.4285326964099996	78.0	2.4472797245599995	40.0	1.92009785415	29.0	1.9096070530900002	36.0	2.78244700983
NM_001143679	GSTK1	129.0	36.7690313993	86.0	29.452280871	36.0	18.8624171177	36.0	25.8749777912	22.0	18.5600249209
NM_001297658	TSSC4	148.0	36.176511889299995	134.0	39.3548060321	71.0	31.902571308600002	55.0	33.901012569	34.0	24.5984242134
NM_001286495	FAM214A	7.0	0.52089198205	5.0	0.447041292291	7.0	0.957524813197	3.0	0.562931943028	4.0	0.8809941383130001
NM_023009	MARCKSL1	3194.0	1314.49141828	2830.0	1399.38521754	1436.0	1086.37471197	1013.0	1051.27731834	854.0	1040.26529289
NM_173531	ZNF100	71.0	10.5472061317	43.0	7.6749498034100005	24.0	6.55379256515	31.0	11.612501542999999	24.0	10.552460176
NM_001286499	PIF1	18.0	2.4651089870900003	16.0	2.63276202835	16.0	4.02796758673	22.0	7.5975104568899985	18.0	7.296246870439999
NM_001297656	KIF2C	621.0	74.5420344823	463.0	66.7757286519	320.0	70.6093127555	257.0	77.7907163414	282.0	100.189485176
NM_006885	ZFHX3	199.0	4.33372164455	275.0	7.19562684837	320.0	12.81032888	234.0	12.850167831199999	174.0	11.2155501074
NM_002226	JAG2	230.0	14.973917786800001	252.0	19.7122478987	274.0	32.7914435508	120.0	19.7003462871	120.0	23.1234296836
NM_001282864	SLC2A11	16.0	2.4078759426099996	13.0	2.35063652648	13.0	3.5963325339999996	7.0	2.65642262668	5.0	2.22714003249
NM_152695	ZNF449	22.0	3.41927662756	14.0	2.61437327623	5.0	1.42851210777	15.0	5.87878830676	10.0	4.600181338780001
NM_015259	ICOSLG	21.0	5.5905634509099995	18.0	5.75753775259	23.0	11.2555439145	9.0	6.041764616259999	10.0	7.87951853078
NM_001319119	DNPEP	287.0	49.0477187505	265.0	54.4140176371	160.0	50.264256537799994	99.0	42.6635624279	109.0	55.1349276517
NM_001193653	C17orf62	228.0	97.8263640939	155.0	79.90625311779999	122.0	96.22396770190001	83.0	89.8016184009	44.0	55.87752183640001
NM_182976	ZNF326	252.0	34.866704472600006	184.0	30.5883595181	123.0	31.2836800767	105.0	36.6340273044	119.0	48.73272721520001
NM_006270	RRAS	152.0	55.9858643825	121.0	53.5486064493	53.0	35.8850068935	38.0	35.2942048664	25.0	27.2544990277
NM_006271	S100A1	16.0	13.585489528800002	12.0	12.2423434318	6.0	9.36502463915	2.0	4.28223316661	4.0	10.0526067993
NM_003356	UCP3	1.0	0.25771196190900003	1.0	0.309643936641	2.0	0.947473206303	3.0	1.94957899758	3.0	2.28833301741
NM_003355	UCP2	70.0	18.2144164046	87.0	27.1997227054	113.0	54.050290054399994	67.0	43.9619582346	40.0	30.806375675199998
NM_001002030	ECHDC1	160.0	42.735811431799995	115.0	36.90607119	65.0	31.914474142800003	52.0	35.0235626541	59.0	46.643096945299995
NM_001170704	MBNL3	39.0	12.1462931236	32.0	11.974492932	14.0	8.01511117765	19.0	14.921681207999999	8.0	7.37449919638
NM_003358	UGCG	726.0	148.25810329200002	604.0	148.19950762	401.0	150.531904484	259.0	133.372591221	305.0	184.350811398
NM_003359	UGDH	330.0	53.7758960516	186.0	36.4178802088	127.0	38.0434418422	85.0	34.9283159802	104.0	50.1614925135
NM_004813	PEX16	120.0	28.723030532	87.0	25.0205164352	68.0	29.919910568200002	45.0	27.161048645799998	32.0	22.6705672625
NM_004814	SNRNP40	948.0	213.601464205	764.0	206.83177055	454.0	188.041672573	317.0	180.110966219	282.0	188.065178877
NM_004815	ARHGAP29	50.0	3.19587337866	67.0	5.145438189619999	44.0	5.16981022076	37.0	5.96356956444	52.0	9.83753517995
NM_020199	C5orf15	225.0	68.2306951783	179.0	65.2196272112	109.0	60.7611717659	50.0	38.234224701900004	57.0	51.1605881749
NM_004817	TJP2	240.0	16.2546789073	157.0	12.775997221199999	135.0	16.8075064368	102.0	17.4201676677	96.0	19.2442850565
NM_004818	DDX23	220.0	21.6151591925	166.0	19.5961993423	125.0	22.576059194000003	139.0	34.4378130116	127.0	36.9320039687
NM_020196	XAB2	912.0	85.940917989	749.0	84.8037331476	736.0	127.492703031	538.0	127.84166889299999	372.0	103.755585364
NM_020195	SDR39U1	151.0	41.4293893051	131.0	43.184797054700006	75.0	37.8264175476	44.0	30.4417255722	48.0	38.979495752300004
NM_014314	DDX58	97.0	8.44966833209	51.0	5.3378468257	35.0	5.60451888502	24.0	5.27186372563	34.0	8.76617709548
NM_020191	MRPS22	270.0	60.3302988945	217.0	58.2585202787	140.0	57.5045372579	91.0	51.2741076528	91.0	60.1833696535
NM_001303098	TMEM198	41.0	9.1612676099	49.0	13.155149740299999	36.0	14.7868810092	25.0	14.086293311199999	26.0	17.1952484724
NM_005663	NELFA	394.0	58.8547306787	331.0	59.4074829034	162.0	44.483867035900005	112.0	42.1879267525	94.0	41.5600827396
NM_032961	PCDH10	168.0	13.0177961624	161.0	14.989324590899999	122.0	17.3776233698	109.0	21.298042478499998	73.0	16.742273811900002
NM_001303095	ISG20L2	111.0	25.2929002616	106.0	29.020809406399998	76.0	31.8340291406	44.0	25.282111068400003	48.0	32.372801556999995
NM_001303096	WDR75	365.0	38.3863143263	243.0	30.7056169191	202.0	39.0514608486	175.0	46.4094696186	153.0	47.6253715213
NM_014313	TMEM50A	168.0	85.7691506646	168.0	103.052637749	79.0	74.1397783932	58.0	74.6680530001	47.0	71.020394555
NM_003688	CASK	117.0	10.2360843352	104.0	10.9322444962	68.0	10.9360193725	58.0	12.7956099501	63.0	16.3136799603
NM_003689	AKR7A2	359.0	80.4397778439	281.0	75.6503143316	132.0	54.3691708217	86.0	48.5914513489	96.0	63.6665097287
NM_003680	YARS	576.0	87.8305750257	529.0	96.9185521686	287.0	80.446564835	194.0	74.59504466979999	191.0	86.2025285316
NM_003681	PDXK	259.0	66.7473981344	250.0	77.4109841603	168.0	79.5877493295	122.0	79.2828792349	85.0	64.83610215979999
NM_003682	MADD	220.0	10.768231612300001	178.0	10.468144591	147.0	13.2263925046	115.0	14.193991913	98.0	14.1974771391
NM_003684	MKNK1	87.0	15.0595588728	76.0	15.806459152	41.0	13.046055425399999	48.0	20.9516987551	45.0	23.055200679699997
NM_003685	KHSRP	2136.0	241.991532232	2264.0	308.179216446	1099.0	228.875327118	983.0	280.826084455	958.0	321.238674439
NM_003687	PDLIM4	543.0	132.32769587299998	522.0	152.844363239	318.0	142.45588839299998	249.0	153.015446459	176.0	126.94832755600001
NM_006416	SLC35A1	22.0	5.25030937782	20.0	5.734825572109999	21.0	9.21263518496	18.0	10.8322762055	14.0	9.88902887798
NM_006417	IFI44	196.0	35.5283448071	123.0	26.788723408400003	99.0	32.9880362289	68.0	31.0822766925	61.0	32.7274474167
NM_003172	SURF1	120.0	32.158343153800004	114.0	36.7066941768	65.0	32.0205022961	54.0	36.4914553899	31.0	24.588809820500003
NM_001324229	STOML1	19.0	6.307049536919999	12.0	4.78610134166	11.0	6.71224331132	6.0	5.02237223245	6.0	5.8950471971
NM_006411	AGPAT1	176.0	49.9888611184	192.0	65.52240146609999	96.0	50.1226670828	68.0	48.7028631273	71.0	59.687352870699996
NM_001128844	SMARCA4	2653.0	129.85508394299998	2527.0	148.612367312	1882.0	169.333814243	1532.0	189.088657484	1300.0	188.33388041700002
NM_001127325	MAD2L2	254.0	96.6444169607	256.0	117.03372337299999	183.0	127.996032509	105.0	100.74357508700001	80.0	90.0941175406
NM_001127322	CBX5	502.0	210.902342327	307.0	154.968726645	149.0	115.071114381	131.0	138.78227020399999	122.0	151.705355213
NM_002460	IRF4	5.0	0.892299160149	2.0	0.428843151189	2.0	0.656104233568	2.0	0.9000268823630001	2.0	1.05641332514
NM_001098398	COPA	955.0	62.4262326531	640.0	50.2656996661	500.0	60.08085769310001	440.0	72.52728783	308.0	59.5906148595
NM_001257360	AMPD2	674.0	61.7811714866	578.0	63.6578672199	487.0	82.0592547216	311.0	71.8855561975	220.0	59.687352870699996
NM_002887	RARS	378.0	46.128491772	283.0	41.4946297484	203.0	45.538199739300005	137.0	42.1582939966	139.0	50.2060033224
NM_002886	RAP2B	100.0	43.839045694300005	97.0	51.092932393299996	80.0	64.4693725159	47.0	51.9569866547	34.0	44.1167390783
NM_002881	RALB	214.0	83.3916069206	151.0	70.6990404708	92.0	65.9020252384	59.0	57.975644683199995	58.0	66.8959703671
NM_001346791	TSR2	115.0	95.63239246290001	91.0	90.9235901788	42.0	64.2035194333	28.0	58.7151557896	38.0	93.5306972819
NM_024298	MBOAT7	322.0	54.912807173199994	295.0	60.4460314794	256.0	80.252783377	148.0	63.6450299393	108.0	54.5136076958
NM_024299	PPDPF	581.0	407.52776877400004	392.0	330.36584739200003	164.0	211.459541852	114.0	201.637326932	103.0	213.836429415
NM_001323684	NRSN2	108.0	42.496073953	110.0	52.0050767734	84.0	60.758452536899995	36.0	35.720091292199996	41.0	47.7498822965
NM_024292	UBL5	422.0	460.00192163099996	353.0	462.327688048	238.0	476.89911507	122.0	335.345151358	99.0	319.407996443
NM_024293	RETREG2	144.0	21.3521940205	177.0	31.5341612755	114.0	31.073289473600003	81.0	30.286566376	62.0	27.2104108675
NM_024294	C6orf106	243.0	65.5562344843	143.0	46.3523510372	72.0	35.7061140088	68.0	46.259575679399994	72.0	57.4914970794
NM_002014	FKBP4	689.0	120.820409933	505.0	106.39971488100001	286.0	92.1912026977	222.0	98.1655407433	191.0	99.13290781129999
NM_024297	PHF23	148.0	29.5501210977	89.0	21.3508691659	56.0	20.5536019308	42.0	21.1461761569	47.0	27.775302821
NM_001077269	WIPF1	268.0	42.8926789936	266.0	51.151458088999995	133.0	39.1293274853	109.0	43.990599643100005	84.0	39.791568580500005
NM_032505	KBTBD8	10.0	1.33993096474	4.0	0.6439770908219999	2.0	0.49262311224699995	4.0	1.35153538481	6.0	2.37956224069
NM_032504	UNC80	11.0	0.272262130976	27.0	0.8029459676440001	27.0	1.22845904671	24.0	1.49792752683	27.0	1.97797916847
NM_032501	ACSS1	94.0	10.988987454	68.0	9.55139354705	41.0	8.81081424383	29.0	8.54895099566	22.0	7.61230007626
NM_001469	XRCC6	1069.0	141.36008085	698.0	110.900244941	353.0	85.8076779436	294.0	98.0350592979	288.0	112.72103361799999
NM_032508	TMEM185A	33.0	7.583780212410001	27.0	7.45527324374	27.0	11.4061197528	18.0	10.4310807905	7.0	4.76138427458
NM_002010	FGF9	8.0	3.08761125655	4.0	1.8549005199700002	3.0	2.1284146907099997	2.0	1.94646962119	1.0	1.14234168174
NM_004104	FASN	7011.0	225.133045711	5944.0	229.332752425	4770.0	281.565878134	3622.0	293.286944725	2374.0	225.63340082
NM_001077268	ZFYVE19	88.0	15.0390217771	70.0	14.373514092799999	27.0	8.48209329075	35.0	15.083077626	26.0	13.1514506325
NM_001303115	TUBA1C	674.0	131.00585761	646.0	150.865987231	385.0	137.560552681	304.0	149.00107693	298.0	171.439336438
NM_002087	GRN	1546.0	209.943270949	1283.0	209.337546182	770.0	192.21424027900002	498.0	170.53236625600002	379.0	152.333378707
NM_002086	GRB2	503.0	186.118869592	440.0	195.615426395	312.0	212.21661338200002	180.0	167.949970525	170.0	186.180733725
NM_002081	GPC1	1650.0	238.095425273	2007.0	347.97054419	1934.0	513.0101302769999	1037.0	377.338283013	693.0	295.980934092
NM_002080	GOT2	317.0	59.328163741400004	263.0	59.1405550356	161.0	55.389811235799996	120.0	56.6327820178	106.0	58.717952708
NM_001104595	FAM118A	45.0	10.1393100097	45.0	12.182499574300001	38.0	15.739170832100001	22.0	12.4998146902	15.0	10.0034669616
NM_002088	GRIK5	32.0	2.63123650405	49.0	4.84098782494	45.0	6.801814531490001	22.0	4.56160413773	22.0	5.35421717902
NM_001329684	OARD1	49.0	25.8335186915	36.0	22.804365216199997	24.0	23.2595383194	21.0	27.918480939200002	16.0	24.9672587171
NM_001288726	ELP4	83.0	12.490856452300001	62.0	11.2107280494	40.0	11.065638566199999	34.0	12.9026241867	17.0	7.57227611046
NM_014008	CCDC22	102.0	13.101452382	89.0	13.735272520699999	58.0	13.6946087478	42.0	13.603591030899999	25.0	9.50435555266
NM_014007	ZBTB43	70.0	12.065104883399998	36.0	7.45527324374	19.0	6.0198965362	20.0	8.69256732539	23.0	11.7334112481
NM_014002	IKBKE	11.0	1.23752062043	9.0	1.21655086404	19.0	3.92930485208	6.0	1.70214289049	8.0	2.66387069995
NM_014003	DHX38	324.0	21.2826428999	240.0	18.9417365802	175.0	21.1310443303	181.0	29.9808629071	197.0	38.3010049366
NM_014000	VCL	1826.0	129.772845185	1582.0	135.088237472	918.0	119.930073242	718.0	128.674504095	591.0	124.317975495
NM_015351	TTC9	49.0	17.7243424206	46.0	19.992167711900002	29.0	19.2829916897	21.0	19.1548322139	21.0	22.4831284356
NM_018230	NUP133	289.0	20.1485314938	223.0	18.6800666669	151.0	19.3519559851	126.0	22.1513962854	108.0	22.2860297668
NM_015352	POFUT1	336.0	69.6736545245	324.0	80.7239354824	229.0	87.29053600030001	143.0	74.77395574350001	80.0	49.1001360376
NM_015355	SUZ12	104.0	11.336540248699999	93.0	12.1803045293	56.0	11.221155648699998	57.0	15.667765268399998	60.0	19.3580603905
NM_015354	NUP188	1382.0	63.701390008599994	955.0	52.8898384692	622.0	52.7027910407	519.0	60.3244303656	514.0	70.1241128583
NM_005006	NDUFS1	1050.0	116.342082804	584.0	77.7478495419	345.0	70.2698449057	283.0	79.0713177777	273.0	89.53102930600001
NM_005642	TAF7	597.0	137.589471184	306.0	84.73450561029999	153.0	64.8193491095	123.0	71.4827065026	116.0	79.1283763771
NM_018238	AGK	119.0	22.6926653551	70.0	16.0385310917	64.0	22.434731996100002	50.0	24.0432713255	34.0	19.1902600246
NM_006532	ELL	178.0	23.0838653469	179.0	27.891351829899996	154.0	36.712301841	109.0	35.645116109499995	63.0	24.1820143463
NM_000333	ATXN7	47.0	4.24546547776	37.0	4.0156622958999995	30.0	4.98139608465	25.0	5.694458998150001	21.0	5.61448784002
NM_002229	JUNB	665.0	154.142115838	111.0	30.913676122800002	47.0	20.0262619798	59.0	34.4855127857	50.0	34.3030763625
NM_002228	JUN	980.0	238.10411806	283.0	82.6143080233	277.0	123.715172379	318.0	194.828710788	353.0	253.851030884
NM_133372	FNIP1	96.0	6.6355861451900005	76.0	6.3117480418300005	32.0	4.06593471908	35.0	6.10043927977	41.0	8.38793990642
NM_001009954	ERCC6L	90.0	6.43594500618	60.0	5.15524213663	42.0	5.52104732716	29.0	5.2294115133	25.0	5.29143199208
NM_001080495	TNRC18	460.0	12.4975979372	545.0	17.7907076227	528.0	26.3696887785	436.0	29.870343173000002	317.0	25.4912642102
NM_002221	ITPKB	41.0	3.49231003926	25.0	2.55856790308	24.0	3.75787683514	29.0	6.228908328409999	19.0	4.79011490831
NM_002556	OSBP	346.0	34.5416956074	249.0	29.8672270916	144.0	26.426059625300002	127.0	31.9710044277	127.0	37.5262070029
NM_001113756	TYMP	9.0	1.50305299523	11.0	2.20725481129	4.0	1.22798804792	2.0	0.842261181839	5.0	2.4715259987900002
NM_001317946	SMARCB1	771.0	157.44765514899998	780.0	191.383470105	530.0	198.957379992	330.0	169.934189586	302.0	182.537524729
NM_001039469	MARK2	162.0	16.5621580995	175.0	21.4965103036	135.0	25.371026826599998	104.0	26.8114472029	108.0	32.6805278075
NM_007001	SLC35D2	39.0	9.307366624319998	26.0	7.45527324374	21.0	9.21263518496	9.0	5.416138102740001	10.0	7.063592055700001
NM_001004067	NOMO3	17.0	1.12124721939	11.0	0.871712243545	5.0	0.606212415317	5.0	0.831586571603	2.0	0.390432398173
NM_001323027	IQCG	9.0	1.63507792049	7.0	1.52799519185	4.0	1.33585186294	3.0	1.37436537442	15.0	8.06585849604
NM_001039465	SRSF5	797.0	235.49114919299998	638.0	226.498301405	260.0	141.218625511	106.0	78.9781831278	102.0	89.20307681770001
NM_000487	ARSA	49.0	7.750055607439999	36.0	6.84130956485	24.0	6.977861495830001	8.0	3.1906835359099994	7.0	3.27695270663
NM_001291978	NOP14	240.0	22.563313028699998	201.0	22.704695787800002	151.0	26.0958194344	121.0	28.6854721738	117.0	32.556737929499995
NM_005686	SOX13	97.0	12.559218098699999	67.0	10.4230224644	45.0	10.710401373	26.0	8.48885707988	27.0	10.3470852488
NM_005687	FARSB	606.0	82.85133815409999	458.0	75.2350794801	328.0	82.433380722	178.0	61.3665786842	186.0	75.26676362
NM_001348913	DYNC2LI1	74.0	15.9176652313	55.0	14.2147209847	44.0	17.3981346629	35.0	18.984567038599998	38.0	24.1932736969
NM_005680	TAF1B	81.0	11.092990441900001	56.0	9.21466709923	32.0	8.05593517346	29.0	10.0149001477	28.0	11.349717354000001
NM_001318966	EIF2B4	252.0	39.9357341994	173.0	32.9408831536	100.0	29.131543573000002	91.0	36.365329789099995	81.0	37.993521277199996
NM_033109	PNPT1	366.0	37.656845577	291.0	35.9735952565	198.0	37.4481533721	128.0	33.2091551696	139.0	42.3292961685
NM_001130009	GEN1	21.0	1.8635211503	29.0	3.0920110152799998	19.0	3.0993526720999998	13.0	2.9089977782	13.0	3.41445803001
NM_000484	APP	2802.0	293.151869137	2112.0	265.488952244	1344.0	258.479538678	1172.0	309.19834031799996	951.0	294.488573697
NM_018053	XKR8	25.0	5.09241439883	33.0	8.076546014049999	34.0	12.7310730574	6.0	3.0819102335500004	14.0	8.440635759489998
NM_018052	VAC14	196.0	20.1917157588	230.0	28.469051084	243.0	46.0177934855	139.0	36.1091244988	110.0	33.540785776599996
NM_001177701	IFT27	28.0	12.078008738900001	31.0	16.0667118568	25.0	19.8234701586	12.0	13.0527962833	7.0	8.937143745339998
NM_033102	SLC45A3	24.0	3.49446255931	14.0	2.4492052894599996	16.0	4.2824420732599995	13.0	4.77306675159	6.0	2.5857336983700003
NM_033103	RHPN2	92.0	10.802145058399999	48.0	6.77160189825	31.0	6.6909261432000005	26.0	7.69804652222	24.0	8.34059079416
NM_033104	STON2	65.0	5.78714113138	67.0	7.16726599923	55.0	9.00151834796	34.0	7.63334057845	34.0	8.95969093864
NM_033107	GTPBP10	207.0	43.0345766083	182.0	45.4617950894	136.0	51.9742776365	99.0	51.9000037783	87.0	53.5340175232
NM_002592	PCNA	1514.0	466.126182951	1208.0	446.86111076199995	857.0	485.021298344	513.0	398.272201097	366.0	333.52017023900004
NM_001206651	SH3GLB1	411.0	83.93124029319999	390.0	95.69173505260001	237.0	88.96773407190001	151.0	77.757765538	128.0	77.3668978982
NM_001349205	LPIN1	137.0	11.9211937849	98.0	10.2459742314	52.0	8.31773134077	41.0	8.996385212489999	55.0	14.1652833134
NM_004586	RPS6KA3	194.0	21.1184692996	152.0	19.88072865	105.0	21.011273228900002	101.0	27.7247147325	82.0	26.420312741700002
NM_001287045	SH3GLB2	228.0	45.4107566658	209.0	50.0147590204	119.0	43.5685611299	85.0	42.6901639758	66.0	38.9073115009
