AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_006979	2066.0	154.296503713	1471.0	191.202640929
NM_001251874	74.0	9.4907343488	28.0	7.187206881
NM_177531	0.0	-	0.0	-
NM_001321026	34.0	5.65454479657	21.0	9.29649585694
NM_001141972	7.0	0.539040516075	5.0	1.84009814724
NM_004736	356.0	7.67955085519	188.0	16.4779865077
NM_003631	26.0	1.10868268081	13.0	0.812882661566
NM_001388	185.0	16.9782916681	118.0	19.7500506894
NM_012267	880.0	84.52878533	666.0	113.018828204
NM_000699	0.0	-	0.0	-
NM_000614	0.0	-	0.0	-
NM_000612	8508.0	301.604116375	243.0	82.0175459265
NM_000613	1.0	0.112922843786	1.0	0.13194656261
NM_000610	726.0	23.2129729567	334.0	27.4622884726
NM_001284341	996.0	50.3977582451	573.0	56.0982229389
NM_001320042	223.0	12.3661276638	98.0	38.6254408508
NM_017655	0.0	-	0.0	-
NM_001320513	0.0	-	0.0	-
NM_001350299	304.0	11.992085179	241.0	13.9158726803
NM_000619	0.0	-	0.0	-
NM_001272044	82.0	2.74091730588	39.0	5.03712279292
NM_001272046	0.0	-	0.0	-
NM_001321471	1063.0	42.6582052375	781.0	49.9082352296
NM_017654	144.0	3.8499523949	117.0	4.49539449255
NM_001142777	319.0	26.3947333515	98.0	30.3905752887
NM_033395	70.0	1.59487372981	68.0	1.59654326565
NM_004776	971.0	37.6473103399	276.0	43.3449546088
NM_017659	203.0	16.0989080136	163.0	25.9996739781
NM_013299	358.0	41.8710986705	318.0	54.1142623937
NM_199482	0.0	-	0.0	-
NM_022755	271.0	11.2854335722	149.0	18.5012144609
NM_014406	0.0	-	0.0	-
NM_080859	0.0	-	0.0	-
NM_001349898	254.0	8.82828351379	164.0	14.1311232611
NM_001350296	0.0	-	0.0	-
NM_001174051	10.0	0.32266509765	1.0	0.0530766798336
NM_001025930	0.0	-	0.0	-
NM_020773	619.0	22.6485260557	212.0	18.6618829965
NM_001145080	6.0	0.234966378802	5.0	0.320520768565
NM_001083614	340.0	15.7276839117	202.0	23.5504469746
NM_004771	0.0	-	0.0	-
NM_001083619	0.0	-	0.0	-
NM_016256	226.0	18.7505084904	163.0	19.2982076233
NM_213608	0.0	-	0.0	-
NM_175834	0.0	-	0.0	-
NM_001289067	233.0	12.9914176098	189.0	13.046607745
NM_031457	0.0	-	0.0	-
NM_003256	0.0	-	0.0	-
NM_001011645	142.0	2.53851698362	10.0	1.57046936988
NM_003254	672.0	134.454123486	574.0	168.58837679
NM_203413	381.0	31.6533583193	208.0	45.3820777343
NM_203412	0.0	-	0.0	-
NM_003251	0.0	-	0.0	-
NM_003250	188.0	13.6026331573	127.0	15.8016086111
NM_001000	27.0	11.8100046243	0.0	-
NM_001300804	1029.0	107.519221753	684.0	169.175792737
NM_001042427	0.0	-	0.0	-
NM_001351782	163.0	5.01993369196	81.0	9.19775453079
NM_003259	82.0	5.00614576554	80.0	5.28356830171
NM_003258	2674.0	307.256473727	1348.0	350.429857202
NM_019892	243.0	13.1063941843	134.0	12.6918273449
NM_001017424	4.0	0.203807367768	4.0	0.57769511573
NM_004911	1502.0	93.2510876521	1278.0	120.858557815
NM_001017420	157.0	8.56878580943	103.0	10.4524910703
NM_004913	57.0	3.80014739961	37.0	3.57654519632
NM_004912	273.0	9.86469651066	188.0	15.5836588817
NM_032334	100.0	4.96542333962	39.0	9.5302363242
NM_001289912	2.0	0.122304821799	0.0	-
NM_001330120	10.0	1.88359481465	7.0	3.36723471984
NM_004918	0.0	-	0.0	-
NM_001330125	41.0	3.01776096148	15.0	7.70057880107
NM_198531	143.0	5.85133956052	119.0	6.33263045307
NM_032888	78.0	1.8303910994	49.0	1.60852856848
NM_198532	0.0	-	0.0	-
NM_198535	62.0	1.71283902304	24.0	2.28023359833
NM_181688	0.0	-	0.0	-
NM_198537	7.0	1.24313607389	6.0	1.22182516977
NM_198536	245.0	34.6734169799	190.0	61.0912584885
NM_198539	53.0	2.36453507782	22.0	2.08373284767
NM_032883	132.0	9.51697024447	90.0	11.8241145462
