AccNum	GeneName	txReads	txRPKM	cdReads	cdRPKM
NM_003827	NAPA	943.0	87.8227376178	731.0	142.597737035
NM_003820	TNFRSF14	16.0	0.791655246359	4.0	0.813258514526
NM_003821	RIPK2	137.0	9.18054031427	75.0	8.0048088537
NM_003795	SNX3	837.0	82.3798529706	603.0	213.607587622
NM_003823	TNFRSF6B	2.0	0.299955088474	2.0	0.383663485258
NM_012181	FKBP8	941.0	90.809940859	813.0	113.390631
NM_012180	FBXO8	113.0	7.63726850805	50.0	9.02208664552
NM_012183	FOXD3	12.0	1.00516864755	12.0	1.44654750392
NM_012182	FOXB1	0.0	-	0.0	-
NM_001018088	VPS13C	258.0	3.06192165026	257.0	4.0891507618
NM_020437	ASPHD2	96.0	5.01947180955	32.0	4.99384687839
NM_012186	FOXE3	0.0	-	0.0	-
NM_020733	HEG1	131.0	2.47841331704	122.0	5.09728310624
NM_020731	AHRR	34.0	1.04056857989	33.0	2.64647874935
NM_020737	LRFN2	0.0	-	0.0	-
NM_001025780	ABHD17B	368.0	20.4512208542	207.0	41.3579944221
NM_001300829	CIRBP	1571.0	153.401918775	1262.0	244.528823552
NM_002224	ITPR3	428.0	8.20948944948	395.0	8.53586640714
NM_175856	CHSY3	45.0	2.23226886075	44.0	2.87725888944
NM_001688	ATP5PB	1423.0	117.324056399	1036.0	232.762814375
NM_014171	CRIPT	408.0	11.1020135008	298.0	168.695329905
NM_001199973	RPL36A-HNRNPH2	3.0	0.195438958549	0.0	-
NM_001867	COX7C	1122.0	477.536607746	592.0	534.107529415
NM_144646	JCHAIN	0.0	-	0.0	-
NM_144647	CAPSL	0.0	-	0.0	-
NM_144644	SPATA4	2.0	0.280979827403	2.0	0.377394474061
NM_144645	C4orf36	0.0	-	0.0	-
NM_144642	SYNPR	0.0	-	0.0	-
NM_144643	SCLT1	294.0	16.6703354162	155.0	12.9897096551
NM_001161546	PROB1	448.0	23.8709260197	446.0	25.3470906703
NM_144641	PPM1M	41.0	3.23267483266	36.0	4.5188886155
NM_133447	AGAP11	1.0	0.0549046160361	0.0	-
NM_001008783	SLC35D3	1.0	0.072086584933	1.0	0.138468476094
NM_000159	GCDH	244.0	22.4464532751	215.0	28.2787954994
NM_000158	GBE1	315.0	17.6074798426	297.0	24.3942849158
NM_144648	LRGUK	6.0	0.334194334908	6.0	0.419428725409
NM_144649	TMEM71	0.0	-	0.0	-
NM_021020	LZTS1	652.0	20.6891535928	607.0	58.7085463995
NM_021021	SNTB1	541.0	18.837028825	417.0	44.6718828192
NM_021023	CFHR3	19.0	2.00686415139	19.0	3.31445841721
NM_001347869	ZNF174	80.0	4.88815699736	36.0	8.31475505251
NM_021025	TLX3	21.0	2.43650725752	17.0	3.36165420217
NM_021026	RFPL1	0.0	-	0.0	-
NM_021027	UGT1A9	0.0	-	0.0	-
NM_015225	PRUNE2	185.0	2.546400617	179.0	3.34597036617
NM_175068	KRT73	0.0	-	0.0	-
NM_001143679	GSTK1	175.0	24.7261102194	166.0	33.8694871103
NM_152694	RTL3	0.0	-	0.0	-
NM_173536	GABRG1	0.0	-	0.0	-
NM_173537	GTF2IRD2	0.0	-	0.0	-
NM_173535	CLEC4F	0.0	-	0.0	-
NM_001297658	TSSC4	245.0	20.7530051739	165.0	28.8706772657
NM_001286495	FAM214A	15.0	0.614414980825	15.0	0.799003983367
NM_023009	MARCKSL1	4103.0	455.018138877	3144.0	926.218462482
NM_173531	ZNF100	167.0	6.47168201794	136.0	14.4619230502
NM_001286499	PIF1	35.0	2.23473727453	24.0	2.35278863965
NM_001297656	KIF2C	1511.0	87.3053902904	1475.0	126.738836211
NM_001297650	CD163L1	6.0	0.223755518098	5.0	0.197204079684
NM_173538	CNBD1	0.0	-	0.0	-
NM_006885	ZFHX3	325.0	3.50503179355	291.0	4.5363753155
NM_001001952	OR5D18	0.0	-	0.0	-
NM_001001953	OR10G9	0.0	-	0.0	-
NM_002226	JAG2	346.0	10.2717268215	324.0	15.0994341147
NM_001001957	OR2W3	0.0	-	0.0	-
NM_001001954	OR5A2	0.0	-	0.0	-
NM_001001955	OR4C13	0.0	-	0.0	-
NM_001282864	SLC2A11	14.0	0.742995370808	8.0	0.861811261662
NM_001001958	OR7G3	0.0	-	0.0	-
NM_001001959	OR11L1	0.0	-	0.0	-
NM_152695	ZNF449	28.0	1.19494303539	24.0	2.67012044076
NM_015259	ICOSLG	27.0	1.41600051984	26.0	4.95470368916
NM_001282862	RASGEF1A	0.0	-	0.0	-
NM_001170700	DTHD1	0.0	-	0.0	-
NM_001319119	DNPEP	492.0	21.0435158736	329.0	40.2476814424
NM_001193653	C17orf62	455.0	32.5555344631	320.0	98.2831566491
NM_012184	FOXD4L1	0.0	-	0.0	-
NM_006272	S100B	7.0	1.06834224243	5.0	3.10437389953
NM_182976	ZNF326	763.0	13.5684180805	609.0	60.3164406682
NM_006270	RRAS	217.0	38.1233486814	187.0	49.3042616318
NM_006271	S100A1	18.0	5.2492140483	9.0	5.47023358718
NM_003356	UCP3	2.0	0.142865207088	1.0	0.184477171027
NM_003357	SCGB1A1	0.0	-	0.0	-
NM_006274	CCL19	0.0	-	0.0	-
NM_003355	UCP2	302.0	31.7823008538	56.0	10.4306963024
NM_001002030	ECHDC1	390.0	28.8830204368	285.0	54.4910133822
NM_001170704	MBNL3	87.0	1.30684127061	58.0	12.9304963815
NM_003358	UGCG	1946.0	84.0214426107	1477.0	215.908811754
NM_003359	UGDH	1001.0	54.271451536	768.0	89.5865864244
NM_001002034	FAM109B	1.0	0.0742813308722	1.0	0.222082132813
NM_001145006	MUC7	0.0	-	0.0	-
NM_001002036	ASTL	0.0	-	0.0	-
NM_001042507	LGALS7B	1.0	0.354241438843	1.0	0.421469741105
NM_001324080	FAM177B	0.0	-	0.0	-
NM_004813	PEX16	115.0	10.4406537282	103.0	17.6479510882
NM_004814	SNRNP40	1345.0	143.464510797	1257.0	202.739895659
NM_004815	ARHGAP29	64.0	1.21600746627	59.0	2.69947695511
NM_020199	C5orf15	346.0	26.2759868494	327.0	70.9827929765
NM_004817	TJP2	373.0	13.6746192001	338.0	16.3867152238
NM_004818	DDX23	529.0	28.0488306217	420.0	29.538817178
NM_020196	XAB2	1471.0	95.974613012	1437.0	96.932624371
NM_020195	SDR39U1	167.0	23.4999338913	164.0	32.2094630719
NM_001330724	CDKL2	6.0	0.210010988394	1.0	0.101123212839
NM_014314	DDX58	185.0	6.73811012719	179.0	11.1616657247
NM_020191	MRPS22	484.0	74.7241058641	464.0	74.2160346331
NM_001356505	CRYZL2P-SEC16B	0.0	-	0.0	-
NM_001303098	TMEM198	64.0	4.60205067249	35.0	5.59819226758
NM_032968	PCDH11X	0.0	-	0.0	-
NM_005663	NELFA	407.0	28.5665291259	395.0	42.2367315553
NM_001278267	NBPF20	0.0	-	0.0	-
NM_032961	PCDH10	242.0	4.97628482784	126.0	6.98886711907
NM_001100817	ELOA3B	0.0	-	0.0	-
NM_001199654	PMF1	0.0	-	0.0	-
NM_032965	CCL15	0.0	-	0.0	-
NM_001303095	ISG20L2	279.0	17.7486278894	163.0	26.5871208718
NM_001303096	WDR75	1378.0	87.3728988406	1065.0	80.1754140494
NM_014313	TMEM50A	505.0	38.0009348892	337.0	123.157192893
NM_003688	CASK	243.0	5.07394496786	222.0	13.9030159501
NM_003689	AKR7A2	357.0	23.6124439492	355.0	56.939391274
NM_014310	RASD2	0.0	-	0.0	-
NM_003680	YARS	1200.0	66.6887636551	995.0	108.60613943
NM_003681	PDXK	435.0	10.2089781416	324.0	59.7706034126
NM_003682	MADD	311.0	8.95490089391	285.0	9.98561046203
NM_005667	RNF103	0.0	-	0.0	-
NM_003684	MKNK1	249.0	15.349747984	170.0	21.0644426402
NM_003685	KHSRP	2187.0	116.566469871	2041.0	165.519809829
NM_003687	PDLIM4	619.0	46.7214358888	539.0	94.0259519408
NM_006416	SLC35A1	63.0	5.72566422163	62.0	10.5916094111
NM_006417	IFI44	581.0	58.3100700742	450.0	58.3901337957
NM_003175	XCL2	0.0	-	0.0	-
NM_003172	SURF1	174.0	28.8983576849	161.0	30.8849105633
NM_001324229	STOML1	42.0	3.10119806946	22.0	5.2276123444
NM_006411	AGPAT1	324.0	24.8669014641	203.0	41.2728696122
NM_001128844	SMARCA4	3591.0	107.807211849	3328.0	116.603900413
NM_001127325	MAD2L2	384.0	57.7413545313	262.0	71.3595985246
NM_001127322	CBX5	1356.0	20.0727935595	1082.0	325.396591682
NM_001127323	GRM8	1.0	0.044876700413	1.0	0.0635218421687
NM_006418	OLFM4	0.0	-	0.0	-
NM_006419	CXCL13	0.0	-	0.0	-
NM_001308174	PLD4	0.0	-	0.0	-
NM_002460	IRF4	4.0	0.1300725088	4.0	0.51098543833
NM_002889	RARRES2	0.0	-	0.0	-
NM_001098398	COPA	2356.0	72.0289258432	2206.0	103.22319943
NM_001257360	AMPD2	1074.0	45.2768664639	874.0	57.3476634777
NM_002887	RARS	820.0	66.4376670473	768.0	67.0882908927
NM_002886	RAP2B	205.0	4.22095959073	121.0	37.9712168385
NM_002881	RALB	467.0	35.7786986724	346.0	96.5145346273
NM_001346791	TSR2	248.0	10.2017496489	128.0	76.1947771135
NM_024298	MBOAT7	570.0	37.990656502	375.0	45.778029491
NM_024299	PPDPF	1256.0	266.629195924	459.0	230.46331939
NM_001323684	NRSN2	214.0	14.9054883832	108.0	30.419835558
NM_024292	UBL5	978.0	326.422223882	726.0	566.489505267
NM_024293	RETREG2	210.0	7.83819292281	193.0	20.4854437951
NM_024294	C6orf106	357.0	13.9627434416	288.0	55.6170906523
NM_002014	FKBP4	1203.0	55.7039691269	1017.0	127.658603388
NM_024297	PHF23	303.0	25.7667605641	185.0	26.4409668027
NM_003433	ZNF132	0.0	-	0.0	-
NM_001077269	WIPF1	644.0	23.9957618745	374.0	42.84775118
NM_032505	KBTBD8	28.0	1.03594057681	26.0	2.49381265418
NM_032504	UNC80	33.0	0.42150081836	29.0	0.513807696044
NM_032501	ACSS1	106.0	4.98689591009	96.0	8.03357976088
NM_001469	XRCC6	2373.0	181.804822162	2136.0	202.189398818
NM_001081552	SPAG11A	0.0	-	0.0	-
NM_005250	FOXL1	0.0	-	0.0	-
NM_032508	TMEM185A	82.0	5.04954611259	38.0	6.25120077547
NM_001355219	OR10G6	0.0	-	0.0	-
NM_031963	KRTAP9-8	0.0	-	0.0	-
NM_002010	FGF9	19.0	0.726546845096	14.0	3.86784193033
NM_001004195	OR4F4	0.0	-	0.0	-
NM_004104	FASN	11039.0	226.084232444	10862.0	249.676191449
NM_001077268	ZFYVE19	128.0	9.75480868457	116.0	14.1906718763
NM_001303115	TUBA1C	1027.0	92.0813215896	1023.0	142.335917315
NM_002087	GRN	1881.0	138.889370682	1708.0	166.030696194
NM_002086	GRB2	1563.0	81.9706967597	865.0	229.111337934
NM_002081	GPC1	2083.0	97.8908639355	1757.0	181.487584815
NM_002080	GOT2	604.0	42.4968864382	557.0	74.6216577122
NM_001010893	SLC10A5	0.0	-	0.0	-
NM_003014	SFRP4	3.0	0.174797238743	2.0	0.332803196146
NM_001104595	FAM118A	113.0	5.62480436383	89.0	14.3546942829
NM_001282136	MEI4	0.0	-	0.0	-
NM_002089	CXCL2	1.0	0.143993402821	0.0	-
NM_002088	GRIK5	37.0	1.81412124341	35.0	2.06008910153
NM_001329684	OARD1	130.0	15.7807486105	89.0	33.5881081914
NM_001288726	ELP4	131.0	8.22186678653	114.0	12.2808104787
NM_006536	CLCA2	0.0	-	0.0	-
NM_014008	CCDC22	164.0	12.2504296806	134.0	12.3206074955
NM_014009	FOXP3	0.0	-	0.0	-
NM_001284223	LRIT2	0.0	-	0.0	-
NM_014007	ZBTB43	122.0	3.53873673116	88.0	10.8573487153
NM_001461	FMO5	4.0	0.263458651854	3.0	0.324389632199
NM_014002	IKBKE	34.0	1.6953420156	10.0	0.80531875218
NM_014003	DHX38	654.0	25.4352352022	571.0	26.8487894441
NM_014000	VCL	3705.0	116.98781546	3519.0	179.023635767
NM_001282187	CYSLTR1	0.0	-	0.0	-
NM_015351	TTC9	103.0	3.41998822124	55.0	14.2411412521
NM_018230	NUP133	785.0	32.6093261202	715.0	35.6828595418
NM_001319240	LOC100287896	13.0	0.910231538691	2.0	0.293849132475
NM_015352	POFUT1	512.0	16.9938150144	492.0	73.0301964767
NM_015355	SUZ12	243.0	9.35617858487	197.0	15.3716849225
NM_015354	NUP188	2335.0	71.023386917	2299.0	75.8556423243
NM_005006	NDUFS1	2719.0	135.616535823	2482.0	196.859947729
NM_000330	RS1	0.0	-	0.0	-
NM_005642	TAF7	1409.0	106.34976279	1032.0	170.254508218
NM_018238	AGK	173.0	10.2453890604	166.0	22.659727783
NM_006532	ELL	249.0	10.7108993879	220.0	20.4229871333
NM_000333	ATXN7	37.0	0.887099010793	28.0	1.81047920143
NM_002229	JUNB	1301.0	124.099397982	936.0	155.304332877
NM_002228	JUN	3528.0	183.910471369	1434.0	249.400910837
NM_002559	P2RX3	0.0	-	0.0	-
NM_002558	P2RX1	0.0	-	0.0	-
NM_133372	FNIP1	168.0	4.40000645355	159.0	7.8670740107
NM_001009954	ERCC6L	278.0	11.0298418871	225.0	11.5175574198
NM_001080495	TNRC18	678.0	11.1112502476	579.0	11.2604392973
NM_002221	ITPKB	81.0	2.27704465289	58.0	3.5364293166
NM_001080448	EPHA6	0.0	-	0.0	-
NM_002551	OR3A2	0.0	-	0.0	-
NM_002550	OR3A1	0.0	-	0.0	-
NM_002557	OVGP1	0.0	-	0.0	-
NM_002556	OSBP	572.0	19.493245008	526.0	37.5890501033
NM_001113756	TYMP	8.0	0.751922142568	6.0	0.717283907222
NM_001317946	SMARCB1	1218.0	119.742854403	1022.0	149.39661856
NM_001039469	MARK2	422.0	15.4579308177	269.0	19.6862159302
NM_001004063	OR4K1	0.0	-	0.0	-
NM_007001	SLC35D2	42.0	4.47442230686	34.0	5.80830193511
NM_001004064	OR8J3	0.0	-	0.0	-
NM_001004067	NOMO3	23.0	0.923112479764	23.0	1.08589628309
NM_001323027	IQCG	31.0	2.26388953264	24.0	3.12115429899
NM_003019	SFTPD	0.0	-	0.0	-
NM_000488	SERPINC1	2.0	0.216665495427	2.0	0.248349911963
NM_001039465	SRSF5	1849.0	193.998360742	1300.0	274.958831102
NM_001039464	MROH7	1.0	0.0394587844178	0.0	-
NM_000487	ARSA	74.0	2.97070236523	49.0	5.5476987687
NM_001256369	CCR9	0.0	-	0.0	-
NM_001291978	NOP14	489.0	23.1755313536	451.0	30.3512248178
NM_001163560	MEIOB	1.0	0.0919448320563	1.0	0.122333378244
NM_000338	SLC12A1	0.0	-	0.0	-
NM_005686	SOX13	155.0	6.59212616182	96.0	8.89754419745
NM_005687	FARSB	1555.0	108.61428181	1355.0	132.609382017
NM_005684	GPR52	0.0	-	0.0	-
NM_001348913	DYNC2LI1	284.0	22.6290865045	224.0	34.4908357734
NM_005683	GPR55	0.0	-	0.0	-
NM_005680	TAF1B	164.0	12.3570014917	151.0	14.8029618578
NM_001318966	EIF2B4	430.0	41.084582099	394.0	44.6956653936
NM_033108	HSFY1	0.0	-	0.0	-
NM_033109	PNPT1	644.0	24.18302557	585.0	43.0850668378
NM_001130009	GEN1	94.0	2.3591802344	75.0	4.76413816265
NM_000484	APP	5356.0	255.377947869	4787.0	358.505660365
NM_018050	MANSC1	1.0	0.0754131752695	1.0	0.133660542897
NM_018053	XKR8	39.0	2.50956109962	35.0	5.10340254696
NM_018052	VAC14	314.0	17.4670378833	232.0	17.1085494908
NM_001177701	IFT27	86.0	13.5923991506	35.0	10.8072053936
NM_001130002	PQLC2L	0.0	-	0.0	-
NM_033102	SLC45A3	32.0	1.63902129953	15.0	1.56339407576
NM_033103	RHPN2	103.0	5.05298174743	95.0	7.98461234422
NM_033104	STON2	168.0	2.24862020428	108.0	6.8830753746
NM_018058	CRTAC1	1.0	0.0599391223509	1.0	0.0872225899265
NM_033106	GALP	0.0	-	0.0	-
NM_033107	GTPBP10	642.0	14.7454055724	501.0	74.557779949
NM_002592	PCNA	3070.0	392.47075663	2326.0	512.619811603
NM_001206651	SH3GLB1	963.0	25.8067409098	802.0	117.236876795
NM_001199085	TDRD5	0.0	-	0.0	-
NM_001300761	TTC29	0.0	-	0.0	-
NM_001349205	LPIN1	231.0	6.80754656179	211.0	13.1428541598
NM_001242853	DEFB131B	0.0	-	0.0	-
NM_004586	RPS6KA3	508.0	11.4134661875	481.0	37.4812301344
NM_001287045	SH3GLB2	358.0	26.9042146493	302.0	43.0565162184
NM_001199206	IZUMO1R	0.0	-	0.0	-
NM_006542	SPHAR	0.0	-	0.0	-
NM_005641	TAF6	1758.0	110.256301158	1341.0	114.205245467
NM_001001557	GDF6	0.0	-	0.0	-
NM_001353361	GPR137C	15.0	0.66015268138	15.0	1.94197380711
NM_013237	PRELID1	114.0	15.5126027099	51.0	13.3854958232
NM_001353366	NOM1	142.0	4.04569359052	131.0	8.77507824084
NM_016034	MRPS2	466.0	53.4231724916	432.0	83.9874247729
NM_001300813	SEC24B	468.0	16.7636190575	440.0	19.5582725125
NM_001012968	SPIN4	285.0	12.0060452637	176.0	40.6499135901
NM_001256182	ANKRD11	539.0	9.95285899981	384.0	8.32307813064
NM_001324188	LRRN1	9.0	0.24976234738	8.0	0.644255001744
NM_004322	BAD	347.0	49.1084559372	320.0	109.332742308
NM_080817	GPR82	0.0	-	0.0	-
NM_001142353	PPP3CB	280.0	13.7518394688	240.0	26.3458651854
NM_018292	QRSL1	132.0	5.55259261642	89.0	9.71451900433
NM_033360	KRAS	163.0	4.7946208806	122.0	37.0760276464
NM_134442	CREB1	348.0	5.90536580434	275.0	46.429451743
NM_079834	SCAMP4	354.0	22.7960291867	318.0	79.8336988738
NM_001270399	TUBA1A	2592.0	181.339568997	1475.0	188.425880384
NM_012377	OR7C2	0.0	-	0.0	-
NM_012374	OR4D1	0.0	-	0.0	-
NM_012375	OR52A1	0.0	-	0.0	-
NM_000138	FBN1	447.0	6.62087699243	389.0	7.82081717016
NM_001270393	PKIB	3.0	0.260356809009	0.0	-
NM_012378	OR8B8	0.0	-	0.0	-
NM_001270396	GLIPR1L2	0.0	-	0.0	-
NM_005647	TBL1X	102.0	3.09166307727	53.0	5.29462247433
NM_014911	AAK1	589.0	4.79797664975	363.0	21.7880578949
NM_014912	CPEB3	38.0	1.12080953798	26.0	2.14774709273
NM_014913	ADNP2	580.0	18.650446795	446.0	22.7496856192
NM_014915	ANKRD26	128.0	3.2707892226	108.0	3.64469099321
NM_014916	LMTK2	656.0	12.7037435123	522.0	20.0405499105
NM_001323949	MBD1	315.0	16.4602051379	136.0	16.9974550136
NM_005022	PFN1	7255.0	920.689070604	4468.0	1829.70476628
NM_005023	PGGT1B	90.0	5.71696579518	83.0	12.6786572119
NM_005021	ENPP3	0.0	-	0.0	-
NM_005027	PIK3R2	316.0	13.8020181784	67.0	5.30681859204
NM_005024	SERPINB10	0.0	-	0.0	-
NM_005025	SERPINI1	467.0	42.3537370149	400.0	56.1959654806
NM_001005333	MAGED1	3392.0	201.77748067	3073.0	212.50201494
NM_001185098	INS	0.0	-	0.0	-
NM_004328	BCS1L	260.0	27.0825354988	211.0	29.0081566812
NM_001185095	AIF1L	36.0	1.77412981206	24.0	7.82933620764
NM_001005338	OR5H1	0.0	-	0.0	-
NM_001005339	RGS10	327.0	62.6595893753	276.0	87.5638123662
NM_177400	NKX6-2	0.0	-	0.0	-
NM_177401	MIDN	1376.0	62.8411050634	817.0	100.585685825
NM_022778	CEP85	459.0	19.9472767661	408.0	30.8761109421
NM_001163857	TEX33	0.0	-	0.0	-
NM_001287435	CEBPA	58.0	3.81869847528	44.0	7.36411478081
NM_020899	ZBTB4	45.0	1.31186180776	36.0	2.04998891827
NM_012188	FOXI1	0.0	-	0.0	-
NM_014371	AKAP8L	610.0	47.7481603219	514.0	45.8718025179
NM_001002814	RAB11FIP1	76.0	1.67579287591	68.0	3.05795335524
NM_001042693	SHISAL2A	0.0	-	0.0	-
NM_130773	CNTNAP5	0.0	-	0.0	-
NM_022917	NOL6	400.0	14.2776891485	359.0	18.0724902151
NM_001316951	GPALPP1	155.0	12.1217742018	109.0	18.4569139118
NM_001042697	ZSWIM7	123.0	10.6161234789	86.0	35.2181311326
NM_001206977	NR1H4	0.0	-	0.0	-
NM_001856	COL16A1	21.0	0.651451528559	21.0	0.755494358354
NM_001855	COL15A1	58.0	1.85300547555	55.0	2.28637472946
NM_001853	COL9A3	682.0	47.5407691634	672.0	56.6455332045
NM_001852	COL9A2	288.0	17.6222290057	273.0	22.845492445
NM_001851	COL9A1	4.0	0.183208951448	4.0	0.250504791893
NM_001171623	VEGFA	206.0	9.74710655569	57.0	14.1255674175
NM_001322811	GDPGP1	30.0	3.53518497131	20.0	2.99178002753
NM_001859	SLC31A1	306.0	11.0938810087	249.0	75.2753784204
NM_001858	COL19A1	1030.0	20.4493736965	846.0	42.7376954799
NM_004442	EPHB2	7.0	0.109844047935	5.0	0.292213332648
NM_013233	STK39	400.0	21.163599706	318.0	33.6295801117
NM_001348002	CCDC171	17.0	0.434529892445	13.0	0.604378107011
NM_001111298	PPIL6	1.0	0.0411849889667	1.0	0.170832409856
NM_148962	OXER1	5.0	0.49127641405	5.0	0.680912199662
NM_001288645	ZNF286A	34.0	1.05096683836	12.0	1.68999086433
NM_001331076	GPR142	1.0	0.116492309075	1.0	0.153976945417
NM_001354609	BRAF	72.0	1.28631730392	63.0	4.7365954889
NM_001350989	SFXN2	55.0	3.5496734343	44.0	7.86569535411
NM_182663	RASSF5	21.0	1.00046901416	18.0	2.48053551686
NM_206862	TACC2	663.0	11.8448385069	651.0	12.7465655476
NM_001204517	KIFAP3	297.0	12.5298458079	272.0	20.8574348373
NM_153261	CNEP1R1	57.0	4.55222297135	29.0	11.7097851847
NM_001354602	TMEM269	0.0	-	0.0	-
NM_001354357	C6orf52	1.0	0.252513212236	0.0	-
NM_001350984	ZSCAN25	364.0	13.8609714549	249.0	50.0961577641
NM_206998	SCGB1D4	0.0	-	0.0	-
NM_025248	SRCIN1	46.0	1.13025630146	43.0	2.09702554463
NM_001148	ANK2	434.0	5.19983701755	430.0	6.27306277122
NM_004319	ASTN1	38.0	0.897656404824	35.0	1.5605771495
NM_004318	ASPH	640.0	20.7260049916	449.0	34.1579290969
NM_001286555	DUSP22	41.0	2.02630145716	16.0	4.48476540049
NM_001286554	USP49	47.0	0.924543605373	43.0	3.60359687206
NM_001300970	ZNF566	122.0	3.85926511294	96.0	17.5973651905
NM_001355003	MMP24OS	2.0	0.195733405191	0.0	-
NM_001141	ALOX15B	0.0	-	0.0	-
NM_001140	ALOX15	0.0	-	0.0	-
NM_001300750	LMBR1L	34.0	2.31056028333	9.0	1.07148905316
NM_032038	SPNS1	337.0	26.378901686	220.0	24.0134177635
NM_001355008	MMP24-AS1-EDEM2	3.0	0.214209476827	0.0	-
NM_004316	ASCL1	0.0	-	0.0	-
NM_004643	PABPN1	0.0	-	0.0	-
NM_004642	CDK2AP1	324.0	34.3059881445	207.0	103.038451621
NM_001195576	TRPC5OS	0.0	-	0.0	-
NM_001330761	ZDHHC3	133.0	1.8130794411	28.0	4.84059259544
