AccNum	GeneName	TE0	TE1	TE2	TE3	TE4
NM_000485	APRT	1.241275066408633	1.8768548640008382	1.9229394500539976	1.8548956565874892	1.9191507545110835
NM_007108	ELOB	2.2297901134705507	2.1302544713018388	1.402835018899831	1.64086923468258	2.574310574475636
NM_016643	ZNF771	0.6056576637800571	0.578036052007997	0.6174792139901025	0.8521524504859408	1.090871637130658
NM_001350532	SNX14	1.0396382258036574	0.9608220063768165	1.5789084343424296	2.2713884313334005	1.582217144601646
NM_001350531	LARP1B	1.195583959674038	0.7287809136032938	2.4177035400779885	1.7776083375677256	2.947267230145508
NM_001350530	MIER1	2.8604625577170797	2.247788974697641	3.3438069300047526	3.4089577612915085	4.236696643326181
NM_014177	TIMM21	2.0424559311073502	1.6265863162058354	1.0110396622152023	1.3938065374084758	2.550519718396115
NM_020992	PDLIM1	4.2305278573043745	3.5089451395593656	3.86832566412156	2.039021328387846	3.9007948634159564
NM_005802	TOPORS	1.8998320455042352	1.3174116515117484	2.4968283832045426	2.0981606607336905	2.4261041223776703
NM_003824	FADD	1.5386645741886409	1.6745714304610002	1.909679758233737	1.6362076743518743	2.260687932219237
NM_003825	SNAP23	3.3705292480103184	3.151683588056326	2.578883776080158	3.8370326310959495	3.4687068170102604
NM_003826	NAPG	2.2566647238887128	2.8422455630421197	3.5425719239877136	4.444020843921162	2.6005299089556315
NM_003827	NAPA	2.87968609642166	2.509802659222832	1.8344637170027758	1.4544068216450479	2.770058124532601
NM_003820	TNFRSF14	0.39852798655720495	0.21532163356348444	0.7253110620214359	0.5332825012722323	1.1052252112973309
NM_003821	RIPK2	0.5626277457287779	1.095890702166459	0.9195200349135377	1.516195346750285	1.377001902611093
NM_003795	SNX3	3.4345866477971163	3.118422577228236	2.5328322800746257	2.9500734112858673	4.165848873377449
NM_003823	TNFRSF6B	0.06642133109301433	0.05263417709354486	0.9473450606016688	0.5925361125226957	0.789446579499778
NM_012181	FKBP8	0.6969426624820605	0.673857654678257	0.5517823401949468	0.5778166636388558	0.9594686154215984
NM_012180	FBXO8	0.9377129095479348	0.818222207545723	1.547330265650352	1.283828243798303	0.9377668459533538
NM_012183	FOXD3	0.9238603324738833	1.5790253128075502	3.868325664123901	2.6664125063501323	1.4736336150697524
NM_001018088	VPS13C	1.5462885878492416	1.1631213241616163	4.10042520396623	6.110528660380947	4.236696643336707
NM_020437	ASPHD2	0.1494479949592355	0.30613756064577596	0.4769168626999771	0.49995234494137686	0.8161663098847362
NM_020733	HEG1	1.0681856688887774	2.237759799127625	2.5788837760833365	2.3963960500112083	3.278420851513921
NM_020731	AHRR	0.6376447784917996	0.4531116115007806	0.7547952515357181	1.1952883649166701	0.9278433872679192
NM_001025780	ABHD17B	1.4561599508857803	0.9569850380583287	2.667810802836112	4.210125010020565	2.4209695104762092
NM_001300829	CIRBP	3.1422193195201986	1.6806520425123903	0.8894325432073461	1.052633093943182	1.606030385179685
NM_002224	ITPR3	0.3296792978499529	0.38534012220727326	0.6914988043111938	0.7412049205360615	1.2073323120469193
NM_175856	CHSY3	0.9814495191351222	0.7183270890229811	1.0315535104333313	0.985413317563959	1.4525817062829145
NM_001688	ATP5PB	2.1239197401193977	2.335378437640878	2.01887069331223	2.5382195973952593	3.1061347945953774
NM_014171	CRIPT	1.6383928336261293	4.355053685310016	6.31147871518313	5.7137410850414065	5.526126056522866
NM_001867	COX7C	5.205164312236779	7.537828865515363	5.514421691405807	6.434169308794953	9.504936817239905
NM_144643	SCLT1	1.307171795910234	1.1021909361659845	1.6778279988978673	1.9807635761486695	2.842007686211542
NM_001161546	PROB1	0.8582057699947768	0.8736682831747056	0.7669473458526729	0.8888041687835917	1.1135351752972777
NM_144641	PPM1M	0.7890854133841338	0.7368784793093514	0.43792366008925065	0.5985823993857134	0.8841801690431595
NM_000159	GCDH	1.366381668198856	1.1070340508241092	1.237864212521429	0.9487848182133981	1.4473187290846008
NM_000158	GBE1	2.229602519386726	1.6012651059389758	1.8772756899452823	2.8471862356063053	2.7835301618053583
NM_021020	LZTS1	1.009636515156553	0.9595356378457831	1.2307241335754049	1.0287733292216006	1.4777905505179343
NM_021021	SNTB1	1.419956284545801	1.532583391841879	1.2563792755275793	1.2654161047141421	1.7813629876320543
NM_001347869	ZNF174	1.7216409019334842	1.3158544273379638	1.2894418880397822	1.4357605803457103	3.4384784351697886
NM_021025	TLX3	1.622578230986291	2.507863732100376	1.4672959415607796	1.3332062531811522	3.438478435165639
NM_015225	PRUNE2	2.2176154090620295	1.944694332608309	1.8642533321123993	1.5465192536791312	2.4867567254338967
NM_001143679	GSTK1	1.5355048893878347	1.5913614480574807	0.8649672292431347	1.1706201247428603	1.2797344551943632
NM_001297658	TSSC4	0.5387330131546021	0.6944947218243641	0.5906475745217814	0.7678151196279385	0.6621613600781554
NM_001286495	FAM214A	2.690063909265696	1.076608167822437	4.513046608139568	2.666412506351236	1.4736336150691816
NM_023009	MARCKSL1	2.8805560973171094	3.4374166425021713	2.8811803182993696	2.867384149617494	5.088206633173673
NM_173531	ZNF100	2.5471136532147467	2.6801877020013714	3.570762151505946	11.808398242418113	7.073441352352627
NM_001286499	PIF1	0.43919410763571315	0.6212558607753411	0.7935027003335284	1.2221057320803352	1.3960739511229832
NM_001297656	KIF2C	1.372357660253508	0.7465167322963111	0.7775528973113474	0.9775577947669863	1.5296859366254423
NM_006885	ZFHX3	1.0596155877879954	1.6162479938771734	2.7086744256337285	3.3726514945168735	3.770768367969416
NM_002226	JAG2	0.40429090516280486	0.4525182473398992	0.6187514489024778	0.40605266594236855	0.6810116834727458
NM_001282864	SLC2A11	0.4184543858852287	0.6037449725429892	0.7288149801972563	0.518469098455735	0.7894465795031421
NM_152695	ZNF449	1.7933759395171123	1.950560680520211	1.2894418880405958	3.0766298150305964	5.526126056519473
NM_015259	ICOSLG	2.8510079038306237	2.6646052153621445	3.7071454281113376	1.7141223255170666	6.315572636021097
NM_001319119	DNPEP	0.8508450265169565	0.8291447316249431	0.7255944973729781	0.6838726376400027	1.049843555832963
NM_001193653	C17orf62	1.4782607873483096	1.2836482000952179	1.461101334437664	1.4560015659686707	1.3415147392397022
NM_182976	ZNF326	11.484851976256133	5.659882939398526	9.329491307599604	11.198932526667745	15.473152958203485
NM_006270	RRAS	2.2385401798131777	3.627760687004533	1.6668395138137801	1.583182425644655	2.046713354273439
NM_006271	S100A1	14.347007516079563	4.737075938409371	2.9012442480957525	1.7776083375653051	17.683603380879067
NM_003355	UCP2	0.6556428165946498	1.5151676714805067	2.7150360251331023	2.0773213712373555	2.3578137841148608
NM_001002030	ECHDC1	2.678108069669171	2.644484140376869	3.2236047201063474	4.781153459665642	7.245365274096142
NM_001170704	MBNL3	3.0288126978405354	2.807156111650568	1.4636907918292044	3.377455841384403	4.420900845214366
NM_003358	UGCG	1.2156778077332386	1.3052891728158114	1.415327181851423	1.6023221325883927	1.5678776253366653
NM_003359	UGDH	2.4153211306524636	1.741296688823	1.9341628320607496	2.1381609720693784	3.707852321792443
NM_004813	PEX16	0.8717799705975293	1.2121341371864576	1.1690939784896646	1.1213884372534852	1.1691638598904661
NM_004814	SNRNP40	1.738145158760979	1.573533050848465	1.3165066353199502	1.3290137806795663	1.6824480949397203
NM_004815	ARHGAP29	0.7306346420216655	1.2901792190011834	1.7020632922133512	2.7404795204186407	3.648997523025237
NM_020199	C5orf15	2.3700071413030526	3.006867350983157	3.123314795483109	2.1162004018569167	3.9998626694843074
NM_004817	TJP2	1.0827930200809246	0.6823127727817014	1.1656784925313648	1.3736064426654713	1.5955130869946945
NM_004818	DDX23	0.9744828164476832	0.4498596142887896	0.4523299420154282	0.695368364693681	0.9630435803471306
NM_020196	XAB2	4.825597100408885	3.478499880264127	3.650112421536293	3.282677181741256	3.309004254357954
NM_020195	SDR39U1	1.8884792090328686	2.607382134174844	2.231726344688033	1.5437125036791035	4.2440648113997135
NM_014314	DDX58	3.114079150779753	2.465212988359265	2.9432912661692145	3.5552166751343655	3.067563851788203
NM_020191	MRPS22	1.9570570768485909	1.7305479438330134	1.6561638928963585	1.810772672226517	2.6123504994490916
NM_001303098	TMEM198	0.32894373493743273	0.4412865417915972	0.47367253030173856	0.4245879787191692	0.8774307021044745
NM_005663	NELFA	1.5662149871732902	1.5838102379940284	0.847995612432395	0.9921534907387758	1.2331296126145708
NM_032961	PCDH10	0.7461491135198562	1.0168923014462496	1.0629183131135949	1.2420468512464098	1.7539443570687674
NM_001303095	ISG20L2	0.9196799689815839	1.115844554381983	1.3363306839704276	1.248107981700027	1.9468187208244154
NM_001303096	WDR75	2.320542706540715	1.5943344224872698	2.1118967139328357	3.263092228058893	2.7835301618068273
NM_014313	TMEM50A	2.7377139946176583	3.4601250332643274	2.996056151624317	3.866298134224789	2.6984719444788055
NM_003688	CASK	1.9036482464706468	1.7849851362202305	1.9484899641489148	3.361998377576597	3.1649631050952767
NM_003689	AKR7A2	1.2896969827382212	1.4563657972580346	0.9544280143238861	0.9716587946887189	1.4338056795320147
NM_003680	YARS	1.0306146595999688	1.1421664409399779	1.0204131117671984	1.2029861075179469	1.6753810742804665
NM_003681	PDXK	1.466078068197051	1.654006961737465	1.5773755135259853	1.8072351431922	1.731689271169634
NM_003682	MADD	0.6863088450027977	0.6218285523903642	0.908376793328992	0.8836813781856423	1.1646459215892422
NM_003684	MKNK1	1.4441707235706913	1.5126797114270312	1.0573423481991822	1.3911717424488486	1.859257364809195
NM_003685	KHSRP	1.910686469042097	2.0784379698727404	1.3432195591961487	1.7591164387570268	2.554416773057071
NM_003687	PDLIM4	1.0361727650539918	1.3527098686323862	0.9856791355756733	1.113987775305141	1.4570759340030692
NM_006416	SLC35A1	1.4612692840461705	1.8219522840047024	3.384784956100679	9.599085022868866	4.760970140989249
NM_006417	IFI44	3.422973254406419	2.7483978321938065	3.3301238325888556	3.357704637623283	2.3655697505144913
NM_003172	SURF1	1.072749991214281	1.2558759464642617	0.9745781711935384	1.2306519260100783	1.0963834096077476
NM_001324229	STOML1	0.4999714740460629	0.5573030515778095	1.1819883973715168	0.4999523449404293	0.5526126056524031
NM_006411	AGPAT1	0.5503899726244132	0.7813733506669597	0.5567605153766129	0.5701762592202917	1.2864096721751015
NM_001128844	SMARCA4	1.1103240406397905	1.1961022078760415	1.254556074428087	1.5045834105873943	2.437307505845579
NM_001127325	MAD2L2	0.8057196249942346	1.2349200002377319	1.0975249558647011	0.9588127163251706	1.0525954393361416
NM_001127322	CBX5	5.513961843876786	3.107440839952841	2.7316612509629494	4.259756565026122	5.287744148193407
NM_002460	IRF4	4.782335838698134	0.9474151876834083	0.7736651328247378	0.8888041687852846	2.210450422607835
NM_001098398	COPA	0.7840738076034122	0.6366502731180591	0.8900887400200338	1.3485304629829222	1.1809518302926296
NM_001257360	AMPD2	0.9385451991117255	1.008854050259764	1.2912094574552402	1.0149991303246906	1.3090150551113073
NM_002887	RARS	1.706006342457961	1.7874566540942871	2.029121730790608	2.4682331984505046	2.6834288973150264
NM_002886	RAP2B	0.8634773042083824	0.9377476857672356	1.4002988829394944	1.566517347483022	1.8109714305747546
NM_002881	RALB	2.401131119008144	2.2077113169817957	2.238276484895775	2.4971164742080805	4.578790161108859
NM_001346791	TSR2	2.2804657008592715	2.394855057753565	1.728400828652886	1.9143474404600807	2.7999038686395443
NM_024298	MBOAT7	0.9683946086661006	1.1684259212661092	1.2761486726995253	1.0723615514670672	1.3449501162914184
NM_024299	PPDPF	3.4994829768507296	4.938653637928099	2.9507228321651096	2.7887250066372147	4.177548505085807
NM_001323684	NRSN2	1.1457679613532974	1.6082665223037254	2.240961074392371	1.2798780030453716	2.877094200850301
NM_024292	UBL5	1.7302550472247662	3.1550713325566124	3.2532208765521777	3.040208652095542	3.2661879378903644
NM_024293	RETREG2	0.3814856713431391	0.49967964308730917	0.40569376790219797	0.4007039202500128	0.5240838478064964
NM_024294	C6orf106	1.0301052109294222	0.7645619178257219	0.5875937717655172	0.7252642017277102	1.408428587859046
NM_002014	FKBP4	1.989075281748142	1.6430105418269554	1.22518398664349	1.6217632230419008	2.0544819013030433
NM_024297	PHF23	0.9024359695622857	0.7693426250345442	0.7820441775826739	0.8056785990432842	1.2592869074299935
NM_001077269	WIPF1	2.603043557767415	3.118965840650779	2.7660608243477474	2.82173750672205	4.52872769510351
NM_032505	KBTBD8	1.1955839596750657	0.45115008937338413	0.40719217516961537	1.066565002541392	2.0404157747126597
NM_032504	UNC80	0.9393873968868722	0.8641962860626657	0.9082155907079209	1.4544068216473536	1.4381243713403864
NM_032501	ACSS1	1.101443490402858	1.0193707715580034	0.8666740558959082	0.773259626843522	1.0687892153265015
NM_001469	XRCC6	1.050450736226153	0.725105044962504	0.5484011885279985	0.7258567378408207	1.0663479425641145
NM_032508	TMEM185A	1.351529693543878	1.4211227815237184	1.934162832063605	2.181610232471315	0.9101854681334164
NM_004104	FASN	1.2286374318829725	1.1368370226856042	1.2454885870941657	1.223428692425141	1.4830039008800098
NM_001077268	ZFYVE19	1.4391288403463156	1.2465989311652392	0.5834904633048521	1.0851678804922886	1.4367927746939486
NM_001303115	TUBA1C	1.5134644807046849	1.6055357063101876	1.4320244045086665	1.6782389273945297	2.815018059557053
NM_002087	GRN	1.3381039018838992	1.520177195849167	1.2010527263593145	1.0230149677683822	1.4519249742967058
NM_002086	GRB2	2.125886372061147	1.926352507302742	2.5570288288291856	2.1426529068916276	2.582656851159152
NM_002081	GPC1	1.2377011218880636	1.780395394835125	2.2010420224748666	1.6057315732227564	1.7407297078034156
NM_002080	GOT2	1.518944745918393	1.402985328608102	1.206977581247598	1.7202661331331581	1.7886087389053165
NM_001104595	FAM118A	0.8188931230633735	1.3842105014858472	1.41342668496962	1.3035794475495999	1.4415981017013495
NM_002088	GRIK5	0.259909556451493	0.8349522337493975	0.8211068626673758	0.6742652314916202	0.9824224100482676
NM_001329684	OARD1	2.2417199243911634	2.079691875405835	2.0631070208652136	3.999618759535145	3.215200614695325
NM_001288726	ELP4	2.1113503968733314	2.4073664605026335	2.4956939768528277	3.0219341738636256	1.977771430753744
NM_014008	CCDC22	1.2262399586398938	1.3868413109211077	1.1052359040321584	1.087275002590652	1.201331751416974
NM_014007	ZBTB43	1.0565625690138623	0.7046889825739892	0.5833189493523036	1.5684779449121704	1.4525817062840503
NM_014002	IKBKE	0.39852798655666977	0.3002372073640768	0.9670814160313247	0.39996187595251637	0.8224931805068321
NM_014003	DHX38	0.9419752409539708	0.5765203981845622	0.5698291171900113	0.7648504970661312	1.369367085703527
NM_014000	VCL	1.7893540974399036	1.3960607553188504	1.317670857014943	1.610163313339539	1.7895564380297106
NM_015351	TTC9	0.8559294256748532	1.1349244435758015	0.9927561438890418	1.3332062531707831	1.6879803227229415
NM_018230	NUP133	1.2391729582021254	0.8832507811569741	0.9751538819400896	1.4116301504235187	1.4690993577900568
NM_015352	POFUT1	0.7979700281315929	1.2726472670359488	1.3084882970222576	1.2881655013801945	0.8797812627301825
NM_015355	SUZ12	3.1682974931289203	4.788565894282083	4.247573278250451	5.6290930689599366	6.6313512678303965
NM_015354	NUP188	1.3113772962320998	0.8616966707029584	0.7850240010069174	0.9941581112028132	1.492998051538045
NM_005006	NDUFS1	1.5739333140062473	0.9396916943056595	0.922940770486245	1.3523203213208776	1.4541035310134909
NM_005642	TAF7	3.516163896172245	2.1316841722855413	2.330133175634657	3.3128155381964755	5.128244980444324
NM_018238	AGK	1.551027839567074	1.6579765784432536	1.9044064808018326	3.1004796585523615	2.5915625644361007
NM_006532	ELL	1.1018126687163974	1.052030512377396	1.1657967754887222	1.2059708016278454	1.1508956745817003
NM_000333	ATXN7	0.264736448213459	0.544322390439097	0.4698371251968878	0.4974650198424206	1.8946717908044548
NM_002229	JUNB	1.4683628242596465	1.123537241805061	0.8740928183352613	1.1001282368851741	1.2013317514233393
NM_002228	JUN	1.4834527188944093	1.036006561492922	1.2695808163041233	1.1142170525847312	1.0355527527309514
NM_133372	FNIP1	1.1441609936665542	1.1842689846048764	1.2894418880366518	1.8664887544399937	1.9079677331949234
NM_001009954	ERCC6L	1.6133181142563666	1.4501252872716424	3.2493935578621183	2.5775320894743152	2.8339107982101277
NM_001080495	TNRC18	0.5164356748908334	0.7393202710323582	1.096925859640905	1.1590786169211125	1.623899846971914
NM_002221	ITPKB	0.8802651131673611	0.9109761420047148	1.3856688946118447	1.3565958365617248	2.333253223860339
NM_002556	OSBP	2.613028860318445	2.0197464189468946	1.8506275602366289	2.1297760270881123	3.2083108991045433
NM_001113756	TYMP	0.7173503758023202	2.004147512410862	0.6447209440197907	0.4102173086683208	2.763063028259814
NM_001317946	SMARCB1	2.0955258515554065	1.8456140019907121	1.5807344656746816	1.56847794491397	2.8286272357050795
NM_001039469	MARK2	1.107834678228486	1.1513726239236244	1.2768312094292908	1.1136823319712366	2.112642881789704
NM_007001	SLC35D2	0.45349736401282975	1.0437624949053712	0.8734928918982324	0.5580863385381635	1.0047501920933886
NM_001004067	NOMO3	1.8477206649472133	1.0020737562038193	0.6907724400218925	0.7842389724568166	0.6801385915710815
NM_001323027	IQCG	1.8393599379578258	2.0724707230616732	1.0315535104328097	1.333206253176223	33.15675633907423
NM_001039465	SRSF5	4.641159872967623	2.5699442591079085	1.684697944175457	1.2130460329339225	1.436088809593152
NM_000487	ARSA	1.6259941851584128	1.7053473378293633	1.2545921072845871	0.4266260010164325	0.9101854681314491
NM_001291978	NOP14	1.4892361602988622	0.9836283715093097	1.26981994626596	1.689193263187613	2.155189162041252
NM_005686	SOX13	1.3831265415861698	1.2113896483747717	1.4506221240452295	0.924356335534771	2.2104504226027006
NM_005687	FARSB	1.679224707179037	1.761023360222408	2.376050220658053	2.373107130655273	3.00104947885629
NM_001348913	DYNC2LI1	2.768720748713321	2.2460273845991194	3.337379004333346	4.444020843932477	5.090734306600957
NM_005680	TAF1B	3.9283472960768906	2.822087793099448	4.58468226859409	5.948150975707675	4.76097014101165
NM_001318966	EIF2B4	1.7710285757766038	1.276501771567146	1.0805378950087599	1.3865345033005476	1.8748322956044217
NM_033109	PNPT1	1.6643371421010984	2.0331697611807003	2.3567030199838186	2.752425813011655	2.96862423905399
NM_001130009	GEN1	1.1101851054125549	1.2488654746712482	1.1666378987044321	1.3865345033057206	1.0082756313622034
NM_000484	APP	2.2805577609160013	1.8330348812665807	1.7330098975213994	2.3338576978615984	3.3580484854676627
NM_018053	XKR8	0.950335967945634	1.3712588242799646	1.9927738269793578	0.4444020843922229	1.7192392175812332
NM_018052	VAC14	0.7841167527736087	1.1444616237789556	1.6319498895508087	1.5315344561247404	1.9930290695680237
NM_001177701	IFT27	1.7933759395166642	2.1595493248619704	3.334763503547941	1.7776083375679363	1.6287529429742351
NM_033102	SLC45A3	0.16120233164185693	0.5101466395224108	0.5626655511448853	0.7535513604901293	0.4912112050246234
NM_033103	RHPN2	1.6665715801503693	0.9474151876827646	1.1873078771067611	1.33320625317854	1.433805679530841
NM_033104	STON2	0.6266509030016088	0.8531830319185072	0.9759537226007523	0.781534700137614	1.1474093796735296
NM_033107	GTPBP10	1.6593880819600335	2.3948550577509278	3.0235189098982995	3.4733531332698586	3.4340926208361666
NM_002592	PCNA	1.8032977980965648	2.1178340982991384	2.3296943739644016	2.7194226953463456	2.5602052363086902
NM_001206651	SH3GLB1	2.4344469767104964	2.677477704321889	2.9669682278266336	3.0971406804596064	3.4716276575888627
NM_001349205	LPIN1	1.1788625056921116	0.9359545200892871	0.9860437967365454	1.0932291276041965	1.599668068993379
NM_004586	RPS6KA3	1.5159692037765113	1.50007404716639	1.7972309501365855	3.452662347960272	2.810185033395514
NM_001287045	SH3GLB2	1.2542352482606547	1.162029191465464	0.8354460145748083	0.7172312121521498	1.0202078873542557
NM_005641	TAF6	0.7283882167459228	1.0114480894023987	0.9886952700293119	1.0356764079177248	1.7120577672263269
NM_001353361	GPR137C	3.1882238924691504	2.9606724615137607	2.7078279648877204	1.5236642893408363	2.6525405071291153
NM_013237	PRELID1	0.5251630477051655	0.6579272136699063	0.7828754320252597	0.8570611627570769	0.6954226048648703
NM_001353366	NOM1	1.983881075938869	1.3209154059058175	1.2894418880404461	1.6408692346775866	2.272425668101239
NM_016034	MRPS2	1.8830447364925165	1.9991329648348344	1.8163106164882623	1.8878200544992096	2.980607357175194
NM_001300813	SEC24B	1.5498310588348534	1.5916575153132295	1.6693189587973158	2.285496434016735	4.578790161093007
NM_001012968	SPIN4	4.042212435083308	4.40658226829475	4.212176834259429	6.7549116827823195	6.097794269274464
NM_001256182	ANKRD11	1.0298916174364257	1.2487816919372448	1.9002301507994215	1.8689807287492672	4.11601113175154
NM_004322	BAD	2.406430693300455	2.3774088979336314	1.2481797476227277	1.5190471248321837	2.056232951265003
NM_001142353	PPP3CB	1.3684394719121908	1.8330424283443292	2.698831858683451	3.6187026871912527	2.928129131241242
NM_018292	QRSL1	1.0497810377622305	0.9721611067703253	0.8409403617654508	1.3911717424447483	2.04041577471175
NM_033360	KRAS	4.3664805483721665	6.3576545489169085	17.891006196497194	8.332539082337368	27.99903868630777
NM_134442	CREB1	1.7669249669575793	2.0705100128156504	2.2169351759290405	2.3489824460799626	2.5748103823753006
NM_079834	SCAMP4	3.0181204835668303	3.5365840910101625	4.138692511612571	3.9823043925959887	4.038322887459494
NM_001270399	TUBA1A	1.1955839596749123	1.255225185371538	1.1459506572160638	1.4783627129019652	1.7430980475420954
NM_000138	FBN1	0.5603363420026498	0.45977501755178385	1.0687550123367917	1.2120056847049205	1.8915297148655288
NM_005647	TBL1X	0.5313706487432011	0.633446201066521	0.9925309269788148	0.977684585661927	0.9473358954040584
NM_014911	AAK1	4.024160644743131	3.1738408787438632	3.653418682774317	5.332825012707514	5.912289082145939
NM_014912	CPEB3	0.5313706487426572	1.06966230867921	1.1230622895834033	1.2697202411224364	2.2923189567691735
NM_014913	ADNP2	0.4430238297154617	0.6300310998115595	1.0944813630510115	1.3668973859234843	1.176860178700317
NM_014915	ANKRD26	2.713055908494412	2.571555509428089	4.909797958310117	7.999237519074468	4.420900845205002
NM_014916	LMTK2	0.532915330862642	0.8407998958930003	1.0652773751954379	1.1308053038507568	1.2540524472615995
NM_001323949	MBD1	0.7955231731689776	0.8535964759166227	0.8758473201777516	0.7842389724547508	0.7447395689066638
NM_005022	PFN1	3.7932776796391092	4.391588119592899	2.7459013874755986	2.363347894057212	2.7693190200232936
NM_005023	PGGT1B	2.3499408862520723	2.974443031108098	3.97287500638365	3.130136420505463	2.326789918534456
NM_005027	PIK3R2	0.2822587851057213	0.49359336989469765	0.6510109044502864	0.740670140651479	1.1345674735493074
NM_005025	SERPINI1	3.1384078941489553	3.3015983813202494	3.300971233381064	3.070414401245664	6.1892611833075675
NM_001005333	MAGED1	2.011082877834782	1.9839908563929074	1.8588058386033632	1.7474524818383597	2.2524210002506018
NM_004328	BCS1L	0.739908563724498	0.5938608319282385	0.7794387532181835	0.7157212517052333	0.9359564852475688
NM_001185095	AIF1L	2.510726315313814	1.4575618272065032	1.6222010849534745	1.7253257394036399	4.420900845221436
NM_001005339	RGS10	4.046591863501609	2.0477984525474953	1.8748326838398575	1.880162664733552	4.7955534592158
NM_177401	MIDN	5.08257216939076	5.615474125662433	6.055845288890248	4.662230250639292	8.942276709638909
NM_022778	CEP85	1.3617655139098344	0.6973067987218748	0.6230860130144478	0.802091566952367	1.5775828742264513
NM_001287435	CEBPA	0.88672477009234	0.6166607730488314	0.8289269280269372	0.619469572183464	0.9165282240083373
NM_020899	ZBTB4	0.375472648492662	0.6792130941124852	0.58349046330282	0.592536112523766	1.0067397964345868
NM_014371	AKAP8L	1.0630140750286203	0.7047131488629254	0.6722395208994365	0.8083024973051067	1.830681407270169
NM_001002814	RAB11FIP1	1.5594573387098238	1.184268984603317	1.1735369992277955	1.4601782772934995	1.3045281182638895
NM_022917	NOL6	0.7362903197222034	0.615371163856421	0.7329863113545954	0.8388713503104173	0.9001505826019309
NM_001316951	GPALPP1	3.885647868946872	1.9945582898543512	2.4069581910069044	4.666221886115909	7.262908531453282
NM_001042697	ZSWIM7	2.5050330583622884	3.8219589957576394	2.1413945640648997	2.2664506303969194	2.79990386863332
NM_001856	COL16A1	0.9641806126409374	0.7055219482740016	0.7584952282573358	0.31743006027959375	0.947335895402881
NM_001855	COL15A1	1.6303417631945405	2.500123411943423	3.147755197278321	3.208733694095403	3.226062778948656
NM_001853	COL9A3	1.391666670041081	1.278301849894889	0.8524214637107661	0.8608543521543921	0.8692782560851309
NM_001852	COL9A2	1.6532040270005732	1.420013396061882	1.0879665930357258	0.8444942835363853	1.2693675694175748
NM_001171623	VEGFA	1.1291626285788392	0.8962035559236532	1.7340770218397947	0.9999046898833431	2.0804239271619904
NM_001322811	GDPGP1	0.5313706487442247	0.6876400555769803	0.5227467113680541	2.666412506354775	0.5526126056542893
NM_001859	SLC31A1	2.0015956178821397	3.3681044516229766	2.5708748202522997	4.350462510359782	4.991339663948102
NM_001858	COL19A1	1.6554239441580965	1.271923539372525	1.4415299056012625	2.0566051618528642	1.7101905901213401
NM_004442	EPHB2	0.4483439848776846	0.3947563282008245	2.0829445883755136	2.6664125063487085	0.7368168075363659
