AccNum	GeneName	cdReads0	cdRPKM0	cdReads1	cdRPKM1	cdReads2	cdRPKM2	cdReads3	cdRPKM3	cdReads4	cdRPKM4
NM_020992	PDLIM1	46.0	10.1200335641	40.0	11.7325673093	25.0	9.96998456387	13.0	4.55522111473	15.0	5.561419701869999
NM_005802	TOPORS	232.0	16.1025390653	94.0	8.69847605007	71.0	8.93295366469	48.0	5.30627316203	45.0	5.26367639087
NM_003824	FADD	148.0	51.4106968245	111.0	51.4071699211	78.0	49.115292377799996	54.0	29.8763490116	45.0	26.3435670089
NM_003825	SNAP23	265.0	90.75030098239999	165.0	75.3347040086	76.0	47.1787194079	59.0	32.1807529404	51.0	29.433551441
NM_003826	NAPG	151.0	35.0243973121	120.0	37.1093981988	87.0	36.5799689238	60.0	22.165981339800002	40.0	15.635940375899999
NM_003827	NAPA	896.0	219.76289102799998	533.0	174.29402567900001	322.0	143.163589156	168.0	65.629277183	198.0	81.84305480180001
NM_003820	TNFRSF14	3.0	0.766903951964	1.0	0.34082281796400005	3.0	1.3901809462299999	2.0	0.814313633727	3.0	1.2924426067700001
NM_003821	RIPK2	32.0	4.294284113030001	62.0	11.0928062453	29.0	7.054547303230001	29.0	6.19841690145	19.0	4.29699341106
NM_003795	SNX3	474.0	211.119718605	341.0	202.494754497	165.0	133.218566749	104.0	73.77781437350001	98.0	73.5608642775
NM_003823	TNFRSF6B	2.0	0.482393626485	1.0	0.321573688711	12.0	5.24666297315	8.0	3.07328999307	5.0	2.03241251563
NM_012181	FKBP8	724.0	126.962739925	470.0	109.88654527	283.0	89.9610491227	205.0	57.2576567096	209.0	61.7666854812
NM_012180	FBXO8	40.0	9.07503009824	19.0	5.74712476793	16.0	6.5801898121599995	13.0	4.69757177456	7.0	2.67643323152
NM_012183	FOXD3	17.0	2.5766264997099997	6.0	1.21244693489	3.0	0.824240895051	2.0	0.482808083462	2.0	0.510861099963
NM_001018088	VPS13C	97.0	1.9405410185299998	55.0	1.46697503902	53.0	1.92201741551	55.0	1.7524909009099998	46.0	1.5508836424099999
NM_020437	ASPHD2	17.0	3.3356867388099998	19.0	4.97048628577	18.0	6.40234684426	12.0	3.75024441046	12.0	3.9681481116
NM_020733	HEG1	109.0	5.72606819513	154.0	10.7859817413	96.0	9.141797712979999	71.0	5.9406006188400005	66.0	5.8431124508800005
NM_020731	AHRR	32.0	3.22667736826	22.0	2.9575846758899997	32.0	5.8490576108	26.0	4.175619355159999	17.0	2.88884856736
NM_001025780	ABHD17B	95.0	23.8651310542	40.0	13.397049176700001	40.0	18.215058303499998	30.0	12.0033774383	23.0	9.73729539497
NM_001300829	CIRBP	1958.0	477.017689459	882.0	286.483308813	378.0	166.933674429	272.0	105.543791238	279.0	114.55031587299999
NM_002224	ITPR3	332.0	9.02068860065	266.0	9.635897814489999	340.0	16.7459920369	308.0	13.3289001065	269.0	12.317545582200001
NM_175856	CHSY3	55.0	4.5220988032	37.0	4.05590732862	28.0	4.17316681179	17.0	2.22622096468	23.0	3.18695172044
NM_001688	ATP5PB	604.0	170.624690407	493.0	185.678149373	286.0	146.45403006	198.0	89.0865452368	189.0	89.97814443729999
NM_014171	CRIPT	74.0	52.67076292310001	114.0	108.181172102	93.0	119.991696575	45.0	51.0143541129	45.0	53.9784853417
NM_001867	COX7C	357.0	404.97321813400004	436.0	659.406947057	201.0	413.318172576	111.0	200.55017960599997	86.0	164.409469937
NM_144643	SCLT1	82.0	8.640376987589999	47.0	6.60276193641	36.0	6.876250601960001	26.0	4.363491924119999	27.0	4.7946056646
NM_001161546	PROB1	407.0	29.0829704723	263.0	25.055844408899997	137.0	17.7457874855	104.0	11.8364013217	67.0	8.06843763834
NM_144641	PPM1M	33.0	5.20827814334	28.0	5.89178923577	12.0	3.43314251069	11.0	2.76512586061	14.0	3.7237331916900005
NM_000159	GCDH	176.0	29.106246875500002	129.0	28.442789883699998	96.0	28.778962276399998	58.0	15.277191542999999	55.0	15.3287422307
NM_000158	GBE1	138.0	14.251540865499999	96.0	13.2179136685	66.0	12.3554061907	63.0	10.36251745	51.0	8.87612077596
NM_021020	LZTS1	695.0	84.5178682517	570.0	92.4160766702	524.0	115.511539751	294.0	56.9446659645	237.0	48.5715951852
NM_021021	SNTB1	443.0	59.6695856552	385.0	69.1383430728	228.0	55.6691382995	140.0	30.0344249323	137.0	31.098550986
NM_001347869	ZNF174	36.0	10.4544346732	20.0	7.74349442415	13.0	6.84339740464	7.0	3.2377110076999998	14.0	6.8516690727
NM_021025	TLX3	19.0	4.72398827032	18.0	5.9667337172399995	11.0	4.95767725573	6.0	2.37601101348	7.0	2.933077514
NM_015225	PRUNE2	115.0	2.70282540964	78.0	2.44412659875	40.0	1.7041605211200002	29.0	1.0855757668100001	36.0	1.42591272382
NM_001143679	GSTK1	131.0	33.606471883299996	86.0	29.4143339433	36.0	16.7411189567	36.0	14.7094392071	22.0	9.51140330638
NM_001297658	TSSC4	187.0	41.1401364454	134.0	39.3041004862	71.0	28.3147561614	55.0	19.272089331500002	34.0	12.6058846576
NM_001286495	FAM214A	9.0	0.6027695268209999	5.0	0.446465315046	7.0	0.84984001264	3.0	0.320016243512	4.0	0.45148056620300003
NM_023009	MARCKSL1	3667.0	1358.2912396	2830.0	1397.58222069	1436.0	964.199241863	1013.0	597.63142325	854.0	533.101802851
NM_173531	ZNF100	49.0	6.55140294385	43.0	7.665061239380001	24.0	5.8167423753900005	31.0	6.60148916329	24.0	5.40778932337
NM_001286499	PIF1	18.0	2.21868308005	16.0	2.6293699233099996	16.0	3.5749757892900003	22.0	4.31904209128	18.0	3.7390869302900005
NM_001297656	KIF2C	1017.0	109.872685832	463.0	66.6896934223	320.0	62.6684744015	257.0	44.2225621268	282.0	51.3438211762
NM_006885	ZFHX3	226.0	4.42971231577	275.0	7.186355853949999	320.0	11.3696584227	234.0	7.30507921746	174.0	5.7476011389699995
NM_002226	JAG2	304.0	17.8131341396	252.0	19.6868502309	274.0	29.1036643831	120.0	11.1992770934	120.0	11.849998396199998
NM_001282864	SLC2A11	14.0	1.8962749459000001	13.0	2.34760791777	13.0	3.1918831178400002	7.0	1.51012640284	5.0	1.14133613285
NM_152695	ZNF449	24.0	3.3572365681400003	14.0	2.61100486363	5.0	1.2678593087	15.0	3.34198080894	10.0	2.35744187748
NM_015259	ICOSLG	31.0	7.42774740714	18.0	5.75011962189	23.0	9.98972710756	9.0	3.43462978186	10.0	4.03799450301
NM_001319119	DNPEP	348.0	53.527296172700005	265.0	54.34390949149999	160.0	44.6114563536	99.0	24.2534344554	109.0	28.254839926
NM_001193653	C17orf62	319.0	123.18870644	155.0	79.8033002489	122.0	85.4024635195	83.0	51.0505345059	44.0	28.635395060700002
NM_182976	ZNF326	317.0	39.4756026229	184.0	30.5489488431	123.0	27.765466445799998	105.0	20.8257569106	119.0	24.9739224348
NM_006270	RRAS	176.0	58.345398987799996	121.0	53.4796133175	53.0	31.849320552	38.0	20.064093002699998	25.0	13.967035781
NM_006271	S100A1	12.0	9.170556730860001	12.0	12.226570143399998	6.0	8.31181871009	2.0	2.43436917872	4.0	5.15163088173
NM_003355	UCP2	51.0	11.943910580899999	87.0	27.1646780202	113.0	47.9717063725	67.0	24.9915481009	40.0	15.7872559279
NM_001002030	ECHDC1	168.0	40.386888914000004	115.0	36.8585206448	65.0	28.3253203835	52.0	19.9102379849	59.0	23.9030555398
NM_001170704	MBNL3	38.0	10.6517727794	32.0	11.9590647477	14.0	7.11371871584	19.0	8.482695690329999	8.0	3.7791886777199997
NM_003358	UGCG	605.0	111.197837153	604.0	148.00856431	401.0	133.602841249	259.0	75.8198147372	305.0	94.473737214
NM_003359	UGDH	400.0	58.666861241199996	186.0	36.3709586589	127.0	33.7650143896	85.0	19.856092038499998	104.0	25.7061177331
NM_004813	PEX16	105.0	22.620253063899998	87.0	24.988279484499998	68.0	26.5550686781	45.0	15.440546348699998	32.0	11.6179212763
NM_004814	SNRNP40	1070.0	216.989546483	764.0	206.56528422	454.0	166.894199705	317.0	102.389703655	282.0	96.3772285765
NM_004815	ARHGAP29	44.0	2.53122868033	67.0	5.13880870066	44.0	4.58840494033	37.0	3.3901773626	52.0	5.04141373925
NM_020199	C5orf15	224.0	61.1370448724	179.0	65.1355968949	109.0	53.9278713929	50.0	21.735439095700002	57.0	26.2181214517
NM_004817	TJP2	336.0	20.4816800202	157.0	12.7595363622	135.0	14.917306878900002	102.0	9.90303834668	96.0	9.86206415646
NM_004818	DDX23	476.0	42.0922224289	166.0	19.570951193800003	125.0	20.0371187946	139.0	19.5772503075	127.0	18.9264392777
NM_020196	XAB2	1227.0	104.065999351	749.0	84.6944702642	736.0	113.15466592899999	538.0	72.6755892082	372.0	53.171330420699995
NM_020195	SDR39U1	139.0	34.3246036369	131.0	43.1291568692	75.0	33.5723970008	44.0	17.3055496038	48.0	19.9757115822
NM_014314	DDX58	112.0	8.78102264366	51.0	5.330969433469999	35.0	4.97422555994	24.0	2.99695557639	34.0	4.49237790173
NM_020191	MRPS22	275.0	55.304892565500005	217.0	58.183458796400004	140.0	51.0374833076	91.0	29.148367797800002	91.0	30.8420006735
NM_001303098	TMEM198	52.0	10.4576524124	49.0	13.138200373399998	36.0	13.1239242791	25.0	8.007793351050001	26.0	8.81200019244
NM_005663	NELFA	393.0	52.8368419053	331.0	59.3309410739	162.0	39.4811388729	112.0	23.9830445015	94.0	21.2981776731
NM_032961	PCDH10	171.0	11.9256879677	161.0	14.9700120352	122.0	15.423307532799999	109.0	12.107537389800001	73.0	8.57986555351
NM_001303095	ISG20L2	140.0	28.7119596329	106.0	28.983418395500003	76.0	28.2539223573	44.0	14.372405603199999	48.0	16.5899977547
NM_001303096	WDR75	460.0	43.5412135092	243.0	30.666055167399996	202.0	34.6596699363	175.0	26.3829123835	153.0	24.4064390046
NM_014313	TMEM50A	158.0	72.600240786	168.0	102.919862599	79.0	65.8018981216	58.0	42.4473866289	47.0	36.3956200743
NM_003688	CASK	164.0	12.9137087732	104.0	10.9181591664	68.0	9.70613681619	58.0	7.27406408609	63.0	8.36022527852
NM_003689	AKR7A2	370.0	74.6169141411	281.0	75.5528449023	132.0	48.2547252891	86.0	27.6233280419	96.0	32.6269955843
NM_003680	YARS	581.0	79.7367483868	529.0	96.79368030190001	287.0	71.3994130846	194.0	42.405882763499996	191.0	44.1759651933
NM_003681	PDXK	271.0	62.8583554409	250.0	77.3112462475	168.0	70.63718137010001	122.0	45.0708287242	85.0	33.2263732987
NM_003682	MADD	283.0	12.467152999000001	178.0	10.454657217100001	147.0	11.738930854200001	115.0	8.06901798468	98.0	7.2757408235600005
NM_003684	MKNK1	122.0	19.0069299912	76.0	15.7860937831	41.0	11.578874776800001	48.0	11.910647483900002	45.0	11.8150332722
NM_003685	KHSRP	2720.0	277.349234463	2264.0	307.78215197099996	1099.0	203.135634931	983.0	159.644357974	958.0	164.624271962
NM_003687	PDLIM4	559.0	122.60886585899999	522.0	152.647435401	318.0	126.435067086	249.0	86.98640924870001	176.0	65.0568492013
NM_006416	SLC35A1	22.0	4.72545945944	20.0	5.72743670425	21.0	8.176567222200001	18.0	6.15794570357	14.0	5.06780256857
NM_006417	IFI44	209.0	34.0976411781	123.0	26.754208263200002	99.0	29.278147928200003	68.0	17.6696908927	61.0	16.771742112200002
NM_003172	SURF1	131.0	31.5967825348	114.0	36.659400513	65.0	28.4194244379	54.0	20.7447074532	31.0	12.6009575969
NM_001324229	STOML1	23.0	6.871627728709999	12.0	4.779934829719999	11.0	5.95737349249	6.0	2.85512434541	6.0	3.0210181096599995
NM_006411	AGPAT1	209.0	53.427641986800005	192.0	65.4379810492	96.0	44.48579027939999	68.0	27.6866635467	71.0	30.587808360300002
NM_001128844	SMARCA4	3425.0	150.883388769	2527.0	148.420892065	1882.0	150.290257603	1532.0	107.49335263100001	1300.0	96.5149292922
NM_001127325	MAD2L2	248.0	84.9285835609	256.0	116.882934704	183.0	113.601390153	105.0	57.2708315041	80.0	46.170276770200005
NM_001127322	CBX5	618.0	233.68202503	307.0	154.769061733	149.0	102.13002937600001	131.0	78.89511570100001	122.0	77.7440129157
NM_002460	IRF4	4.0	0.642480006955	2.0	0.42829062080499997	2.0	0.582317682492	2.0	0.511648389333	2.0	0.54137713912
NM_001098398	COPA	1067.0	62.7750866439	640.0	50.2009362992	500.0	53.324066549099996	440.0	41.2304018114	308.0	30.5382333062
NM_001257360	AMPD2	796.0	65.6702178018	578.0	63.575849107399996	487.0	72.8307372391	311.0	40.8655894234	220.0	30.587808360300002
NM_002887	RARS	371.0	40.7483953579	283.0	41.4411672094	203.0	40.416899602600004	137.0	23.966198835900002	139.0	25.728928060999998
NM_002886	RAP2B	117.0	46.1642835432	97.0	51.0271032026	80.0	57.219041844799996	47.0	29.5365716929	34.0	22.608380092399997
NM_002881	RALB	241.0	84.5249180165	151.0	70.60795036520001	92.0	58.490576108	59.0	32.958065813299996	58.0	34.2819881139
NM_001346791	TSR2	103.0	77.09097732939999	91.0	90.8064423451	42.0	56.983087033100006	28.0	33.3784639969	38.0	47.9314110388
NM_024298	MBOAT7	341.0	52.3397084736	295.0	60.3681515625	256.0	71.2274246051	148.0	36.1810049184	108.0	27.936433851300002
NM_024299	PPDPF	401.0	253.153883088	392.0	329.94019720299997	164.0	187.678457251	114.0	114.627035676	103.0	109.584148212
NM_001323684	NRSN2	115.0	40.7269643433	110.0	51.9380723571	84.0	53.9254579728	36.0	20.306201442	41.0	24.470246688200003
NM_024292	UBL5	233.0	228.592650042	353.0	461.732015494	238.0	423.266263593	122.0	190.637424198	99.0	163.686109604
NM_024293	RETREG2	194.0	25.890527045	177.0	31.49353201	114.0	27.5787367127	81.0	17.2173445131	62.0	13.9444420466
NM_024294	C6orf106	249.0	60.4597322933	143.0	46.2926297096	72.0	31.6905462525	68.0	26.2977004925	72.0	29.4625043738
NM_002014	FKBP4	930.0	146.778747676	505.0	106.26262728799999	286.0	81.8232298381	222.0	55.8052673687	191.0	50.802359972299996
NM_024297	PHF23	157.0	28.2134599094	89.0	21.3233602645	56.0	18.2421103703	42.0	12.021204236500001	47.0	14.2339306231
NM_001077269	WIPF1	344.0	49.5525452984	266.0	51.08555349270001	133.0	34.7287795642	109.0	25.007830204	84.0	20.3918722402
NM_032505	KBTBD8	12.0	1.4471808794499998	4.0	0.643147377421	2.0	0.43722191442900005	4.0	0.768322498267	6.0	1.21944750938
NM_032504	UNC80	22.0	0.49009060978600005	27.0	0.801911435456	27.0	1.0903045408299998	24.0	0.851543683259	27.0	1.0136493718700001
NM_032501	ACSS1	117.0	12.310475611500001	68.0	9.5390873341	41.0	7.819935718789999	29.0	4.85991817926	22.0	3.90105381986
NM_001469	XRCC6	1339.0	159.363479365	698.0	110.757358772	353.0	76.1576066784	294.0	55.731091116099996	288.0	57.765828247600005
NM_032508	TMEM185A	26.0	5.37779561377	27.0	7.44566771553	27.0	10.123368941799999	18.0	5.929873640469999	7.0	2.44005308857
NM_002010	FGF9	5.0	1.7368478656900002	4.0	1.85251062779	3.0	1.88904970684	2.0	1.10653144487	1.0	0.585412600197
NM_004104	FASN	9553.0	276.094785123	5944.0	229.037275364	4770.0	249.90052073200002	3622.0	166.72812315	2374.0	115.629708674
NM_001077268	ZFYVE19	130.0	19.99582903	70.0	14.35499496	27.0	7.5281832596700005	35.0	8.57444652462	26.0	6.7396865878600005
NM_001303115	TUBA1C	857.0	149.923870731	646.0	150.671608374	385.0	122.09026880399999	304.0	84.70431551979999	298.0	87.8570302782
NM_002087	GRN	1690.0	206.55624062	1283.0	209.06783135900002	770.0	170.597513648	498.0	96.94444936469999	379.0	78.0658543337
NM_002086	GRB2	585.0	194.821747063	440.0	195.363391435	312.0	188.35038728400002	180.0	95.4764058626	170.0	95.4115123165
NM_002081	GPC1	1822.0	236.63262739200002	2007.0	347.522211746	1934.0	455.316175195	1037.0	214.509731343	693.0	151.680509436
NM_002080	GOT2	357.0	60.1352342473	263.0	59.0643571216	161.0	49.1605828194	120.0	32.1946735933	106.0	30.091022609699998
NM_001104595	FAM118A	50.0	10.1396984338	45.0	12.1668033899	38.0	13.969118037000001	22.0	7.10591003285	15.0	5.12644832854
NM_002088	GRIK5	25.0	1.8501590414400002	49.0	4.83475059612	45.0	6.036871387300001	22.0	2.59318633207	22.0	2.74386048492
NM_001329684	OARD1	45.0	21.353011995899998	36.0	22.7749836004	24.0	20.643732744	21.0	15.8711323907	16.0	12.794900229100001
NM_001288726	ELP4	83.0	11.242201465	62.0	11.196283915499999	40.0	9.82117882411	34.0	7.3348996709600005	17.0	3.8805428516800005
NM_014008	CCDC22	120.0	13.872657475	89.0	13.7175757116	58.0	12.1544907358	42.0	7.733386164880001	25.0	4.87067012106
NM_014007	ZBTB43	76.0	11.789782691700001	36.0	7.44566771553	19.0	5.34288916372	20.0	4.941561367059999	23.0	6.01298796826
NM_014002	IKBKE	20.0	2.02511131899	9.0	1.21498343475	19.0	3.4874088265300007	6.0	0.967636284428	8.0	1.36514625876
NM_014003	DHX38	494.0	29.2056343227	240.0	18.9173316551	175.0	18.7546126568	181.0	17.043557829	197.0	19.6280073191
NM_014000	VCL	2447.0	156.522281236	1582.0	134.914186993	918.0	106.44254180700001	718.0	73.1490403879	591.0	63.7088801442
NM_015351	TTC9	63.0	20.5103819261	46.0	19.9664093896	29.0	17.1143950271	21.0	10.8891625819	21.0	11.5218650326
NM_018230	NUP133	398.0	24.9739808408	223.0	18.6559988827	151.0	17.175603485499998	126.0	12.592653011800001	108.0	11.420858437
NM_015352	POFUT1	291.0	54.310205832200005	324.0	80.6199290946	229.0	77.473700102	143.0	42.5075903508	80.0	25.1622073915
NM_015355	SUZ12	106.0	10.3994939504	93.0	12.164611173099999	56.0	9.95920620218	57.0	8.90683047484	60.0	9.920370279010001
NM_015354	NUP188	1846.0	76.5828825662	955.0	52.8216941076	622.0	46.7757492933	519.0	34.293306387600005	514.0	35.9363051364
NM_005006	NDUFS1	1144.0	114.08609266399999	584.0	77.6476776048	345.0	62.3671836592	283.0	44.9505600068	273.0	45.8817125404
NM_005642	TAF7	797.0	165.321119733	306.0	84.6253319211	153.0	57.529659500600005	123.0	40.6365769333	116.0	40.5506945119
NM_018238	AGK	96.0	16.476650391099998	70.0	16.0178667166	64.0	19.9116854836	50.0	13.6681484621	34.0	9.83437810165
NM_006532	ELL	235.0	27.4293514223	179.0	27.8554160354	154.0	32.5835765618	109.0	20.2635794579	63.0	12.3924882746
NM_000333	ATXN7	31.0	2.52027711575	37.0	4.01048843356	30.0	4.42118016494	25.0	3.23719305681	21.0	2.8772406520300002
NM_002229	JUNB	1012.0	211.12483814799998	111.0	30.8738463032	47.0	17.774075929400002	59.0	19.604366733800003	50.0	17.5792002071
NM_002228	JUN	1278.0	279.467191941	283.0	82.5078660405	277.0	109.80196252799999	318.0	110.756465194	353.0	130.090317484
NM_133372	FNIP1	89.0	5.53677928873	76.0	6.30361585514	32.0	3.60867307607	35.0	3.46798522675	41.0	4.29854376271
NM_001009954	ERCC6L	112.0	7.20853454612	60.0	5.1486000160600005	42.0	4.90014134948	29.0	2.9728222905	25.0	2.71168513832
NM_001080495	TNRC18	584.0	14.280411121300002	545.0	17.7677857072	528.0	23.404110615100002	436.0	16.9807294346	317.0	13.0634358373
NM_002221	ITPKB	67.0	5.1364478697600005	25.0	2.5552713912900002	24.0	3.33525988367	29.0	3.5410174695699994	19.0	2.4547765949099998
NM_002556	OSBP	424.0	38.097156055999996	249.0	29.8287455386	144.0	23.4541419047	127.0	18.174915929	127.0	19.2309488206
NM_001113756	TYMP	6.0	0.901866345167	11.0	2.2044109385499997	4.0	1.0898865113299998	2.0	0.47880967283299997	5.0	1.2665759155399998
NM_001317946	SMARCB1	1127.0	207.14043383700002	780.0	191.136887685	530.0	176.582308883	330.0	96.6043971555	302.0	93.5444873398
NM_001039469	MARK2	202.0	18.5871338894	175.0	21.4688137552	135.0	22.5177598135	104.0	15.2418044903	108.0	16.7476973532
NM_007001	SLC35D2	22.0	4.72545945944	26.0	7.44566771553	21.0	8.176567222200001	9.0	3.0789728517799997	10.0	3.61985897755
NM_001004067	NOMO3	17.0	1.00916115565	11.0	0.8705891114640001	5.0	0.538036779408	5.0	0.47274135727399996	2.0	0.200083783223
NM_001323027	IQCG	20.0	3.27028111648	7.0	1.52602649125	4.0	1.18561978597	3.0	0.781300918846	15.0	4.13348761625
NM_001039465	SRSF5	1052.0	279.76356522599997	638.0	226.20647631	260.0	125.336948803	106.0	44.897614706400006	102.0	45.7136476593
NM_000487	ARSA	34.0	4.8400160524	36.0	6.83249508013	24.0	6.19311982321	8.0	1.8138437017900002	7.0	1.67933065507
NM_001291978	NOP14	355.0	30.0385611644	201.0	22.675442588200003	151.0	23.161041063800003	121.0	16.3071525113	117.0	16.6842591056
NM_005686	SOX13	118.0	13.7509284314	67.0	10.4095932267	45.0	9.50589218449	26.0	4.82575591608	27.0	5.3025414171900005
NM_005687	FARSB	559.0	68.7856518633	458.0	75.1381450479	328.0	73.1627884199	178.0	34.8857481459	186.0	38.5717447797
NM_001348913	DYNC2LI1	88.0	17.0368565044	55.0	14.1964064443	44.0	15.4415120925	35.0	10.792370025699999	38.0	12.398258322
NM_005680	TAF1B	69.0	8.50495180684	56.0	9.20279473159	32.0	7.14995157857	29.0	5.6932827566799995	28.0	5.81635744712
NM_001318966	EIF2B4	317.0	45.21468826939999	173.0	32.8984414386	100.0	25.855362719699997	91.0	20.673007416500003	81.0	19.4704320407
NM_033109	PNPT1	316.0	29.2623419494	291.0	35.9272461325	198.0	33.2366730308	128.0	18.878781386	139.0	21.692374296300002
NM_001130009	GEN1	26.0	2.07657454393	29.0	3.08802720435	19.0	2.75079442092	13.0	1.65371063571	13.0	1.74979761797
NM_000484	APP	3670.0	345.580912691	2112.0	265.146890788	1344.0	229.410508626	1172.0	175.77345289099998	951.0	150.915723739
NM_018053	XKR8	31.0	5.68335218274	33.0	8.066140025160001	34.0	11.2993158391	6.0	1.7520081210499998	14.0	4.32554865701
NM_018052	VAC14	202.0	18.7295640342	230.0	28.4323709699	243.0	40.8425574548	139.0	20.5273595179	110.0	17.188551313599998
NM_001177701	IFT27	36.0	13.9765169428	31.0	16.046011173	25.0	17.5940904068	12.0	7.4202696891499995	7.0	4.57999269566
NM_033102	SLC45A3	12.0	1.57256839248	14.0	2.44604968272	16.0	3.80083166045	13.0	2.7133988589499998	6.0	1.3251036112799999
NM_033103	RHPN2	92.0	9.72230298735	48.0	6.7628772263300005	31.0	5.93845368783	26.0	4.37619495738	24.0	4.2742788975099995
NM_033104	STON2	76.0	6.09008642355	67.0	7.158031545499999	55.0	7.98919292867	34.0	4.3394108428600005	34.0	4.591547391830001
NM_033107	GTPBP10	161.0	30.125357645700003	182.0	45.4032211725	136.0	46.129165693500006	99.0	29.5041779972	87.0	27.4344260551
NM_002592	PCNA	1454.0	402.90362634699994	1208.0	446.28536566699995	857.0	430.47501290199995	513.0	226.41027084900003	366.0	170.918135265
NM_001206651	SH3GLB1	450.0	82.7091350726	390.0	95.5684438424	237.0	78.9622777459	151.0	44.2038302136	128.0	39.6479946341
NM_001349205	LPIN1	141.0	11.042755070999998	98.0	10.2327731063	52.0	7.38230572237	41.0	5.11427613329	55.0	7.25924254505
NM_004586	RPS6KA3	194.0	19.0073504892	152.0	19.855113908099998	105.0	18.648311208499997	101.0	15.7609799391	82.0	13.539542702
NM_001287045	SH3GLB2	278.0	49.8342393543	209.0	49.9503189706	119.0	38.6687697603	85.0	24.268556936	66.0	19.938719523699998
