AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_003489	314.0	18.4858843956	262.0	33.5196237084
NM_001042576	243.0	28.5062755531	198.0	30.0197875703
NM_021629	169.0	11.6953539656	134.0	58.2682129308
NM_033050	0.0	-	0.0	-
NM_001193582	76.0	5.27751154345	62.0	7.58525785541
NM_003482	658.0	15.0730647869	642.0	17.1895044162
NM_003483	686.0	73.7099825765	188.0	253.423242508
NM_003480	0.0	-	0.0	-
NM_003486	229.0	22.3640077963	179.0	52.2481115448
NM_002511	0.0	-	0.0	-
NM_207372	0.0	-	0.0	-
NM_001080429	3.0	0.318880767283	3.0	0.348346648676
NM_207370	99.0	10.7885909764	47.0	11.4248183098
NM_207371	11.0	0.74184738841	8.0	1.30499059878
NM_207377	0.0	-	0.0	-
NM_207374	0.0	-	0.0	-
NM_001199120	0.0	-	0.0	-
NM_001001325	0.0	-	0.0	-
NM_005524	63.0	19.1819549847	42.0	22.1627807297
NM_014600	45.0	5.12486947419	23.0	6.36274217554
NM_014601	1196.0	148.445047363	1040.0	283.475623268
NM_014602	80.0	7.062332532	67.0	7.31032399168
NM_014603	144.0	18.130984583	98.0	31.1832544315
NM_014604	218.0	70.1191830357	168.0	199.287724321
NM_006869	17.0	3.21524549154	11.0	4.34953366574
NM_001025295	0.0	-	0.0	-
NM_014607	326.0	36.1279039704	277.0	80.6943756972
NM_005552	703.0	120.138910973	507.0	134.006658272
NM_005553	0.0	-	0.0	-
NM_005883	206.0	9.02736342174	177.0	11.3912680344
NM_005556	5.0	1.30681160505	5.0	1.57744209347
NM_005557	0.0	-	0.0	-
NM_005886	151.0	25.3857291097	93.0	21.0213396054
NM_005555	0.0	-	0.0	-
NM_182626	1.0	0.233879427108	0.0	-
NM_003463	105.0	9.17823941594	20.0	17.0436272168
NM_005559	2.0	0.0921277146856	2.0	0.0964106351017
NM_000744	0.0	-	0.0	-
NM_003730	22.0	7.82916059833	12.0	6.92355907174
NM_003731	164.0	77.5276747491	78.0	96.3817119112
NM_003732	0.0	-	0.0	-
NM_003733	15.0	3.20027820402	13.0	3.74297910335
NM_018569	60.0	4.4759886335	25.0	12.2342868636
NM_001271318	82.0	9.85059977571	50.0	15.0997512003
NM_003736	0.0	-	0.0	-
NM_003737	1122.0	46.3899050231	1081.0	48.5875116357
NM_001145460	0.0	-	0.0	-
NM_001145463	134.0	20.8859081388	115.0	58.3977706522
NM_001145465	0.0	-	0.0	-
NM_001350947	57.0	11.2893162113	49.0	13.3315564817
NM_001145466	0.0	-	0.0	-
NM_003887	172.0	13.3832869165	126.0	18.5533507002
NM_006863	0.0	-	0.0	-
NM_001129993	45.0	4.3611634349	21.0	4.33083545552
NM_003904	127.0	26.1065208575	114.0	36.747542334
NM_020750	689.0	57.1390462113	607.0	74.6935194767
NM_000477	1.0	0.190509066535	1.0	0.243081240634
NM_006861	263.0	39.7258303241	212.0	155.620128905
NM_001105244	4.0	0.3177419074	3.0	0.303437019345
NM_005088	0.0	-	0.0	-
NM_001318024	0.0	-	0.0	-
NM_001199579	264.0	28.8970002399	226.0	45.3466574205
NM_014468	0.0	-	0.0	-
NM_052889	0.0	-	0.0	-
NM_005080	171.0	41.7952816656	140.0	79.2333509546
NM_052885	9.0	0.571690423138	7.0	1.59931725348
NM_005082	111.0	8.59629046133	98.0	23.0291546198
NM_014467	88.0	17.8747958866	59.0	18.7735919537
NM_005084	0.0	-	0.0	-
NM_005085	428.0	25.0514409097	403.0	28.5780303132
NM_014462	87.0	33.3341639287	24.0	26.5575325588
NM_014463	75.0	48.0041730604	61.0	87.8160481939
NM_152612	2.0	0.405874699233	1.0	0.241497649489
NM_001287053	0.0	-	0.0	-
NM_032303	101.0	13.3201024922	94.0	33.2655807588
NM_032302	106.0	33.9963223202	69.0	83.1812147827
NM_152344	5.0	0.895407951609	0.0	-
NM_005773	32.0	6.44110291923	13.0	3.06948127106
NM_152614	0.0	-	0.0	-
NM_032306	151.0	50.4662954352	145.0	96.8492600632
NM_032309	139.0	88.9677340719	124.0	165.645631005
NM_032656	165.0	16.1279676136	155.0	19.8474363574
NM_182314	34.0	3.54619338622	28.0	6.79513517188
NM_005778	156.0	22.1637919438	142.0	25.8035503231
NM_005779	26.0	2.29252833089	15.0	9.712634724
NM_001201380	0.0	-	0.0	-
NM_001172086	38.0	3.85493032467	19.0	9.20690058478
NM_014361	0.0	-	0.0	-
NM_001185039	204.0	11.6972272175	158.0	37.6054092653
NM_001159279	0.0	-	0.0	-
NM_033655	1.0	0.0850714611512	1.0	0.115034566941
NM_033656	62.0	1.54198801086	45.0	2.93946257947
NM_015891	103.0	11.8946996488	89.0	22.7532423345
NM_001243756	368.0	42.6859532444	313.0	76.586635766
NM_001346249	23.0	1.07936379558	12.0	0.69970691366
NM_001352038	7.0	1.0383029985	3.0	0.800069551006
NM_006390	74.0	6.16327684078	68.0	9.71388233283
NM_001204268	0.0	-	0.0	-
NM_181707	0.0	-	0.0	-
NM_004779	74.0	12.65106134	50.0	25.3036786325
NM_022437	0.0	-	0.0	-
NM_032270	166.0	10.2460412487	128.0	23.6066956078
NM_018389	42.0	5.35642894355	26.0	10.5623793875
NM_053017	2.0	0.569575762304	1.0	0.507806701324
NM_014891	624.0	103.304551658	556.0	452.985898754
NM_018381	33.0	6.87572652078	24.0	12.1873608318
NM_001319193	31.0	2.94721068201	29.0	3.74247793456
NM_018383	290.0	20.479951485	278.0	30.8315009623
NM_001350964	3.0	0.840375321838	2.0	3.53046563777
NM_018384	0.0	-	0.0	-
NM_001319194	58.0	6.88935724455	55.0	9.93346604538
NM_020949	0.0	-	0.0	-
NM_020945	0.0	-	0.0	-
NM_020947	59.0	5.21675244508	54.0	17.5209979573
NM_020940	65.0	4.97839421029	43.0	8.32378713031
NM_020943	98.0	13.2949648354	94.0	15.3336395357
NM_001270378	36.0	4.89132319271	22.0	14.2451975952
NM_001278691	1.0	0.321415224248	1.0	0.784547919505
NM_001310219	0.0	-	0.0	-
NM_001278694	3.0	0.344836178573	2.0	0.778370376832
NM_001278699	149.0	36.5587213919	49.0	63.1799850655
NM_001270374	7.0	1.26477282393	5.0	9.62854264847
NM_001004441	0.0	-	0.0	-
NM_001004440	2.0	0.785240371332	2.0	1.74446537396
NM_016122	23.0	3.17249284287	16.0	3.37959103787
NM_001102654	4.0	1.33284994864	1.0	0.547157036112
NM_001317841	0.0	-	0.0	-
NM_016127	535.0	110.435586377	384.0	167.4686759
NM_016126	140.0	76.9807340548	110.0	112.487939631
NM_016125	71.0	15.6664412676	49.0	16.6644456021
NM_004590	0.0	-	0.0	-
NM_001272069	136.0	21.5602491692	83.0	59.7437049188
NM_001005243	0.0	-	0.0	-
NM_001005240	0.0	-	0.0	-
NM_001005241	0.0	-	0.0	-
NM_001005245	0.0	-	0.0	-
NM_001351300	234.0	39.9586368	112.0	33.9617798775
NM_177532	1.0	0.0739425981316	0.0	-
NM_001301860	1.0	0.10027923137	1.0	0.173833009128
NM_001351307	0.0	-	0.0	-
NM_001319998	37.0	4.62852384795	20.0	6.30976837389
NM_001350781	5.0	0.73527052952	5.0	1.88650835606
NM_138371	0.0	-	0.0	-
NM_138370	8.0	1.42291457932	4.0	1.20064418451
NM_001134779	150.0	14.9979322441	144.0	21.0160001745
NM_001351305	0.0	-	0.0	-
NM_138376	65.0	15.5037606291	60.0	20.1740893587
NM_001134775	84.0	12.3894059384	78.0	18.5646957132
NM_138378	23.0	3.33701546584	19.0	4.50769852631
NM_001170629	459.0	24.8093499022	439.0	25.2109703444
NM_004596	346.0	94.4838428142	253.0	132.560875855
NM_001353683	4.0	0.342315252297	1.0	0.152237737974
NM_001278344	9.0	0.783473196328	8.0	1.7266906176
NM_001278346	19.0	2.8935072704	8.0	2.89325964461
NM_001282670	59.0	7.3413934409	56.0	29.2382224649
NM_020166	30.0	5.24367784314	27.0	5.5145289714
NM_001253	397.0	27.4566156923	328.0	60.5674901942
NM_001018078	189.0	36.1299994405	167.0	46.0272973668
NM_054107	0.0	-	0.0	-
NM_054106	0.0	-	0.0	-
NM_054105	0.0	-	0.0	-
